[Уравнительная линия к/от T-3001];[IO];[o];
[Факельный углеводородный газ];[Коллектор];[i_Т-3001_1];[i_Т-3001_2];
[Факельный углеводородный газ];[Коллектор];
[Циркуляционное орошение из Е-3004 в T-3001];[IO];[o];
[Циркуляционное орошение от T-3001 к Р-3004А/S];[IO];[i];
##########;
[Т-3001_7554];[Сдувка УВ от Р-3003А/S][o];[Т-3001_ОК_7566][i];
[Т-3001_7555];[Пары пропускаемые арматурой к Т-3001][o];[Т-3001_ОК_7581][i];
[Т-3001_7558];[Уравнительная линия к/от T-3001][o];[Т-3001_ЗКЛ_ЗАГЛ_НО_7596][i];[Т-3001_ЗКЛ_ЗАГЛ_НЗ_7571][i];[Т-3001_ЗАГЛ_НО_8463][o];[Отводящий трубопровод ППК][o];
[Т-3001_7593];[Т-3001_ДР_7588][i];[Т-3001_ОК_7566][o];[Т-3001_ЗКЛ_ЗАГЛ_НЗ_7571][o];
[Т-3001_7606];[Т-3001_ОК_7581][o];[Т-3001_ЗКЛ_ЗАГЛ_НО_7596][o];
[Т-3001_7628];[Продукт сокинг- камеры в Т-3001][o];[Т-3001_ЗАГЛ_НО_8358][i];
[Т-3001_7637];[Т-3001_ЗАГЛ_НО_8463][i];[T-3001][i_24];
[Т-3001_7638];[Т-3001_ЗАГЛ_НО_8358][o];[T-3001][i_28];
[Т-3001_7641];[Факельный углеводородный газ][i_Т-3001_1];[PSV-012A/S][o];
[Т-3001_7642];[HV-022][o];[Факельный углеводородный газ][i_Т-3001_2];
[Т-3001_7645];[Пары колонны фракционирования из Т-3001 в А-3001/A-C][i];[HV-022][i];[PG-032][1];[PSV-012A/S][i];
[Т-3001_7654];[T-3001][i_17];[Т-3001_ЗАГЛ_НО_8446][o];
[Т-3001_7663];[Т-3001_ШК_8258][o];[Водяной пар СД к X-3001][i];
[Т-3001_7666];[F028][2];[Пар СД к аппаратам][o_Т-3001_3];
[Т-3001_7669];[Конденсат среднего давления от T-3001][i];[Т-3001_ДР_8351][i];[Т-3001_ОК_8344][o];
[Т-3001_7675];[Квенч из Е-3002А/В в T-3001][o];[F026][3];[F027][4];
[Т-3001_7681];[Дренаж в V-3024][i_Т-3001_4];[Т-3001_ЗКЛ_ЗАГЛ_НЗ_7984][i];
[Т-3001_7789];[Т-3001_ЗАГЛ_НО_8452][i];[T-3001][o_1];[Т-3001_ДР_8531][i];
[Т-3001_7793];[Т-3001_ЗАГЛ_НО_8452][o];[T040][5];
[Т-3001_7801];[T040][6];[PG-032][7];
[Т-3001_7842];[Т-3001_ЗАГЛ_НО_8428][o];[T-3001][i_1];
[Т-3001_7852];[Т-3001_ЗАГЛ_НО_8428][i];[Т-3001_ОК_7843][o];
[Т-3001_7853];[Т-3001_ОК_7843][i];[Т-3001_ЗКЛ_7848][o];
[Т-3001_7854];[Т-3001_ЗКЛ_7848][i];[Орошение колонны Т-3001 от P-3006/A,S][o];
[Т-3001_7866];[Т-3001_ЗАГЛ_НО_8434][o];[T-3001][i_15];
[Т-3001_7867];[Т-3001_ЗАГЛ_НО_8434][i];[Пары газойля из стриппинга Т-3002 в T-3001][o];
[Т-3001_7877];[T-3001][o_16];[Т-3001_ЗАГЛ_НО_8440][i];
[Т-3001_7878];[Т-3001_ЗАГЛ_НО_8440][o];[Т-3001_ЗКЛ_7873][i];
[Т-3001_7879];[Т-3001_ЗКЛ_7873][o];[Газойль в Т-3002 от T-3001][i];
[Т-3001_7894];[Т-3001_ЗАГЛ_НО_8446][i];[Т-3001_ОК_7885][o];
[Т-3001_7895];[Т-3001_ОК_7885][i];[Т-3001_ЗКЛ_7890][o];
[Т-3001_7896];[Т-3001_ЗКЛ_7890][i];[Циркуляционное орошение из Е-3004 в T-3001][o];
[Т-3001_7907];[T-3001][o_20];[Т-3001_ЗКЛ_ЗАГЛ_НО_8407][o];
[Т-3001_7909];[Циркуляционное орошение от T-3001 к Р-3004А/S][i];[Т-3001_ЗКЛ_ЗАГЛ_НО_8417][i];[Т-3001_ЗКЛ_ЗАГЛ_НО_8407][i];
[Т-3001_7920];[T-3001][o_20A];[Т-3001_ЗКЛ_ЗАГЛ_НО_8417][o];
[Т-3001_7949];[T-3001][o_41];[Т-3001_ЗАГЛ_НО_8364][i];
[Т-3001_7952];[Т-3001_ЗАГЛ_НО_8364][o];[Т-3001_ЗАГЛ_НО_8370][i];[Диспергатор от P-3032A/S к дренажной линии T-3001][o];[Т-3001_ЗКЛ_7960][i];
[Т-3001_7970];[Т-3001_ЗАГЛ_НО_8370][o];[XV-023][i];
[Т-3001_7983];[Т-3001_ЗКЛ_ЗАГЛ_НЗ_7984][o];[Т-3001_ЗКЛ_7960][o];[Т-3001_ДР_7977][i];
[Т-3001_8004];[Т-3001_ЗАГЛ_НО_8386][o];[T-3001][i_29];
[Т-3001_8010];[Т-3001_ОК_8005][o];[Т-3001_ЗАГЛ_НО_8386][i];
[Т-3001_8015];[Т-3001_ЗКЛ_8011][o];[Т-3001_ОК_8005][i];
[Т-3001_8016];[Т-3001_ЗКЛ_8011][i];[FV-026][o];
[Т-3001_8019];[Т-3001_ЗАГЛ_НО_8380][o];[T-3001][i_39];
[Т-3001_8025];[Т-3001_ОК_8020][o];[Т-3001_ЗАГЛ_НО_8380][i];
[Т-3001_8030];[Т-3001_ЗКЛ_8026][o];[Т-3001_ОК_8020][i];
[Т-3001_8031];[Т-3001_ЗКЛ_8026][i];[FV-027][o];
[Т-3001_8068];[FV-026][i];[Т-3001_ЗКЛ_7678][i];[F026][8];
[Т-3001_8071];[Т-3001_ЗКЛ_ЗАГЛ_НЗ_8087][i];[Дренаж в V-3024][i_Т-3001_5];[Т-3001_ЗКЛ_ЗАГЛ_НЗ_8147][i];
[Т-3001_8077];[Т-3001_ЗКЛ_7678][o];[Т-3001_ДР_8080][i];[Т-3001_ЗКЛ_ЗАГЛ_НЗ_8087][o];
[Т-3001_8104];[Т-3001_ЗКЛ_8133][i];[FV-027][i];[F027][9];
[Т-3001_8137];[Т-3001_ЗКЛ_8133][o];[Т-3001_ДР_8140][i];[Т-3001_ЗКЛ_ЗАГЛ_НЗ_8147][o];
[Т-3001_8174];[Т-3001_ЗКЛ_ЗАГЛ_НО_8237][o];[T-3001][i_41A];
[Т-3001_8215];[FV-028][i];[F028][10];[Т-3001_ДР_8221][i];[Т-3001_ДР_8300][i];[Т-3001_ШК_8328][i];[Т-3001_ЗКЛ_8306][i];
[Т-3001_8232];[XV-088][i];[FV-028][o];
[Т-3001_8233];[XV-088][o];[Т-3001_ЗКЛ_8254][i];[Т-3001_ОК_8247][i];[Т-3001_ДР_8266][i];[Т-3001_ЗКЛ_8277][i];
[Т-3001_8252];[Т-3001_ЗКЛ_ЗАГЛ_НО_8237][i];[Т-3001_ДР_8398][i];[Т-3001_ОК_8247][o];
[Т-3001_8262];[Т-3001_ЗКЛ_8254][o];[Т-3001_ШК_8258][i];
[Т-3001_8284];[Т-3001_ЗКЛ_8277][o];[Т-3001_ДР_8275][i];[Т-3001_Конд_8287][i];
[Т-3001_8296];[Т-3001_Конд_8287][o];[Т-3001_Канализация_8292][i];
[Т-3001_8337];[Т-3001_ЗКЛ_8306][o];[Т-3001_Конд_8312][i];
[Т-3001_8338];[Т-3001_Конд_8312][o];[Т-3001_ДР_8323][i];[Т-3001_ЗКЛ_8317][i];
[Т-3001_8341];[Т-3001_ЗКЛ_8317][o];[Т-3001_ОК_8344][i];[Т-3001_ШК_8328][o];
[Т-3001_8490];[Остаток висбрекинга к S-3001A/S][i];[S_30AM3001_2][11];
[Т-3001_8518];[Пар НД к аппаратам][o_Т-3001_6];[Т-3001_ШК_8507][i];
[Т-3001_8519];[Т-3001_ШК_8507][o];[Т-3001_ЗКЛ_8511][i];
[Т-3001_8520];[Т-3001_ЗКЛ_8511][o];[T-3001][i_41];
[Т-3001_8539];[T011][12];[XV-023][o];
[Т-3001_8553];[S_30AM3001_2][13];[S_30AM3001_1][14];
[Т-3001_8554];[S_30AM3001_1][15];[T011][16];
