[_PG-166];[МД];
[_PG-167];[МД];
[FO-039];[Дроссельная_шайба];[o];[i];
[PG-166];[Датчик];[1];[2];
[PG-167];[Датчик];[3];[4];
[V-3031];[Емкость];[top_1];[bot_1];[bot_2];[o_heat_1];[i_heat_1];
[V-3031_ДР_12986];[Дренаж];[i];
[V-3031_ДР_13076];[Дренаж];[i];
[V-3031_ДР_13108];[Дренаж];[i];
[V-3031_ДР_13173];[Дренаж];[i];
[V-3031_ЗКЛ_12993];[Проходной_кран];[i];[o];
[V-3031_ЗКЛ_13039];[Проходной_кран];[i];[o];
[V-3031_ЗКЛ_13116];[Проходной_кран];[i];[o];
[V-3031_ЗКЛ_13120];[Проходной_кран];[i];[o];
[V-3031_ЗКЛ_13186];[Проходной_кран];[o];[i];
[V-3031_ЗКЛ_13191];[Проходной_кран];[o];[i];
[V-3031_ЗКЛ_ЗАГЛ_НЗ_12973];[Задвижка_с_заглушкой_НЗ];[i];[o];
[V-3031_ЗКЛ_ЗАГЛ_НО_13003];[Задвижка_с_заглушкой_НО];[o];[i];
[V-3031_ЗКЛ_ЗАГЛ_НО_13053];[Задвижка_с_заглушкой_НО];[o];[i];
[V-3031_ОК_13101];[Обратный_клапан];[o];[i];
[Изм_Р-3027];[Измеритель];[i_motor];
[Масло к V-3031];[IO];[o];
[Масло на загрузку тележек];[IO];[i];
[Промтеплофикационная вода обратная];[Коллектор];[i_V-3031_1];
[Промтеплофикационная вода прямая];[Коллектор];[o_V-3031_2];
[Р-3027];[Насос_винтовой];[i];[o];[o_motor];
##########;
[V-3031_12983];[Масло к V-3031][o];[V-3031_ЗКЛ_ЗАГЛ_НЗ_12973][i];
[V-3031_12991];[V-3031_ЗКЛ_ЗАГЛ_НЗ_12973][o];[V-3031_ДР_12986][i];[V-3031_ЗКЛ_12993][i];
[V-3031_12999];[V-3031_ЗКЛ_12993][o];[V-3031][top_1];[V-3031_ЗКЛ_ЗАГЛ_НО_13003][o];
[V-3031_13015];[V-3031_ЗКЛ_ЗАГЛ_НО_13003][i];[FO-039][o];
[V-3031_13024];[FO-039][i];[V-3031_ЗКЛ_13116][i];[V-3031_ДР_13108][i];[V-3031_ОК_13101][o];
[V-3031_13045];[V-3031][bot_1];[V-3031_ЗКЛ_13039][i];
[V-3031_13046];[V-3031_ЗКЛ_13039][o];[V-3031_ЗКЛ_ЗАГЛ_НО_13053][o];[V-3031_ДР_13076][i];[PG-166][1];
[V-3031_13049];[V-3031][bot_2];[V-3031_ЗКЛ_ЗАГЛ_НО_13053][i];
[V-3031_13086];[PG-166][2];[Р-3027][i];
[V-3031_13099];[PG-167][3];[Р-3027][o];
[V-3031_13100];[PG-167][4];[V-3031_ОК_13101][i];
[V-3031_13128];[V-3031_ЗКЛ_13120][i];[V-3031_ЗКЛ_13116][o];
[V-3031_13129];[V-3031_ЗКЛ_13120][o];[Масло на загрузку тележек][i];
[V-3031_13178];[Промтеплофикационная вода обратная][i_V-3031_1];[V-3031_ЗКЛ_13186][o];
[V-3031_13179];[V-3031][o_heat_1];[V-3031_ДР_13173][i];[V-3031_ЗКЛ_13186][i];
[V-3031_13180];[V-3031][i_heat_1];[V-3031_ЗКЛ_13191][o];
[V-3031_13185];[Р-3027][o_motor];[Изм_Р-3027][i_motor];
[V-3031_13379];[Промтеплофикационная вода прямая][o_V-3031_2];[V-3031_ЗКЛ_13191][i];
