FLD Number;Tag Name;Title;Unit;SubUnit;Protected;Drawing Number;FLD Type;Execution Environment;Author;Revision;Design Date;Parent Asset;Item Name;Point Detail Display;Group Detail Display;Associated Display
462;FGS_511_1_FLD0462;5200 PH Fan Buttons-Sh1;;;ЛОЖЬ;;Program block;FGS_511_1;;;01.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
138;FGS_511_1_FLD0138;5100 MCP 51HS152;;;ЛОЖЬ;;Program block;FGS_511_1;;;29.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
280;FGS_511_1_FLD0280;5100 PH LFL Fan Buttons-Sh1;;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
530;FGS_511_1_FLD0530;5100/5200 Ready to Reset-Sh1;;;ЛОЖЬ;;Program block;FGS_511_1;;;01.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
382;FGS_511_1_FLD0382;5200 OU-05 T.Gas det. 52GT014;;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
408;FGS_511_1_FLD0408;5100/5200 OUs Common Alarm TGD;;;ЛОЖЬ;;Program block;FGS_511_1;;;01.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
468;FGS_511_1_FLD0468;5200 PH HVAC2 (1P6);;;ЛОЖЬ;;Program block;FGS_511_1;;;01.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2361;FGS_511_1_FLD2361;GAS MOS 5100/5200;;;ЛОЖЬ;;Function block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
540;FGS_511_1_FLD0540;5100/5200 MOS Lamp Control-Sh1;;;ЛОЖЬ;;Program block;FGS_511_1;;;01.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
122;FGS_511_1_FLD0122;5100 MCP 51HS141;;;ЛОЖЬ;;Program block;FGS_511_1;;;29.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
21;FGS_511_1_FLD0021;Common System Faults-Sh2;;;ЛОЖЬ;;Program block;FGS_511_1;;;09.03.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
116;FGS_511_1_FLD0116;5100 MCP 51HS138;;;ЛОЖЬ;;Program block;FGS_511_1;;;29.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2410;FGS_511_1_FLD2410;Field & Panel Switch/Button;;;ЛОЖЬ;;Function block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
190;FGS_511_1_FLD0190;5100/5200 MOS Lamp Control-Sh3;;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
386;FGS_511_1_FLD0386;5200 OU-05 T.Gas det. 52GT023;;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
831;FGS_511_1_FLD0831;SDOL DIAG Sh1;;;ЛОЖЬ;;Program block;FGS_511_1;;;28.02.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
356;FGS_511_1_FLD0356;5100 OU-02 Howlers & Beacons;;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
362;FGS_511_1_FLD0362;5100 OU-03 T.Gas det. 52GT005;;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
820;FGS_511_1_FLD0820;IB-51-1 Common T.GAS Alarm;;;ЛОЖЬ;;Program block;FGS_511_1;;;01.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
11;FGS_511_1_FLD0011;Index List;;;ЛОЖЬ;;FLD index;;;;10.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
511;FGS_511_1_FLD0511;5100/5200 FACP Alarms;;;ЛОЖЬ;;Program block;FGS_511_1;;;11.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
354;FGS_511_1_FLD0354;5100 OU-02 Common Alarm T.GD;;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
168;FGS_511_1_FLD0168;5100 CH Common Alarm FD;;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
130;FGS_511_1_FLD0130;5100 MCP 51HS146;;;ЛОЖЬ;;Program block;FGS_511_1;;;29.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
500;FGS_511_1_FLD0500;5200 CH T.Gas detector 52GT029;;;ЛОЖЬ;;Program block;FGS_511_1;;;01.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
650;FGS_511_1_FLD0650;Pressure 52PT151;;;ЛОЖЬ;;Program block;FGS_511_1;;;11.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
424;FGS_511_1_FLD0424;5100 PH Fan Buttons-Sh2;;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
458;FGS_511_1_FLD0458;5200 PH Common Alarm T.GD;;;ЛОЖЬ;;Program block;FGS_511_1;;;01.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
516;FGS_511_1_FLD0516;5200 CH Fan 2AB2;;;ЛОЖЬ;;Program block;FGS_511_1;;;01.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
456;FGS_511_1_FLD0456;5200 PH T.Gas detector 52GT028;;;ЛОЖЬ;;Program block;FGS_511_1;;;01.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
374;FGS_511_1_FLD0374;5100 OU-04 T.Gas det. 52GT010;;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
606;FGS_511_1_FLD0606;5200 Z-5107 Valve Control;;;ЛОЖЬ;;Program block;FGS_511_1;;;01.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
105;FGS_511_1_FLD0105;5100/5200 FIRE MOS ENABLE;;;ЛОЖЬ;;Program block;FGS_511_1;;;29.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2321;FGS_511_1_FLD2321;FIRE MOS 5100/5200;;;ЛОЖЬ;;Function block;FGS_511_1;;;29.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
286;FGS_511_1_FLD0286;5100 PH LFL HVAC2 (1P5);;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
20;FGS_511_1_FLD0020;Common System Faults-Sh1;;;ЛОЖЬ;;Program block;FGS_511_1;;;09.03.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
376;FGS_511_1_FLD0376;5100 OU-04 Common Alarm T.GD;;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
302;FGS_511_1_FLD0302;5100 Ready to Reset;;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
174;FGS_511_1_FLD0174;5100 PH LFL Fire det. 51YT006;;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
474;FGS_511_1_FLD0474;5200 PH Fan 1AB5;;;ЛОЖЬ;;Program block;FGS_511_1;;;01.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
268;FGS_511_1_FLD0268;5100 OU-02 Common Alarm Fl.GD;;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2465;FGS_511_1_FLD2465;BINARY CODING FUNCTION;;;ЛОЖЬ;;Function block;FGS_511_1;;;29.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
170;FGS_511_1_FLD0170;5100 CH Howlers & Beacons;;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1;FGS_511_1_FLD0001;Cover Page;;;ЛОЖЬ;;Comment block;;;;17.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
406;FGS_511_1_FLD0406;5200 OU-07 Howlers & Beacons;;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
422;FGS_511_1_FLD0422;5100 PH Fan Buttons-Sh1;;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
506;FGS_511_1_FLD0506;5200 CH Howlers & Beacons;;;ЛОЖЬ;;Program block;FGS_511_1;;;01.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
132;FGS_511_1_FLD0132;5100 MCP 51HS147;;;ЛОЖЬ;;Program block;FGS_511_1;;;29.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
460;FGS_511_1_FLD0460;5200 PH Howlers & Beacons;;;ЛОЖЬ;;Program block;FGS_511_1;;;01.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2462;FGS_511_1_FLD2462;MOV/FGS Fan Alarms;;;ЛОЖЬ;;Function block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2;FGS_511_1_FLD0002;Legend of Symbols (1);;;ЛОЖЬ;;Comment block;;;;07.04.2010;;;Sysdtlsmflda;Sysdtlsmflda_fp;
62;FGS_511_1_FLD0062;PCDI CONTROL;;;ЛОЖЬ;;Program block;FGS_511_1;;;19.07.2021;;;Sysdtlsmflda;Sysdtlsmflda_fp;
144;FGS_511_1_FLD0144;5200 MCP 51HS151;;;ЛОЖЬ;;Program block;FGS_511_1;;;29.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2464;FGS_511_1_FLD2464;MOV Control-LENGI;;;ЛОЖЬ;;Function block;FGS_511_1;;;15.11.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
454;FGS_511_1_FLD0454;5200 PH T.Gas detector 52GT027;;;ЛОЖЬ;;Program block;FGS_511_1;;;01.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
118;FGS_511_1_FLD0118;5100 MCP 51HS139;;;ЛОЖЬ;;Program block;FGS_511_1;;;29.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
800;FGS_511_1_FLD0800;IB-51-1 Common FIRE Alarm;;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
154;FGS_511_1_FLD0154;5100 CH FDs voting 01/02;;;ЛОЖЬ;;Program block;FGS_511_1;;;30.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
532;FGS_511_1_FLD0532;5100/5200 Ready to Reset-Sh2;;;ЛОЖЬ;;Program block;FGS_511_1;;;01.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
