FLD Number;Tag Name;Title;Unit;SubUnit;Protected;Drawing Number;FLD Type;Execution Environment;Author;Revision;Design Date;Parent Asset;Item Name;Point Detail Display;Group Detail Display;Associated Display
1024;ESD_101_2_FLD1024;H1001 MAIN GAS VALVE XY-806;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
225;ESD_101_2_FLD0225;I-007 TI-794;1000;;ЛОЖЬ;;Program block;ESD_101_2;;;19.06.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
537;ESD_101_2_FLD0537;SEQUENCE H-1001-Step 2.3.12;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2492;ESD_101_2_FLD2492;Div;;;ЛОЖЬ;;Function block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
419;ESD_101_2_FLD0419;H1001 I-026 TI-092A/B/C;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
33;ESD_101_2_FLD0033;MOS ENABLE AREA H-1001B;1000;;ЛОЖЬ;;Program block;ESD_101_2;;;04.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
649;ESD_101_2_FLD0649;SEQUENCE H-1001-Step 4.5.3;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
561;ESD_101_2_FLD0561;SEQUENCE H-1001-Step 2.3.24;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
533;ESD_101_2_FLD0533;SEQUENCE H-1001-Step 2.3.10;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
159;ESD_101_2_FLD0159;I-006 LI-017, LI-011;1000;;ЛОЖЬ;;Program block;ESD_101_2;;;12.10.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
579;ESD_101_2_FLD0579;SEQUENCE H-1001-Step 2.4.8;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
438;ESD_101_2_FLD0438;H1001 I-033 BI-906/907/908 MOS;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;17.09.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
539;ESD_101_2_FLD0539;SEQUENCE H-1001-Step 2.3.13;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
535;ESD_101_2_FLD0535;SEQUENCE H-1001-Step 2.3.11;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
687;ESD_101_2_FLD0687;SEQUENCE H-1001-Step 5.7;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
305;ESD_101_2_FLD0305;H1001 I-026 FI-036F;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;13.09.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
513;ESD_101_2_FLD0513;SEQUENCE H-1001- Step 2.2;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
193;ESD_101_2_FLD0193;I-011 LI-016, LI-010;1000;;ЛОЖЬ;;Program block;ESD_101_2;;;15.10.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1205;ESD_101_2_FLD1205;SIS-P1002S VAH/VSHH-943X,Y;1000;;ЛОЖЬ;;Program block;ESD_101_2;;;03.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
605;ESD_101_2_FLD0605;SEQUENCE H-1001-Step 2.4.21;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
300;ESD_101_2_FLD0300;H1001 I-026 FI-036A;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
425;ESD_101_2_FLD0425;H1001 I-026 TI-260A/B/C;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2490;ESD_101_2_FLD2490;I-Block with RESET;;;ЛОЖЬ;;Function block;ESD_101_2;;;29.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
432;ESD_101_2_FLD0432;H1001 I-030 PI-819A/B HH B1;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;18.09.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
203;ESD_101_2_FLD0203;I-013 TI-743,743A;1000;;ЛОЖЬ;;Program block;ESD_101_2;;;16.10.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
456;ESD_101_2_FLD0456;H1001 I-033 LI-031;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
117;ESD_101_2_FLD0117;MOS ACTIVE AREA H-1001B;1000;;ЛОЖЬ;;Program block;ESD_101_2;;;05.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1014;ESD_101_2_FLD1014;H1001 ALL TRIP OIL LINE VALVES;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;30.05.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
187;ESD_101_2_FLD0187;I-010 XY-052, XY-053 P-1003A/S;1000;;ЛОЖЬ;;Program block;ESD_101_2;;;15.10.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
515;ESD_101_2_FLD0515;SEQUENCE H-1001-Step 2.3.1;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2496;ESD_101_2_FLD2496;SQRT;;;ЛОЖЬ;;Function block;ESD_101_2;;;29.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
19;ESD_101_2_FLD0019;COMMON UTILITY FAULTS SH.1;;;ЛОЖЬ;;Program block;ESD_101_2;;;26.07.2015;;;Sysdtlsmflda;Sysdtlsmflda_fp;
609;ESD_101_2_FLD0609;SEQUENCE H-1001-Step 2.4.23;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1082;ESD_101_2_FLD1082;H1001 LP SOUR/OIL V. OPEN LAMP;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1211;ESD_101_2_FLD1211;SIS-P1002S XY-815A/B, WW TRIP;1000;;ЛОЖЬ;;Program block;ESD_101_2;;;03.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
455;ESD_101_2_FLD0455;H1001 I-030 PILOT LINE OFF;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;30.05.2016;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1091;ESD_101_2_FLD1091;FIRST-UP RESET H-1001B;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
475;ESD_101_2_FLD0475;H1001 I-032 Valve CMD DISAGRE3;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
581;ESD_101_2_FLD0581;SEQUENCE H-1001-Step 2.4.9;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
429;ESD_101_2_FLD0429;H1001 I-026 TRIP outputs;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
202;ESD_101_2_FLD0202;I-013 TI-742,742A;1000;;ЛОЖЬ;;Program block;ESD_101_2;;;07.07.2014;;;Sysdtlsmflda;Sysdtlsmflda_fp;
189;ESD_101_2_FLD0189;I-011 TI-779A,779A2;1000;;ЛОЖЬ;;Program block;ESD_101_2;;;15.10.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
433;ESD_101_2_FLD0433;H1001 I-030 PI-819A/B HH B2;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
501;ESD_101_2_FLD0501;SEQUENCE H-1001- Step 1.1;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1043;ESD_101_2_FLD1043;H1001 SOUR GAS VALVE XY-813-FO;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
717;ESD_101_2_FLD0717;SEQUENCE H-1001-SEQUENCE END;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1229;ESD_101_2_FLD1229;SIS-P-1002A TRIPS OUT, XY-051;1000;;ЛОЖЬ;;Program block;ESD_101_2;;;03.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2302;ESD_101_2_FLD2302;MOS REQUEST AREA 1000;;;ЛОЖЬ;;Function block;ESD_101_2;;;10.10.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1080;ESD_101_2_FLD1080;H1001 LP MAIN/PIL V. OPEN LAMP;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
523;ESD_101_2_FLD0523;SEQUENCE H-1001-Step 2.3.5;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
480;ESD_101_2_FLD0480;SEQUENCE H-1001 PRESTART COND;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
658;ESD_101_2_FLD0658;SEQUENCE H-1001-TABLE5;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
190;ESD_101_2_FLD0190;I-011 TI-779B,779B2;1000;;ЛОЖЬ;;Program block;ESD_101_2;;;08.07.2014;;;Sysdtlsmflda;Sysdtlsmflda_fp;
410;ESD_101_2_FLD0410;H1001 I-026 TI089/92/93/94 MOS;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;14.07.2014;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1069;ESD_101_2_FLD1069;H1001 SEQ. SHUTD PIL READY OFF;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2470;ESD_101_2_FLD2470;First-Up Block;;;ЛОЖЬ;;Function block;ESD_101_2;;;10.10.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
184;ESD_101_2_FLD0184;I-010 TI-772B,772B2;1000;;ЛОЖЬ;;Program block;ESD_101_2;;;08.07.2014;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1227;ESD_101_2_FLD1227;SIS-P-1002A VAH/VSHH-932X,Y;1000;;ЛОЖЬ;;Program block;ESD_101_2;;;03.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
661;ESD_101_2_FLD0661;SEQUENCE H-1001-Step 5.2;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
567;ESD_101_2_FLD0567;SEQUENCE H-1001-Step 2.4.2;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
573;ESD_101_2_FLD0573;SEQUENCE H-1001-Step 2.4.5;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
235;ESD_101_2_FLD0235;TI-674,674A - P-1050B TRIP;1000;;ЛОЖЬ;;Program block;ESD_101_2;;;11.05.2019;;;Sysdtlsmflda;Sysdtlsmflda_fp;
167;ESD_101_2_FLD0167;I-007 TI-785A,785A2;1000;;ЛОЖЬ;;Program block;ESD_101_2;;;12.10.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
507;ESD_101_2_FLD0507;SEQUENCE H-1001- Step 1.4;1000;H1001;ЛОЖЬ;;Program block;ESD_101_2;;;09.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
