FLD Number;Tag Name;Title;Unit;SubUnit;Protected;Drawing Number;FLD Type;Execution Environment;Author;Revision;Design Date;Parent Asset;Item Name;Point Detail Display;Group Detail Display;Associated Display
505;ESD_001_4_FLD0505;I-182 INPUT SIGN. (22TT001B);2200;P-2001;ЛОЖЬ;;Program block;ESD_001_4;;;30.06.2014;;;Sysdtlsmflda;Sysdtlsmflda_fp;
452;ESD_001_4_FLD0452;HORN ACTIVATION;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;21.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
589;ESD_001_4_FLD0589;I-602 INPUT SIGN. (22TT021F);2200;P-2001S;ЛОЖЬ;;Program block;ESD_001_4;;;30.06.2014;;;Sysdtlsmflda;Sysdtlsmflda_fp;
287;ESD_001_4_FLD0287;I-301 INPUT SIGNALS (21BE034);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;28.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
526;ESD_001_4_FLD0526;I-601 INPUT SIGN. (22TT001V);2200;P-2001;ЛОЖЬ;;Program block;ESD_001_4;;;22.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1304;ESD_001_4_FLD1304;LINE MONITORING DO;;;ЛОЖЬ;;Program block;ESD_001_4;;;05.02.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
376;ESD_001_4_FLD0376;INTERLOCK 20-I-307;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;19.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
69;ESD_001_4_FLD0069;MOS ENABLE AREA H-2001;;;ЛОЖЬ;;Program block;ESD_001_4;;;21.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
448;ESD_001_4_FLD0448;FLAME INTERLOCK;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;20.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
292;ESD_001_4_FLD0292;I-301 INPUT SIGNALS (21BE039);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;05.11.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1509;ESD_001_4_FLD1509;P-2001S TRANSMITER FAULTS;2200;P-2001S;ЛОЖЬ;;Program block;ESD_001_4;;;25.07.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2420;ESD_001_4_FLD2420;LOW/HIGH TRIP NO MO;;;ЛОЖЬ;;Function block;ESD_001_4;;;15.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
402;ESD_001_4_FLD0402;PILOT LINE SHUTOFF VALVES;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;20.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1510;ESD_001_4_FLD1510;P-2001S TRANSMITER FAULTS;2200;P-2001S;ЛОЖЬ;;Program block;ESD_001_4;;;25.07.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
354;ESD_001_4_FLD0354;STACK DAMPERS STATUS;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;19.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
524;ESD_001_4_FLD0524;I-601 INPUT SIGN. (22TT001T);2200;P-2001;ЛОЖЬ;;Program block;ESD_001_4;;;22.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
302;ESD_001_4_FLD0302;I-301 INPUT SIGNALS (21BE049);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;16.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1333;ESD_001_4_FLD1333;FIRST-UP P-2001S Sh4;;;ЛОЖЬ;;Program block;ESD_001_4;;;27.07.2015;;;Sysdtlsmflda;Sysdtlsmflda_fp;
259;ESD_001_4_FLD0259;I-301 INPUT SIGNALS (21BE006);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;28.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
595;ESD_001_4_FLD0595;I-183 INPUT SIGN. (22TT021);2200;P-2001S;ЛОЖЬ;;Program block;ESD_001_4;;;25.07.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
201;ESD_001_4_FLD0201;I-308 INPUT SIGNALS (20PI373);2200;;ЛОЖЬ;;Program block;ESD_001_4;;;01.05.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
458;ESD_001_4_FLD0458;H2001 LOCAL PANEL LP-21-999;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;21.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
511;ESD_001_4_FLD0511;I-601 INPUT SIGN. (22TT001H);2200;P-2001;ЛОЖЬ;;Program block;ESD_001_4;;;30.06.2014;;;Sysdtlsmflda;Sysdtlsmflda_fp;
8;ESD_001_4_FLD0008;LEGEND 07;;;ЛОЖЬ;;Comment block;;;;17.02.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
250;ESD_001_4_FLD0250;I-341 INPUT SIGNALS (21PT011B);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;15.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
752;ESD_001_4_FLD0752;P-4301601AX: 43LALL605;430-16;;ЛОЖЬ;;Program block;ESD_001_4;;;23.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
310;ESD_001_4_FLD0310;I-301 INPUT SIGNALS (21BE057);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;16.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
261;ESD_001_4_FLD0261;I-301 INPUT SIGNALS (21BE008);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;28.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
17;ESD_001_4_FLD0017;COMMON SYSTEM FAULTS - SH.2;;;ЛОЖЬ;;Program block;ESD_001_4;;;15.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
148;ESD_001_4_FLD0148;MOS AREA H-2001;2000;;ЛОЖЬ;;Program block;ESD_001_4;;;29.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
144;ESD_001_4_FLD0144;MOS AREA H-2001;2000;;ЛОЖЬ;;Program block;ESD_001_4;;;29.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
256;ESD_001_4_FLD0256;I-301 INPUT SIGNALS (21BE003);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;15.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
138;ESD_001_4_FLD0138;MOS 2oo3;;;ЛОЖЬ;;Program block;ESD_001_4;;;17.07.2014;;;Sysdtlsmflda;Sysdtlsmflda_fp;
306;ESD_001_4_FLD0306;I-301 INPUT SIGNALS (21BE053);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;16.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
670;ESD_001_4_FLD0670;INTERLOCK 20-I-210;2000;;ЛОЖЬ;;Program block;ESD_001_4;;;02.02.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
382;ESD_001_4_FLD0382;VENTILATION PERMISSIVES;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;19.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
612;ESD_001_4_FLD0612;I-602 INPUT SIGNAL (22VSHH027);2200;P-2001S;ЛОЖЬ;;Program block;ESD_001_4;;;26.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
432;ESD_001_4_FLD0432;FLAME INTERLOCK;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;20.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
265;ESD_001_4_FLD0265;I-301 INPUT SIGNALS (21BE012);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;28.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
366;ESD_001_4_FLD0366;I-302 STARTUP OVERRIDE;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;19.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
308;ESD_001_4_FLD0308;I-301 INPUT SIGNALS (21BE055);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;16.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
630;ESD_001_4_FLD0630;P-2001S;2200;P-2001S;ЛОЖЬ;;Program block;ESD_001_4;;;26.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
257;ESD_001_4_FLD0257;I-301 INPUT SIGNALS (21BE004);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;28.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
556;ESD_001_4_FLD0556;I-601 INPUT SIGNAL (22SSLL003);2200;P-2001;ЛОЖЬ;;Program block;ESD_001_4;;;22.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
203;ESD_001_4_FLD0203;I-308 INPUT SIGNALS (20PI371B);2200;;ЛОЖЬ;;Program block;ESD_001_4;;;01.05.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2319;ESD_001_4_FLD2319;MOS REQUEST AREA H-2001;;;ЛОЖЬ;;Function block;ESD_001_4;;;15.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1513;ESD_001_4_FLD1513;P-2001 TRANSMITER FAULTS;2200;P-2001S;ЛОЖЬ;;Program block;ESD_001_4;;;25.07.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
3;ESD_001_4_FLD0003;LEGEND 02;;;ЛОЖЬ;;Comment block;;;;17.02.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
314;ESD_001_4_FLD0314;I-301 INPUT SIGNALS (21BE061);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;16.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
4;ESD_001_4_FLD0004;LEGEND 03;;;ЛОЖЬ;;Comment block;;;;17.02.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
390;ESD_001_4_FLD0390;PILOT LINE TIGHTNESS TEST;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;20.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
404;ESD_001_4_FLD0404;MAIN GAS LINE SHUTOFF VALVES;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;20.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
468;ESD_001_4_FLD0468;H2001 MOS GROUP;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;12.08.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
552;ESD_001_4_FLD0552;I-601 INPUT SIGNAL (22ZSHH001);2200;P-2001;ЛОЖЬ;;Program block;ESD_001_4;;;22.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
319;ESD_001_4_FLD0319;I-301 INPUT SIGNALS (21BE066);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;28.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
500;ESD_001_4_FLD0500;I-601 INPUT SIGNALS (22TT011);2200;P-2001;ЛОЖЬ;;Program block;ESD_001_4;;;21.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
587;ESD_001_4_FLD0587;I-183 INPUT SIGN. (22TT021D);2200;P-2001S;ЛОЖЬ;;Program block;ESD_001_4;;;29.06.2014;;;Sysdtlsmflda;Sysdtlsmflda_fp;
380;ESD_001_4_FLD0380;INTERLOCK 20-I-306;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;19.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
522;ESD_001_4_FLD0522;I-601 INPUT SIGN. (22TT001R);2200;P-2001;ЛОЖЬ;;Program block;ESD_001_4;;;22.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
616;ESD_001_4_FLD0616;I-602 INPUT SIGNAL (22VSHH029);2200;P-2001S;ЛОЖЬ;;Program block;ESD_001_4;;;26.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1325;ESD_001_4_FLD1325;FIRST-UP P-2001 Sh2;;;ЛОЖЬ;;Program block;ESD_001_4;;;27.07.2015;;;Sysdtlsmflda;Sysdtlsmflda_fp;
508;ESD_001_4_FLD0508;I-601 INPUT SIGN. (22TT001E);2200;P-2001;ЛОЖЬ;;Program block;ESD_001_4;;;22.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1341;ESD_001_4_FLD1341;FIRST-UP P-2050 Sh2;;P-2050;ЛОЖЬ;;Program block;ESD_001_4;;;28.09.2017;;;Sysdtlsmflda;Sysdtlsmflda_fp;
534;ESD_001_4_FLD0534;I-601 INPUT SIGNAL (22VSHH003);2200;P-2001;ЛОЖЬ;;Program block;ESD_001_4;;;22.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
750;ESD_001_4_FLD0750;P-4301601AX: 43TAHH613;2000;;ЛОЖЬ;;Program block;ESD_001_4;;;23.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
578;ESD_001_4_FLD0578;20-I-601: P-2001/2050;2200;P-2001;ЛОЖЬ;;Program block;ESD_001_4;;;11.08.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
440;ESD_001_4_FLD0440;FLAME INTERLOCK;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;20.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
11;ESD_001_4_FLD0011;FLD INDEX;;;ЛОЖЬ;;FLD index;;;;07.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
264;ESD_001_4_FLD0264;I-301 INPUT SIGNALS (21BE011);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;15.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
243;ESD_001_4_FLD0243;I-301 INPUT SIGNALS (21PT003);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;23.09.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
550;ESD_001_4_FLD0550;I-601 INPUT SIGNAL (22VSHH011);2200;P-2001;ЛОЖЬ;;Program block;ESD_001_4;;;22.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
520;ESD_001_4_FLD0520;I-601 INPUT SIGN. (22TT001P);2200;P-2001;ЛОЖЬ;;Program block;ESD_001_4;;;22.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
444;ESD_001_4_FLD0444;FLAME INTERLOCK;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;20.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
274;ESD_001_4_FLD0274;I-301 INPUT SIGNALS (21BE021);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;15.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
272;ESD_001_4_FLD0272;I-301 INPUT SIGNALS (21BE019);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;15.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1500;ESD_001_4_FLD1500;DO HW NOT USED;;;ЛОЖЬ;;Program block;ESD_001_4;;;07.08.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
364;ESD_001_4_FLD0364;INTERLOCK 20-I-301;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;19.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
585;ESD_001_4_FLD0585;I-183 INPUT SIGN. (22TT021);2200;P-2001S;ЛОЖЬ;;Program block;ESD_001_4;;;25.07.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
678;ESD_001_4_FLD0678;I-001: 20LT001;2000;P-2001/S;ЛОЖЬ;;Program block;ESD_001_4;;;04.02.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
582;ESD_001_4_FLD0582;I-602 INPUT SIGNALS (22PT022);2200;P-2001S;ЛОЖЬ;;Program block;ESD_001_4;;;26.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
730;ESD_001_4_FLD0730;20-I-064: 20LT001;2000;;ЛОЖЬ;;Program block;ESD_001_4;;;06.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
251;ESD_001_4_FLD0251;I-341 INPUT SIGNALS (21PT011B);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;28.09.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
20;ESD_001_4_FLD0020;SAFENET CONTROL;;;ЛОЖЬ;;Program block;ESD_001_4;;;24.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
408;ESD_001_4_FLD0408;AIR DAMPER & FEED VALVES;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;20.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
710;ESD_001_4_FLD0710;20-I-008: 20LT023;2000;E-2004;ЛОЖЬ;;Program block;ESD_001_4;;;01.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
283;ESD_001_4_FLD0283;I-301 INPUT SIGNALS (21BE030);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;28.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
504;ESD_001_4_FLD0504;I-182 INPUT SIGN. (22TT001A);2200;P-2001;ЛОЖЬ;;Program block;ESD_001_4;;;21.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1340;ESD_001_4_FLD1340;FIRST-UP P-2050 Sh1;;;ЛОЖЬ;;Program block;ESD_001_4;;;28.09.2017;;;Sysdtlsmflda;Sysdtlsmflda_fp;
672;ESD_001_4_FLD0672;INTERLOCK 20-I-220;2000;;ЛОЖЬ;;Program block;ESD_001_4;;;03.02.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
384;ESD_001_4_FLD0384;VENTILATION LOGIC;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;19.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2495;ESD_001_4_FLD2495;DIV PROTECTION;;;ЛОЖЬ;;Function block;ESD_001_4;;;15.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1012;ESD_001_4_FLD1012;DISCREPANCY VALVE (21XY010);;;ЛОЖЬ;;Program block;ESD_001_4;;;17.02.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
324;ESD_001_4_FLD0324;I-301 INPUT SIGNALS (21BE071);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;16.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
596;ESD_001_4_FLD0596;I-602 INPUT SIGN. (22TT021M);2200;P-2001S;ЛОЖЬ;;Program block;ESD_001_4;;;26.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1;ESD_001_4_FLD0001;COVER PAGE;;;ЛОЖЬ;;Comment block;;;;17.02.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
170;ESD_001_4_FLD0170;MOS AREA 2000-2;2200;;ЛОЖЬ;;Program block;ESD_001_4;;;16.02.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
262;ESD_001_4_FLD0262;I-301 INPUT SIGNALS (21BE009);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;15.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
521;ESD_001_4_FLD0521;I-601 INPUT SIGN. (22TT001Q);2200;P-2001;ЛОЖЬ;;Program block;ESD_001_4;;;30.06.2014;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1330;ESD_001_4_FLD1330;FIRST-UP P-2001S Sh1;;;ЛОЖЬ;;Program block;ESD_001_4;;;06.02.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
362;ESD_001_4_FLD0362;INTERLOCK 20-I-301;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;19.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
293;ESD_001_4_FLD0293;I-301 INPUT SIGNALS (21BE040);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;28.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
598;ESD_001_4_FLD0598;I-602 INPUT SIGN. (22TT021P);2200;P-2001S;ЛОЖЬ;;Program block;ESD_001_4;;;26.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
509;ESD_001_4_FLD0509;I-601 INPUT SIGN. (22TT001F);2200;P-2001;ЛОЖЬ;;Program block;ESD_001_4;;;30.06.2014;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2452;ESD_001_4_FLD2452;COUNT FLAME TRIP;;;ЛОЖЬ;;Function block;ESD_001_4;;;06.07.2016;;;Sysdtlsmflda;Sysdtlsmflda_fp;
338;ESD_001_4_FLD0338;I-303 INPUT SIGNALS (21TT003);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;19.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
514;ESD_001_4_FLD0514;I-601 INPUT SIGN. (22TT001J);2200;P-2001;ЛОЖЬ;;Program block;ESD_001_4;;;22.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
328;ESD_001_4_FLD0328;I-302 INPUT SIGNALS (20FT028);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;19.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
277;ESD_001_4_FLD0277;I-301 INPUT SIGNALS (21BE024);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;28.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
53;ESD_001_4_FLD0053;MOS ENABLE AREA 2000-2;;;ЛОЖЬ;;Program block;ESD_001_4;;;27.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
674;ESD_001_4_FLD0674;20XV138;2000;;ЛОЖЬ;;Program block;ESD_001_4;;;03.02.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
9;ESD_001_4_FLD0009;LEGEND 08;;;ЛОЖЬ;;Comment block;;;;17.02.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
279;ESD_001_4_FLD0279;I-301 INPUT SIGNALS (21BE026);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;28.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2;ESD_001_4_FLD0002;LEGEND 01;;;ЛОЖЬ;;Comment block;;;;17.02.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1327;ESD_001_4_FLD1327;FIRST-UP P-2001 Sh4;;;ЛОЖЬ;;Program block;ESD_001_4;;;27.07.2015;;;Sysdtlsmflda;Sysdtlsmflda_fp;
315;ESD_001_4_FLD0315;I-301 INPUT SIGNALS (21BE062);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;28.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
113;ESD_001_4_FLD0113;MOS ENABLE AREA 430-16;;;ЛОЖЬ;;Program block;ESD_001_4;;;23.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
300;ESD_001_4_FLD0300;I-301 INPUT SIGNALS (21BE047);2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;16.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
626;ESD_001_4_FLD0626;P-2001S;2200;P-2001S;ЛОЖЬ;;Program block;ESD_001_4;;;26.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
472;ESD_001_4_FLD0472;H2001 MOS GROUP;2000;H-2001;ЛОЖЬ;;Program block;ESD_001_4;;;12.08.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1517;ESD_001_4_FLD1517;P-2001 TRANSMITER FAULTS ADD;2200;P-2001S;ЛОЖЬ;;Program block;ESD_001_4;;;27.07.2014;;;Sysdtlsmflda;Sysdtlsmflda_fp;
140;ESD_001_4_FLD0140;MOS AREA H-2001;2000;;ЛОЖЬ;;Program block;ESD_001_4;;;21.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
