PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6
M;2408_C;;;;;0=MAINTENANCE;;ЛОЖЬ;ЛОЖЬ;;2408;;;;;;;0;;;;37;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;712_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;712;;;;;;;0;;;;6467;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C438_2_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;438;;;;;;;0;;;;5584;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C168_3_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;168;;;;;;;0;;;;5854;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C312_2_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;312;;;;;;;0;;;;5788;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20GT059_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;1622;;;;;;;0;;;;2209;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_3;1750;;;;;;;;;;;;;;;;
DO;20GT207_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;420;;;;;;;0;;;;1636;ИСТИНА;46172;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_3;1177;;;;;;;;;;;;;;;;
M;770_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;770;;;;;;;0;;;;6438;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20GT008_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;1512;;;;;;;0;;;;1986;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_3;1527;;;;;;;;;;;;;;;;
M;C1454_2_N;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1454;;;;;;;0;;;;7171;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1662_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1662;;;;;;;0;;;;3903;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;136_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;136;;;;;;;0;;;;6532;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1136_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1136;;;;;;;0;;;;3635;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;FGS_001_3.20HS870G;;FSC;;;Ack for gas H&B (AH-20-1) (GDAP-C);Yes;ЛОЖЬ;ЛОЖЬ;;1000;;;;;;;0;;;;3923;ЛОЖЬ;0;None;;;;;;1=ACK;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;Input;FGS_001_1;FGS_001_3;19;;;;;;;;;;;;;;;;;;;;
M;1000_1024_2;;;;;20HS870E;;ЛОЖЬ;ЛОЖЬ;;1024;;;;;;;0;;;;3454;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XA989FA;;FLD;;;CH-20-2 EXIT DOOR NORTH;Yes;ИСТИНА;ЛОЖЬ;;808;;;;;;;0;;;;410;ИСТИНА;46004;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;33.08;13;3;1;Appl;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_3;731;;;;;;;;;;;;;;;;
M;C1132_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1132;;;;;;;0;;;;3771;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20GT009_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;722;;;;;;;0;;;;1988;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_3;1529;;;;;;;;;;;;;;;;
M;C1316_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1316;;;;;;;0;;;;3077;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1656_2_L;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1656;;;;;;;0;;;;4509;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;914_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;914;;;;;;;0;;;;775;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C774_2_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;774;;;;;;;0;;;;4962;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1634_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1634;;;;;;;0;;;;7413;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;180_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;180;;;;;;;0;;;;366;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20GT219_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;434;;;;;;;0;;;;1643;ИСТИНА;46274;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_3;1184;;;;;;;;;;;;;;;;
T;1430_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1430;;;;;;;;100 ms;10;;1860;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1324_1362_1;;;;;20GT224_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;1362;;;;;;;0;;;;3801;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20GT458_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;1212;;;;;;;0;;;;1581;ИСТИНА;46753;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_3;1122;;;;;;;;;;;;;;;;
DO;20XY878J_TF;;COM;;;CHANNEL OR LINE FAULT;No;ЛОЖЬ;ЛОЖЬ;;1751;;;;;;;0;;;;7780;ЛОЖЬ;0;None;;;;;;0=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;Output;EPKS_CCB;FGS_001_3;744;;;;;;;;;;;;;;;;
M;C112_2_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;112;;;;;;;0;;;;6126;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;23HX629_MD;;COM;;;FAN MODE;No;ЛОЖЬ;ЛОЖЬ;;1668;;;;;;;0;;;;4165;ЛОЖЬ;0;None;;;;;;1=AUTO;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_3;1936;;;;;;;;;;;;;;;;
M;1326_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1326;;;;;;;0;;;;1019;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C714_2_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;714;;;;;;;0;;;;5260;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;23XS639C;;MCC;;;"204AB1B ""READY TO START""";Yes;ИСТИНА;ЛОЖЬ;;1458;;;;;;;;;;;178;ИСТИНА;46005;None;;;;;;1=READY;;;;;;;Undefined;491;3428;;33.10;9;11;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_001_3;507;;;;;;;;;;;;;;;;
M;C614_4_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;614;;;;;;;0;;;;5329;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20GT244_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;468;;;;;;;0;;;;1799;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_3;1340;;;;;;;;;;;;;;;;
DI;33-RepairTimerStart_CP1;;SYS;;;Repair time started CP1;Yes;ЛОЖЬ;;;21;;;;;;;;;;;26;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_001_3;850;;;;;;;;;;;;;;;;
DO;20GT009_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;722;;;;;;;0;;;;1926;ИСТИНА;46815;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_3;1467;;;;;;;;;;;;;;;;
M;C710_2_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;710;;;;;;;0;;;;5280;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;23XS635A;;COM;;;203AB1A EL. EMERGENCY;No;ЛОЖЬ;ЛОЖЬ;;1256;;;;;;;0;;;;4197;ИСТИНА;46694;None;;;;;;1=FAULT;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_3;1968;;;;;;;;;;;;;;;;
T;770_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;770;;;;;;;;100 ms;10;;800;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20GT090A_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;1010;;;;;;;0;;;;6870;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;Input;EPKS_CCB;FGS_001_3;199;;;;;;;;;;;;;;;;
M;C1210_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1210;;;;;;;0;;;;3351;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20GT444_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;154;;;;;;;0;;;;6701;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;Input;EPKS_CCB;FGS_001_3;30;;;;;;;;;;;;;;;;
M;C1256_1_K;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1256;;;;;;;0;;;;7259;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C418_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;418;;;;;;;0;;;;5689;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;448_518_1;;;;;20GT233_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;518;;;;;;;0;;;;2928;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C776_3_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;776;;;;;;;0;;;;4955;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;764_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;764;;;;;;;0;;;;6441;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XA941F;;FLD;;;ENTRY ESCAPE WAY;Yes;ИСТИНА;ЛОЖЬ;;190;;;;;;;0;;;;200;ИСТИНА;46008;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;33.07;5;1;1;Appl;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_3;625;;;;;;;;;;;;;;;;
M;1130_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;1130;;;;;;;0;;;;6404;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20GT419_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;1122;;;;;;;0;;;;1359;ИСТИНА;46304;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_3;900;;;;;;;;;;;;;;;;
M;1142_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1142;;;;;;;0;;;;973;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20GT232_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;612;;;;;;;0;;;;1881;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_3;1422;;;;;;;;;;;;;;;;
M;752_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;752;;;;;;;0;;;;6447;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C322_1_I;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;322;;;;;;;0;;;;5741;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2342_B;;;;;1=MO CONFIRMED;;ЛОЖЬ;ЛОЖЬ;;2342;;;;;;;0;;;;4078;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1422_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;1422;;;;;;;0;;;;7825;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;23HS602B3_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;1654;;;;;;;0;;;;4118;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_3;1889;;;;;;;;;;;;;;;;
M;736_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;736;;;;;;;0;;;;716;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
