PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6
AI;86TT831C;;FLD;862-34;A_P86234;ENG WDG P8623403AX;Yes;ИСТИНА;ЛОЖЬ;;684;ИСТИНА;Float;4-20mA;0;150;°C;;;;;320;ЛОЖЬ;30001;;None;None;None;None;;;;;;;;;-XXXXX.X;3.76;21;;16.03;13;13;1;Bottom scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;10212;;;;;;;;
M;1290_1;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;1290;;;;;;;0;;;;2702;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86TS825C_TF;;COM;862-34;;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;564;;;;;;;0;;;;1970;ИСТИНА;31153;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;1433;;;;;;;;
DO;86TAHH833A_CA;;COM;862-34;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;720;;;;;;;0;;;;1249;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;1345;;;;;;;;
DO;86TAHH836A;;COM;862-34;;BEARING P-8623403CX;No;ЛОЖЬ;ЛОЖЬ;;766;;;;;;;0;;;;2725;ИСТИНА;31152;None;;;;;;0=TRIP;0=TRIP;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;1564;;;;;;;;
M;1010_1;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;1010;;;;;;;0;;;;2259;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;200_202_1;;;862-34;;MOS_LAMP_862_34_AI;;ЛОЖЬ;ЛОЖЬ;;202;;;;;;;0;;;;2917;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;764_2;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;764;;;;;;;;100 ms;5;;920;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86AAHH906;;COM;862-34;A_P86234;ENGINE BODY P-86234012SX;No;ЛОЖЬ;ЛОЖЬ;;418;;;;;;;0;;;;1596;ИСТИНА;30322;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;455;;;;;;;;
DO;86PI911A_MOC;;COM;862-34;A_86234;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;1134;;;;;;;0;;;;2402;ИСТИНА;29802;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;569;;;;;;;;
M;314_142_2;;;862-34;;86TS809;;ЛОЖЬ;ЛОЖЬ;;142;;;;;;;0;;;;2793;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;86AS926;;FLD;862-34;A_P86234;ENGINE BODY P-86234034SX;Yes;ЛОЖЬ;ЛОЖЬ;;1032;;;;;;;;;;;196;ИСТИНА;29920;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;16.05;7;13;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;1026;;;;;;;;
M;C764_4_B;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;764;;;;;;;0;;;;3839;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;386_400_1;;;862-34;;86LAHH805_I;;ЛОЖЬ;ЛОЖЬ;;400;;;;;;;0;;;;1717;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1410_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1410;;;;;;;0;;;;1105;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86TAHH843B;;COM;862-34;;ENG WDG P8623403GX;No;ЛОЖЬ;ЛОЖЬ;;872;;;;;;;0;;;;2930;ИСТИНА;31151;None;;;;;;0=TRIP;0=TRIP;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;1582;;;;;;;;
M;C1174_1_E;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1174;;;;;;;0;;;;3113;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;86TS832B_HH;;COM;862-34;;HH TRIP SETPOINT (°C);No;ЛОЖЬ;ЛОЖЬ;;688;;Float;;;;;0;;;;996;;0;;None;None;None;None;;;;;;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;10380;;;;;;;;
DO;86TS833A_MOC;;COM;862-34;A_86234;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;720;;;;;;;0;;;;1435;ИСТИНА;29803;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;739;;;;;;;;
M;C788_4_B;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;788;;;;;;;0;;;;3824;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C796_1_B;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;796;;;;;;;0;;;;3236;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;762_2;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;762;;;;;;;;100 ms;5;;916;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;86TS807;;FLD;862-34;A_P86234;ENG WDG P8623401CX;Yes;ЛОЖЬ;ЛОЖЬ;;310;;;;;;;;;;;63;ИСТИНА;30041;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;16.04;5;8;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;1067;;;;;;;;
M;C1294_1_G;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1294;;;;;;;0;;;;998;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86PI914B_TF;;COM;862-34;A_86234;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;1232;;;;;;;0;;;;2419;ИСТИНА;29806;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;580;;;;;;;;
DO;86TAHH823B;;COM;862-34;;P8623402CX ENG WDG;No;ЛОЖЬ;ЛОЖЬ;;522;;;;;;;0;;;;2374;ИСТИНА;31150;None;;;;;;0=TRIP;0=TRIP;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;1532;;;;;;;;
M;942_2;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;942;;;;;;;0;;;;785;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86TAHH851A_CA;;COM;862-34;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;960;;;;;;;0;;;;1802;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;1390;;;;;;;;
DO;86AS920_MOC;;COM;862-34;A_86234;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;912;;;;;;;0;;;;1623;ИСТИНА;30305;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;438;;;;;;;;
BO;86TS839B_HH;;COM;862-34;;HH TRIP SETPOINT (°C);No;ЛОЖЬ;ЛОЖЬ;;812;;Float;;;;;0;;;;1064;;0;;None;None;None;None;;;;;;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;10397;;;;;;;;
M;380_1;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;380;;;;;;;0;;;;1700;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C562_2_D;;;862-34;862-34;Function block marker;;ЛОЖЬ;ЛОЖЬ;;562;;;;;;;0;;;;3425;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;786_8;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;786;;;;;;;0;;;;3714;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;86VI914C_HH;;COM;862-34;A_86234;HH TRIP SETPOINT (mm/s);No;ЛОЖЬ;ЛОЖЬ;;1256;;Float;;;;;0;;;;648;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;10159;;;;;;;;
DI;86AS901;;FLD;862-34;A_P86234;ENGINE BODY P-8623401AX;Yes;ЛОЖЬ;ЛОЖЬ;;248;;;;;;;;;;;17;ИСТИНА;29870;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;16.04;1;10;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;1001;;;;;;;;
M;1060_2;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;1060;;;;;;;0;;;;328;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86TS819B_MOC;;COM;862-34;A_86234;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;442;;;;;;;0;;;;1367;ИСТИНА;29807;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;705;;;;;;;;
DO;86TS843B_MOC;;COM;862-34;A_86234;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;872;;;;;;;0;;;;1487;ИСТИНА;29808;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;765;;;;;;;;
M;1040_2;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;1040;;;;;;;0;;;;335;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86PALL914K_OOC;;COM;862-34;;Trip low pressure oil;No;ЛОЖЬ;ЛОЖЬ;;1408;;;;;;;0;;;;50;ЛОЖЬ;0;None;;;;;;1=ON;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;1264;;;;;;;;
M;2440_D;;;;;0=Trip Initiator;;ЛОЖЬ;ЛОЖЬ;;2440;;;;;;;0;;;;2980;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86TS852B_MOC;;COM;862-34;A_86234;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;968;;;;;;;0;;;;1533;ИСТИНА;29809;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;788;;;;;;;;
DO;86VAHH914H;;COM;862-34;A_86234;VENTILATOR C-8623402H;No;ЛОЖЬ;ЛОЖЬ;;1354;;;;;;;0;;;;2584;ИСТИНА;29810;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;966;;;;;;;;
M;820_3;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;820;;;;;;;0;;;;2036;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;86TT857A;;FLD;862-34;A_P86234;ENG WDG P86234034SX;Yes;ИСТИНА;ЛОЖЬ;;1020;ИСТИНА;Float;4-20mA;0;150;°C;;;;;720;ЛОЖЬ;29998;;None;None;None;None;;;;;;;;;-XXXXX.X;3.76;21;;16.07;1;11;1;Bottom scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;10275;;;;;;;;
DO;86TAHH846A_CA;;COM;862-34;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;906;;;;;;;0;;;;1752;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;1378;;;;;;;;
M;952_1;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;952;;;;;;;0;;;;2177;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;878_2;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;878;;;;;;;0;;;;803;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;86PI914J_LL;;COM;862-34;A_86234;LL TRIP SETPOINT (MPa-g);No;ЛОЖЬ;ЛОЖЬ;;1374;;Float;;;;;0;;;;532;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;10130;;;;;;;;
T;1228_1;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;1228;;;;;;;;1 s;20;;24;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;244_1;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;244;;;;;;;0;;;;1267;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1294_1;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;1294;;;;;;;0;;;;2714;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;440_470_1;;;862-34;;86TAHH819A2_I;;ЛОЖЬ;ЛОЖЬ;;470;;;;;;;0;;;;1760;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;692_1;;;862-34;;;;ЛОЖЬ;ЛОЖЬ;;692;;;;;;;0;;;;1925;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;86LI004_MOC;;COM;862-34;A_86234;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;1096;;;;;;;0;;;;2372;ИСТИНА;30352;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;485;;;;;;;;
DI;86AS909;;FLD;862-34;A_P86234;ENGINE BODY P-8623402CX;Yes;ЛОЖЬ;ЛОЖЬ;;532;;;;;;;;;;;116;ИСТИНА;29886;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;16.04;13;13;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_861_1;1009;;;;;;;;
DI;86LS809_MOR;;COM;862-34;A_86234;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;530;;;;;;;0;;;;393;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_861_1;42;;;;;;;;
