FLD Number;Tag Name;Title;Unit;SubUnit;Protected;Drawing Number;FLD Type;Execution Environment;Author;Revision;Design Date;Parent Asset;Item Name;Point Detail Display;Group Detail Display;Associated Display
484;FGS_301_1_FLD0484;3000 MOS Lamp Control-Sh3;;;ЛОЖЬ;;Program block;FGS_301_1;;;15.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
558;FGS_301_1_FLD0558;3000 Common Alarm T.GD Sh3;;;ЛОЖЬ;;Program block;FGS_301_1;;;16.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
898;FGS_301_1_FLD0898;3000 Fan AB3001-4 AUTOSTOP;;;ЛОЖЬ;;Program block;FGS_301_1;;;26.01.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
7;FGS_301_1_FLD0007;Legend of Symbols (6);;;ЛОЖЬ;;Comment block;;;;17.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
358;FGS_301_1_FLD0358;3000 Fl.Gas detector 30GT546;;;ЛОЖЬ;;Program block;FGS_301_1;;;14.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
300;FGS_301_1_FLD0300;3000 FL. GAS ACK and RESET;;;ЛОЖЬ;;Program block;FGS_301_1;;;14.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
12;FGS_301_1_FLD0012;VM AI;;;ЛОЖЬ;;Program block;FGS_301_1;;;08.02.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
230;FGS_301_1_FLD0230;3000-04 Ready to Reset;;;ЛОЖЬ;;Program block;FGS_301_1;;;29.06.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2490;FGS_301_1_FLD2490;I-Block;;;ЛОЖЬ;;Function block;FGS_301_1;;;13.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
450;FGS_301_1_FLD0450;3000 RESET T GAS;;;ЛОЖЬ;;Program block;FGS_301_1;;;15.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2403;FGS_301_1_FLD2403;Fire Detector - X3301/X3302;;;ЛОЖЬ;;Function block;FGS_301_1;;;14.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1006;FGS_301_1_FLD1006;H-3001-Logic;;;ЛОЖЬ;;Program block;FGS_301_1;;;16.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
11;FGS_301_1_FLD0011;Index List;;;ЛОЖЬ;;FLD index;;;;17.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
462;FGS_301_1_FLD0462;3000 T.Gas detector 30GT504;;;ЛОЖЬ;;Program block;FGS_301_1;;;15.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
