PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4
AI;86HS191N;;FLD;;;Manual annuncuator. Button 86HS191N.;Yes;ИСТИНА;ЛОЖЬ;;136;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;120;ЛОЖЬ;59007;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;43.03;13;14;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;11141
M;100_122_2;;;;;86HS126;;ЛОЖЬ;ЛОЖЬ;;122;;;;;;;0;;;;405;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;86GA003;;COM;;;TRIP INITIATOR-Flammable gas;No;ЛОЖЬ;ЛОЖЬ;;230;;;;;;;1;;;;303;ИСТИНА;59050;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;510
M;C122_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;122;;;;;;;0;;;;1202;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;260_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;;100 ms;10;;148;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;256_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;256;;;;;;;0;;;;479;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;200_210_1;;;;;86HS125;;ЛОЖЬ;ЛОЖЬ;;210;;;;;;;0;;;;169;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
BI;43-Day;;SYS;;;Day;No;ЛОЖЬ;;;24;;Byte;;;;;;;;;3;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C145_4;;;;;Compiler marker (256, 97);;ЛОЖЬ;ЛОЖЬ;;145;;;;;;;0;;;;1123;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
BI;43-TempCP2;;SYS;;;Temperature CP 2;Yes;ЛОЖЬ;;;21;;Word;;;;;;;;;10;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;100_130_3;;;;;86HS126;;ЛОЖЬ;ЛОЖЬ;;130;;;;;;;0;;;;409;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;43-ControllerFault;;SYS;;;FSC Controller fault;Yes;ЛОЖЬ;;;20;;;;;;;;;;;20;ИСТИНА;59001;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;
M;C2404_1;;;;;Compiler marker (224, 96);;ЛОЖЬ;ЛОЖЬ;;2404;;;;;;;0;;;;265;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;86HS191F_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;120;;;;;;;0;;;;356;ИСТИНА;59081;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;564
DO;86HS191F_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;120;;;;;;;0;;;;354;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;562
T;124_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;124;;;;;;;;100 ms;10;;16;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;86HS191E_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;118;;;;;;;0;;;;1373;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_861_1;14
M;C234_4_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;234;;;;;;;0;;;;1050;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;210_218_3;;;;;86GA001_FL;;ЛОЖЬ;ЛОЖЬ;;218;;;;;;;0;;;;256;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C128_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;128;;;;;;;0;;;;1178;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;43-ClockSrcFault1;;SYS;;;Clock source 1 fault;Yes;ЛОЖЬ;;;24;;;;;;;;;;;14;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;475
DO;86HS191J_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;128;;;;;;;0;;;;375;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;578
DO;86GA006;;COM;;;TRIP INITIATOR-Flammable gas;No;ЛОЖЬ;ЛОЖЬ;;216;;;;;;;1;;;;318;ИСТИНА;59056;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;525
M;C230_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;230;;;;;;;0;;;;1068;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;2490_D;;;;;Trip signal (0=Trip);;ЛОЖЬ;ЛОЖЬ;;2490;;;;;;;0;;;;102;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;86GA004;;COM;;;TRIP INITIATOR-Flammable gas;No;ЛОЖЬ;ЛОЖЬ;;232;;;;;;;1;;;;308;ИСТИНА;59052;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;515
DO;86HS191N_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;136;;;;;;;0;;;;392;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;595
M;C216_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;216;;;;;;;0;;;;1087;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;86HS122;;FLD;;;beacon and siren check button (ext. installation);No;ИСТИНА;ЛОЖЬ;;238;;;;;;;;;;;57;ИСТИНА;59008;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;43.03;5;2;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;434
DO;86HS191M_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;134;;;;;;;0;;;;388;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;591
M;C138_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;138;;;;;;;0;;;;1138;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;43-ExtComFaultCC3;;SYS;;;Ext com fault Com ch 3;Yes;ЛОЖЬ;;;20;;;;;;;;;;;8;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;463
DO;86XA191I;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;126;;;;;;;1;;;;374;ИСТИНА;59088;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;577
DI;43-ExtComFaultCC4;;SYS;;;Ext com fault Com ch 4;Yes;ЛОЖЬ;;;20;;;;;;;;;;;9;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;464
DI;43-ForcesActive;;SYS;;;Forces Active;Yes;ЛОЖЬ;;;21;;;;;;;;;;;23;ЛОЖЬ;0;None;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;481
M;212_218_3;;;;;86GA002_FL;;ЛОЖЬ;ЛОЖЬ;;218;;;;;;;0;;;;159;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;232_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;232;;;;;;;;100 ms;10;;124;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;86HS191H_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;124;;;;;;;0;;;;366;ИСТИНА;59085;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;572
M;110_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;110;;;;;;;0;;;;1015;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;FGS_861_1.86XA134_2;;FSC;;;Fl.GD act. in 862-34-GDAP-C,F,G lamp;Yes;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;192;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;FGS_001_1;FGS_861_1;6;;;;;;;;;;;;
AI;86HS191M;;FLD;;;Manual annuncuator. Button 86HS191M.;Yes;ИСТИНА;ЛОЖЬ;;134;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;116;ЛОЖЬ;59009;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;43.03;13;13;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;11137
M;C134_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;134;;;;;;;0;;;;1152;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C120_7_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;120;;;;;;;0;;;;1211;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
AI;VM 43.03/15/17;;SYS;;;;Yes;ЛОЖЬ;;;12;ИСТИНА;Float;0-5V (VM);0;5.2;;;;;;200;ЛОЖЬ;0;;None;None;None;None;;;;;;;;;-XXXXX.X;2.5;3.9;;43.03;15;17;1;Scan;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C118_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;118;;;;;;;0;;;;1216;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;128_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;128;;;;;;;0;;;;469;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;2405_B;;;;;0=LINE FAULT;;ЛОЖЬ;ЛОЖЬ;;2405;;;;;;;0;;;;127;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C145_5;;;;;Compiler marker (256, 115);;ЛОЖЬ;ЛОЖЬ;;145;;;;;;;0;;;;1124;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;252_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;539;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C250_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;250;;;;;;;0;;;;1038;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;2470_E;;;;;BEACON (1=ON);;ЛОЖЬ;ЛОЖЬ;;2470;;;;;;;0;;;;43;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
BO;IB861_FGS1_HOUR;;COM;862-34;;HOUR;No;ЛОЖЬ;ЛОЖЬ;;24;;Byte;;;;;0;;;;32;;0;;;;;;;;;0;0;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;11036
M;C124_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;124;;;;;;;0;;;;1191;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;86GT001_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;210;;;;;;;0;;;;288;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;497
M;122_145_1;;;;;86XA191G_FL;;ЛОЖЬ;ЛОЖЬ;;145;;;;;;;0;;;;224;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;252_265_2;;;;;86GT009_RR;;ЛОЖЬ;ЛОЖЬ;;265;;;;;;;0;;;;481;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;2475_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;2475;;;;;;;0;;;;112;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;86HS191N_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;136;;;;;;;0;;;;1382;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_861_1;23
M;100_116_1;;;;;86HS126;;ЛОЖЬ;ЛОЖЬ;;116;;;;;;;0;;;;402;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;218_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;218;;;;;;;0;;;;270;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;86GT005_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;214;;;;;;;0;;;;311;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;518
T;126_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;126;;;;;;;;100 ms;10;;48;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C126_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;126;;;;;;;0;;;;1186;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C252_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;1023;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;2470_C;;;;;ACK BUTTON;;ЛОЖЬ;ЛОЖЬ;;2470;;;;;;;0;;;;44;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
DO;86GT009_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;331;ИСТИНА;59061;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;539
M;C130_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;130;;;;;;;0;;;;1166;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;252_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;482;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C110_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;110;;;;;;;0;;;;1247;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;112_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;112;;;;;;;;100 ms;10;;24;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;86HS191C_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;114;;;;;;;0;;;;344;ИСТИНА;59075;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;552
DI;43-OutputFault;;SYS;;;Output channel fault;Yes;ЛОЖЬ;;;21;;;;;;;;;;;24;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;473
M;118_145_1;;;;;86XA191E_FL;;ЛОЖЬ;ЛОЖЬ;;145;;;;;;;0;;;;211;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;232_265_2;;;;;86GT004_RR;;ЛОЖЬ;ЛОЖЬ;;265;;;;;;;0;;;;461;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;256_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;256;;;;;;;0;;;;470;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;110_150_2;;;;;86HS191A_RR;;ЛОЖЬ;ЛОЖЬ;;150;;;;;;;0;;;;283;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;130_146_1;;;;;86XA191K_FL;;ЛОЖЬ;ЛОЖЬ;;146;;;;;;;0;;;;190;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C118_7_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;118;;;;;;;0;;;;1219;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;218_220_2;;;;;862-34_FLGD_A2;;ЛОЖЬ;ЛОЖЬ;;220;;;;;;;0;;;;281;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;86XA132;;FLD;;;Beacon ЛВГ (ext. installation);Yes;ИСТИНА;ЛОЖЬ;;238;;;;;;;0;;;;9;ИСТИНА;59010;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;43.03;7;2;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;450
M;234_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;234;;;;;;;0;;;;442;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;214_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;214;;;;;;;0;;;;545;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C128_7_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;128;;;;;;;0;;;;1180;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;FGS_861_1_F2;;COM;;;Ext. Communication Fault;No;ЛОЖЬ;ЛОЖЬ;;20;;;;;;;1;;;;241;ИСТИНА;59040;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_861_1;491
M;2475_F;;;;;HORN (1=ON);;ЛОЖЬ;ЛОЖЬ;;2475;;;;;;;0;;;;111;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;114_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;114;;;;;;;;100 ms;10;;56;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;120_146_1;;;;;86XA191F_FL;;ЛОЖЬ;ЛОЖЬ;;146;;;;;;;0;;;;198;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C120_7_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;120;;;;;;;0;;;;1213;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;200_400_3;;;;;86HS128;;ЛОЖЬ;ЛОЖЬ;;400;;;;;;;0;;;;68;ЛОЖЬ;0;;;;;;;1=ACK;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;146_150_1;;;;;AREA 862-34-FIRE ALARM;;ЛОЖЬ;ЛОЖЬ;;150;;;;;;;0;;;;944;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;218_260_1;;;;;862-34_FLGD_A1;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;483;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
