FLD Number;Tag Name;Title;Unit;SubUnit;Protected;Drawing Number;FLD Type;Execution Environment;Author;Revision;Design Date;Parent Asset;Item Name;Point Detail Display;Group Detail Display;Associated Display
876;FGS_001_2_FLD0876;2000#4 DV 20XV490-Sh2;;;ЛОЖЬ;;Program block;FGS_001_2;;;29.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1028;FGS_001_2_FLD1028;CH-20-1 DV 20XV496-Sh2;;;ЛОЖЬ;;Program block;FGS_001_2;;;12.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
972;FGS_001_2_FLD0972;2000#4 Ready to Reset-Sh3;;;ЛОЖЬ;;Program block;FGS_001_2;;;16.10.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1210;FGS_001_2_FLD1210;CH-20-3 MCP 20HS517;;;ЛОЖЬ;;Program block;FGS_001_2;;;08.10.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1147;FGS_001_2_FLD1147;CH-20-2 Ready to Reset-voiting;;;ЛОЖЬ;;Program block;FGS_001_2;;;31.07.2016;;;Sysdtlsmflda;Sysdtlsmflda_fp;
452;FGS_001_2_FLD0452;2000#3 Fire detector 20YT218;;;ЛОЖЬ;;Program block;FGS_001_2;;;03.10.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1116;FGS_001_2_FLD1116;CH-20-2 Fire detector 20YT015;;;ЛОЖЬ;;Program block;FGS_001_2;;;08.10.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
780;FGS_001_2_FLD0780;2000#4 Fire detector 20YT032;;;ЛОЖЬ;;Program block;FGS_001_2;;;03.10.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
766;FGS_001_2_FLD0766;2000#4 Fire detector 20YT025;;;ЛОЖЬ;;Program block;FGS_001_2;;;03.10.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
502;FGS_001_2_FLD0502;2000#3 Fire detector 20YT243;;;ЛОЖЬ;;Program block;FGS_001_2;;;03.10.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
828;FGS_001_2_FLD0828;2000#4 DV 20XV483-Sh2;;;ЛОЖЬ;;Program block;FGS_001_2;;;29.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1012;FGS_001_2_FLD1012;CH-20-1 MCP 20HS512;;;ЛОЖЬ;;Program block;FGS_001_2;;;08.10.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
