PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6
M;C720_3_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;720;;;;;;;0;;;;2152;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C716_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;716;;;;;;;0;;;;2172;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;632_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;632;;;;;;;0;;;;467;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;23HX610AL_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;952;;;;;;;0;;;;2208;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;1196;;;;
M;C972_1_2;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;972;;;;;;;0;;;;2496;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C630_2_A;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;630;;;;;;;0;;;;4417;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;614_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;614;;;;;;;0;;;;373;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58GA056;;COM;;;TRIP INITIATOR-Toxic gas;No;ЛОЖЬ;ЛОЖЬ;;1418;;;;;;;1;;;;978;ИСТИНА;48529;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;1123;;;;
M;944_14;;;;;;;ЛОЖЬ;ЛОЖЬ;;944;;;;;;;0;;;;4344;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;228_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;228;;;;;;;;100 ms;10;;120;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C252_13;;;;;Compiler marker (256, 259);;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;2921;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1516_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1516;;;;;;;;100 ms;10;;632;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;946_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;946;;;;;;;0;;;;2119;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;612_638_3;;;;;58GT039;;ЛОЖЬ;ЛОЖЬ;;638;;;;;;;0;;;;1474;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;58GT001_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;510;;;;;;;0;;;;3524;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_001_4;53;;;;
M;514_538_2;;;;;58GT005_RR;;ЛОЖЬ;ЛОЖЬ;;538;;;;;;;0;;;;1376;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1312_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1312;;;;;;;0;;;;1890;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1416_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1416;;;;;;;0;;;;1587;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;414_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;414;;;;;;;0;;;;4137;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C120_3_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;120;;;;;;;0;;;;3105;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;2450_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;2450;;;;;;;;100 ms;10;;480;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;23HX608_MD;;COM;;;FAN MODE;No;ЛОЖЬ;ЛОЖЬ;;948;;;;;;;0;;;;2193;ЛОЖЬ;0;None;;;;;;1=AUTO;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;1181;;;;
M;C966_1_I;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;966;;;;;;;0;;;;2553;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C114_4_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;114;;;;;;;0;;;;3127;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58GA049;;COM;;;TRIP INITIATOR-Toxic gas;No;ЛОЖЬ;ЛОЖЬ;;1412;;;;;;;1;;;;975;ИСТИНА;48526;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;1120;;;;
M;2461_D;;;;;1=cmdCLOSE;;ЛОЖЬ;ЛОЖЬ;;2461;;;;;;;0;;;;4485;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;58GT055_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;720;;;;;;;0;;;;3549;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_001_4;78;;;;
DO;58GT003_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;512;;;;;;;0;;;;853;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;998;;;;
M;C116_2_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;116;;;;;;;0;;;;3121;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C722_4_A;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;722;;;;;;;0;;;;4195;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;934_972_4;;;;;Shutdown HVAC of CH-20-1;;ЛОЖЬ;ЛОЖЬ;;972;;;;;;;0;;;;2373;ЛОЖЬ;0;;;;;;;0=STOP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2461_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;2461;;;;;;;0;;;;4504;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;314_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;314;;;;;;;0;;;;289;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C248_5_B;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;248;;;;;;;0;;;;4153;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1418_1436_1;;;;;58GT056_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;1436;;;;;;;0;;;;1493;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;20GT627;;FLD;;;CH-20-1 VENTILATION AIR INTAKE;Yes;ИСТИНА;ЛОЖЬ;;238;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;84;ЛОЖЬ;48025;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;34.03;5;5;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;11105;;;;
M;C2465_2;;;;;Compiler marker (176, 145);;ЛОЖЬ;ЛОЖЬ;;2465;;;;;;;0;;;;553;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1216_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1216;;;;;;;0;;;;1919;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1450_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;1450;;;;;;;0;;;;4476;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;226_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;226;;;;;;;;100 ms;10;;100;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C612_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;612;;;;;;;0;;;;2754;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1112_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;1112;;;;;;;0;;;;987;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;238_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;238;;;;;;;0;;;;272;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1512_1534_2;;;;;43GT604_RR;;ЛОЖЬ;ЛОЖЬ;;1534;;;;;;;0;;;;598;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58GT011_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;312;;;;;;;0;;;;772;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;917;;;;
AI;58GT040;;FLD;;;SS-20-2 VENTILATION AIR INTAKE;Yes;ИСТИНА;ЛОЖЬ;;1310;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;292;ЛОЖЬ;48026;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;34.03;11;6;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;11301;;;;
M;C232_3_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;232;;;;;;;0;;;;2967;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2461_J;;;;;PV Bit 0;;ЛОЖЬ;ЛОЖЬ;;2461;;;;;;;0;;;;4501;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C712_2_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;712;;;;;;;0;;;;2702;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C532_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;532;;;;;;;0;;;;2768;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;510_540_1;;;;;58GT001_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;540;;;;;;;0;;;;1369;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;200_220_2;;;;;20HS866E;;ЛОЖЬ;ЛОЖЬ;;220;;;;;;;0;;;;1508;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2405_3;;;;;Compiler marker (288, 48);;ЛОЖЬ;ЛОЖЬ;;2405;;;;;;;0;;;;1155;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1532_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1532;;;;;;;0;;;;1190;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1312_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1312;;;;;;;0;;;;1888;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C950_1_4;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;950;;;;;;;0;;;;3989;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1030_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1030;;;;;;;;100 ms;10;;692;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C610_2_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;610;;;;;;;0;;;;2761;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1110_1118_5;;;;;58GT060_FL;;ЛОЖЬ;ЛОЖЬ;;1118;;;;;;;0;;;;4280;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C418_3_A;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;418;;;;;;;0;;;;4442;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20GT604_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;114;;;;;;;0;;;;626;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;771;;;;
DO;23HY620A;;MCC;;;"201AB16 ""START""";Yes;ИСТИНА;ЛОЖЬ;;972;;;;;;;0;;;;522;ИСТИНА;48027;None;;;;;;1=cmdSTART;;;;;;;Undefined;491;3428;;34.08;15;3;1;Appl;;;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;711;;;;
DO;23HX606_MD;;COM;;;FAN MODE;No;ЛОЖЬ;ЛОЖЬ;;944;;;;;;;0;;;;2179;ЛОЖЬ;0;None;;;;;;1=AUTO;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;1167;;;;
M;C968_1_B;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;968;;;;;;;0;;;;2529;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C214_2_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;214;;;;;;;0;;;;3052;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;316_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;316;;;;;;;0;;;;291;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;954_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;954;;;;;;;0;;;;3346;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;23HS609F;;COM;;;DCS AUTO MODE BLOCK;No;ЛОЖЬ;ИСТИНА;;950;;;;;;;0;;;;3612;ЛОЖЬ;0;None;;;;;;1=DCScmdBLOCK;;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_001_4;141;;;;
M;442_446_2;;;;;AREA SS-20-1-FL.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;446;;;;;;;0;;;;359;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C970_2_R;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;970;;;;;;;0;;;;2507;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58XA189AHT;;FLD;;;INSIDE SS-20-2, 1-ST FLOOR;Yes;ИСТИНА;ЛОЖЬ;;1342;;;;;;;0;;;;63;ИСТИНА;48028;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;34.05;7;8;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;544;;;;
M;C216_4_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;216;;;;;;;0;;;;3039;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C960_2_P;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;960;;;;;;;0;;;;3362;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20GA628;;COM;;;TRIP INITIATOR-Toxic gas;No;ЛОЖЬ;ЛОЖЬ;;918;;;;;;;1;;;;755;ИСТИНА;48435;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;900;;;;
M;C210_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;210;;;;;;;0;;;;3074;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;58GT053;;FLD;;;CB-00-1 VENTILATION AIR INTAKE;Yes;ИСТИНА;ЛОЖЬ;;1416;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;372;ЛОЖЬ;48029;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;34.03;13;9;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;11377;;;;
M;C234_2_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;234;;;;;;;0;;;;2950;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20GT628_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;918;;;;;;;0;;;;731;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_4;876;;;;
M;C1514_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1514;;;;;;;0;;;;1229;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;950_9;;;;;;;ЛОЖЬ;ЛОЖЬ;;950;;;;;;;0;;;;1203;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C956_1_1;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;956;;;;;;;0;;;;3923;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;916_984_2;;;;;20GT625_RR;;ЛОЖЬ;ЛОЖЬ;;984;;;;;;;0;;;;1425;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;100_118_1;;;;;20HS862E;;ЛОЖЬ;ЛОЖЬ;;118;;;;;;;0;;;;1503;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;714_722_5;;;;;58GT050_FL;;ЛОЖЬ;ЛОЖЬ;;722;;;;;;;0;;;;4162;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20GT616_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;224;;;;;;;0;;;;3489;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_001_4;18;;;;
M;2461_N;;;;;DO Open (1=ON);;ЛОЖЬ;ЛОЖЬ;;2461;;;;;;;0;;;;4511;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C222_3_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;222;;;;;;;0;;;;3017;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;730_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;730;;;;;;;0;;;;483;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
