FLD Number;Tag Name;Title;Unit;SubUnit;Protected;Drawing Number;FLD Type;Execution Environment;Author;Revision;Design Date;Parent Asset;Item Name;Point Detail Display;Group Detail Display;Associated Display
332;ESD_411_1_FLD0332;H4101A  LL PRESS;4100;H-4101;ЛОЖЬ;;Program block;ESD_411_1;;;08.06.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
874;ESD_411_1_FLD0874;H4101A;4100;H4101A;ЛОЖЬ;;Program block;ESD_411_1;;;17.06.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
250;ESD_411_1_FLD0250;41-I-504 HH PRESS (C-4103);4100;C-4103;ЛОЖЬ;;Program block;ESD_411_1;;;26.09.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
925;ESD_411_1_FLD0925;H4101A  FIRST-UP;4100;H-4101A;ЛОЖЬ;;Program block;ESD_411_1;;;28.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
908;ESD_411_1_FLD0908;LINE MONITORING LOOP CHECK;4100;C-4104;ЛОЖЬ;;Program block;ESD_411_1;;;13.11.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
481;ESD_411_1_FLD0481;H-4101A (41-I-014);;;ЛОЖЬ;;Program block;ESD_411_1;;;05.07.2019;;;Sysdtlsmflda;Sysdtlsmflda_fp;
536;ESD_411_1_FLD0536;H4101B (FG VALVES);4100;H-4101AB;ЛОЖЬ;;Program block;ESD_411_1;;;24.10.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
996;ESD_411_1_FLD0996;CB-4103  FIRST-UP;4100;CB-4103;ЛОЖЬ;;Program block;ESD_411_1;;;04.11.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
517;ESD_411_1_FLD0517;H4101B (41-I-111/165) MOS;4100;H-4101AB;ЛОЖЬ;;Program block;ESD_411_1;;;18.07.2014;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1114;ESD_411_1_FLD1114;VALVE DISCREPANCY (XV-211);;;ЛОЖЬ;;Program block;ESD_411_1;;;17.02.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
273;ESD_411_1_FLD0273;CB-4103 HH TEMP;4100;CB-4103;ЛОЖЬ;;Program block;ESD_411_1;;;14.05.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
954;ESD_411_1_FLD0954;CB-4103  FIRST-UP;4100;C-4103;ЛОЖЬ;;Program block;ESD_411_1;;;20.11.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
6;ESD_411_1_FLD0006;LEGEND 05;;;ЛОЖЬ;;Comment block;;;;05.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
