PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5
M;C257_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;257;;;;;;;0;;;;606;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
R;2457_B;;;;;Input 2;;ЛОЖЬ;ЛОЖЬ;;2457;;Float;;;;;0;;;;148;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;273_340_1;;;901-09;;91LALL221_I;;ЛОЖЬ;ЛОЖЬ;;340;;;;;;;0;;;;709;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XY207_C;;COM;901-09;;AUTO CLOSING 91 XV 207;No;ИСТИНА;ЛОЖЬ;;540;;;;;;;0;;;;333;ИСТИНА;31741;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;578
M;C510_6_F;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;510;;;;;;;0;;;;803;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
R;2420_C;;;;;Signal 2;;ЛОЖЬ;ЛОЖЬ;;2420;;Float;;;;;0;;;;168;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;244_400_2;;;;;91TAHH975_I;;ЛОЖЬ;ЛОЖЬ;;400;;;;;;;0;;;;1571;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C280_7_E;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;280;;;;;;;0;;;;855;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
AI;91LI226;;FLD;901-09;A_90109;20% AMM H2O V9010904A;Yes;ИСТИНА;ЛОЖЬ;;276;ИСТИНА;Float;4-20mA;0;100;%;;;;;80;ЛОЖЬ;31688;;None;None;None;None;;;;-25;-25;;;;-XXXXX.X;3.64;22;;17.03;11;4;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;10074
M;C610_1_E;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;610;;;;;;;0;;;;1699;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XY235;;MCC;901-09;A_90109;AUTO CLOSING 91 XV 235;Yes;ИСТИНА;ЛОЖЬ;;410;;;;;;;0;;;;57;ЛОЖЬ;31681;None;;;;;;1=CLOSE;;;;;;;Undefined;491;3428;;17.04;5;2;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XY245;;MCC;901-09;A_90109;AUTO CLOSING 91 XV 245;Yes;ИСТИНА;ЛОЖЬ;;310;;;;;;;0;;;;61;ЛОЖЬ;31680;None;;;;;;1=CLOSE;;;;;;;Undefined;491;3428;;17.04;5;6;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
AI;91LI233;;FLD;901-09;A_90109;H2O, NH3 F9010903;Yes;ИСТИНА;ЛОЖЬ;;300;ИСТИНА;Float;4-20mA;0;100;%;;;;;12;ЛОЖЬ;31633;;None;None;None;None;;;;-25;-25;;;;-XXXXX.X;3.64;22;;17.03;9;4;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;10076
M;274_370_2;;;901-09;;91LAHH223_I;;ЛОЖЬ;ЛОЖЬ;;370;;;;;;;0;;;;721;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91LALL231_CA;;COM;901-09;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;284;;;;;;;0;;;;70;ЛОЖЬ;0;None;;;;;0=ALARM;;State High;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;597
M;240_360_3;;;901-09;;91TAHH969_I;;ЛОЖЬ;ЛОЖЬ;;360;;;;;;;0;;;;1499;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91TAHH960;;COM;901-09;A_P90109;BEARING TEMP. P-9010903X;No;ЛОЖЬ;ЛОЖЬ;;292;;;;;;;0;;;;1292;ЛОЖЬ;0;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;518
M;248_420_2;;;;;91TAHH981_I;;ЛОЖЬ;ЛОЖЬ;;420;;;;;;;0;;;;1584;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XY227;;MCC;901-09;A_90109;AUTO CLOSING 91 XV 227;Yes;ИСТИНА;ЛОЖЬ;;640;;;;;;;0;;;;45;ЛОЖЬ;31632;None;;;;;;1=CLOSE;;;;;;;Undefined;491;3428;;17.04;3;6;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91LAHHH215_P;;COM;901-09;A_90109;20% NAOH TO V9010902C;No;ЛОЖЬ;ЛОЖЬ;;670;;;;;;;0;;;;339;ЛОЖЬ;0;None;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;CC_UCB_1;ESD_911_1;53;;;;
M;C258_7_E;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;258;;;;;;;0;;;;648;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
BO;91LI221_LL;;COM;;;LL TRIP SETPOINT (%);No;ЛОЖЬ;ЛОЖЬ;;273;;Float;;;;;0;;;;404;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;10106
M;266_650_2;;;901-09;;91LAHHH213_I;;ЛОЖЬ;ЛОЖЬ;;650;;;;;;;0;;;;674;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;268_1;;;901-09;;;;ЛОЖЬ;ЛОЖЬ;;268;;;;;;;0;;;;675;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91PI290_TF;;COM;901-09;A_90109;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;610;;;;;;;0;;;;1283;ИСТИНА;31813;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;515
M;C260_7_E;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;984;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;510_4;;;901-09;;;;ЛОЖЬ;ЛОЖЬ;;510;;;;;;;0;;;;787;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91LAHH223_P;;COM;901-09;A_90109;25% AMM-H2O TO V9010903B;No;ЛОЖЬ;ЛОЖЬ;;560;;;;;;;0;;;;205;ЛОЖЬ;0;None;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;CC_UCB_1;ESD_911_1;40;;;;
DO;91TI996_MOC;;COM;901-09;A_90109;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;250;;;;;;;0;;;;1318;ИСТИНА;31848;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;550
M;182_184_1;;;;;MOS_LAMP_901_09;;ЛОЖЬ;ЛОЖЬ;;184;;;;;;;0;;;;1680;ЛОЖЬ;0;;;;;;;1=MOS ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C268_1_E;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;268;;;;;;;0;;;;939;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91TAHH951;;COM;901-09;A_P90109;BEARING TEMP. P-9010906X;No;ЛОЖЬ;ЛОЖЬ;;292;;;;;;;0;;;;1288;ЛОЖЬ;0;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;516
DO;91XY239_P;;COM;901-09;;AUTO CLOSE 91 XV 239;No;ИСТИНА;ЛОЖЬ;;410;;;;;;;0;;;;426;ЛОЖЬ;31630;None;;;;;;1=CLOSE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;CC_UCB_1;ESD_911_1;62;;;;
AI;91LI207;;FLD;901-09;A_90109;NAOH,NH3,H2O V9010901S;Yes;ИСТИНА;ЛОЖЬ;;258;ИСТИНА;Float;4-20mA;0;100;%;;;;;136;ЛОЖЬ;31629;;None;None;None;None;;;;-25;-25;;;;-XXXXX.X;3.64;22;;17.03;13;1;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;10067
T;255_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;255;;;;;;;;100 ms;10;;120;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
R;273_272_3;;;901-09;;91LI220;;ЛОЖЬ;ЛОЖЬ;;272;;Float;;;;;0;;;;572;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XY214B_P;;COM;901-09;;AUTO CLOSE 91 XV214;No;ИСТИНА;ЛОЖЬ;;450;;;;;;;0;;;;421;ЛОЖЬ;31625;None;;;;;;1=CLOSE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;CC_UCB_1;ESD_911_1;57;;;;
M;284_390_2;;;901-09;;91LALL234_I;;ЛОЖЬ;ЛОЖЬ;;390;;;;;;;0;;;;1540;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;266_1;;;901-09;;;;ЛОЖЬ;ЛОЖЬ;;266;;;;;;;;100 ms;5;;80;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;290_400_1;;;901-09;;91HA307_I;;ЛОЖЬ;ЛОЖЬ;;400;;;;;;;0;;;;1569;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;274_275_5;;;;;91LT223_F;;ЛОЖЬ;ЛОЖЬ;;275;;;;;;;0;;;;718;ЛОЖЬ;0;;;;;;;0=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91LAHHH214_CA;;COM;901-09;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;270;;;;;;;0;;;;354;ЛОЖЬ;0;None;;;;;;0=TRIP;0=TRIP;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;647
DO;91LALL201_CA;;COM;;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;287;;;;;;;0;;;;67;ЛОЖЬ;0;None;;;;;0=ALARM;;State High;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;643
R;281_282_3;;;901-09;;91LI227;;ЛОЖЬ;ЛОЖЬ;;282;;Float;;;;;0;;;;760;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XY214A_C;;COM;901-09;;AUTO OPENING 91 XV 214;No;ИСТИНА;ЛОЖЬ;;450;;;;;;;0;;;;324;ИСТИНА;31639;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;581
DO;91XY228;;MCC;901-09;A_90109;AUTO CLOSING 91 XV 228;Yes;ИСТИНА;ЛОЖЬ;;650;;;;;;;0;;;;46;ЛОЖЬ;31624;None;;;;;;1=CLOSE;;;;;;;Undefined;491;3428;;17.04;3;7;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C280_6_F;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;280;;;;;;;0;;;;853;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C246_1_E;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;246;;;;;;;0;;;;1845;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
R;C2499_6;;;;;Compiler register (232, 300);;ЛОЖЬ;ЛОЖЬ;;2499;;Float;;;;;0;;;;492;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
R;268_270_3;;;901-09;;91LI215;;ЛОЖЬ;ЛОЖЬ;;270;;Float;;;;;0;;;;564;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91LI211_MOC;;COM;901-09;;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;1246;ИСТИНА;31788;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;490
M;169_2374_4;;;;;MOS_REL AREA 901-09;;ЛОЖЬ;ЛОЖЬ;;2374;;;;;;;0;;;;194;ЛОЖЬ;0;;;;;;;1=RELEASED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2450_1;;;;;Compiler marker (312, 60);;ЛОЖЬ;ЛОЖЬ;;2450;;;;;;;0;;;;1690;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;17-ClockSrcFault2;;SYS;;;CLOCK SOURCE 2 FAULT;Yes;ЛОЖЬ;;;0;;;;;;;;;;;15;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
BI;17-Month;;SYS;;;Month;No;ЛОЖЬ;;;19;;Byte;;;;;;;;;2;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2456_I;;;;;Trip 9;;ЛОЖЬ;ЛОЖЬ;;2456;;;;;;;0;;;;139;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;17-ExtComFaultCC6;;SYS;;;EXT COM FAULT COM CH 6;Yes;ЛОЖЬ;;;16;;;;;;;;;;;11;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
BI;17-Minute;;SYS;;;Minute;No;ЛОЖЬ;;;19;;Byte;;;;;;;;;6;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;260_2;;;901-09;;;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;;100 ms;5;;512;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C266_5_G;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;266;;;;;;;0;;;;948;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;274_2;;;901-09;;;;ЛОЖЬ;ЛОЖЬ;;274;;;;;;;0;;;;715;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
R;2495_C;;;;;EXCEPTION;;ЛОЖЬ;ЛОЖЬ;;2495;;Float;;;;;0;;;;156;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91LAHH207;;COM;901-09;;NAOH,NH3,H2O V9010901S;No;ЛОЖЬ;ЛОЖЬ;;258;;;;;;;0;;;;1240;ИСТИНА;31724;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;426
M;C275_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;275;;;;;;;0;;;;885;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
R;265_264_3;;;901-09;;91LI212;;ЛОЖЬ;ЛОЖЬ;;264;;Float;;;;;0;;;;284;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;2480_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;2480;;;;;;;0;;;;187;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;273_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;273;;;;;;;;100 ms;5;;608;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;275_390_1;;;901-09;;91LALL222_I;;ЛОЖЬ;ЛОЖЬ;;390;;;;;;;0;;;;726;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C260_6_E;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;981;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;258_259_1;;;;;91LT206;;ЛОЖЬ;ЛОЖЬ;;259;;;;;;;0;;;;636;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C255_2_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;255;;;;;;;0;;;;592;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C272_7_F;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;272;;;;;;;0;;;;915;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;2410_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;2410;;;;;;;0;;;;141;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C286_6_F;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;286;;;;;;;0;;;;824;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C610_1_F;;;901-09;901-09;Function block marker;;ЛОЖЬ;ЛОЖЬ;;610;;;;;;;0;;;;785;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;610_2;;;901-09;;;;ЛОЖЬ;ЛОЖЬ;;610;;;;;;;0;;;;1662;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;17-CP1_Running;;SYS;;;CP 1 RUNNING;Yes;ЛОЖЬ;;;16;;;;;;;;;;;18;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;91LAHH201_CA;;COM;901-09;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;286;;;;;;;0;;;;66;ЛОЖЬ;0;None;;;;;0=ALARM;;State High;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;642
M;2420_D;;;;;0=Cause alarm;;ЛОЖЬ;ЛОЖЬ;;2420;;;;;;;0;;;;103;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;IB911_ESD1_T;;COM;901-09;;TEMPERATURE ALARM;No;ЛОЖЬ;ЛОЖЬ;;18;;;;;;;0;;;;568;ЛОЖЬ;0;None;;;;;ALARM;;State High;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;650
M;286_1;;;901-09;;;;ЛОЖЬ;ЛОЖЬ;;286;;;;;;;0;;;;752;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XY223_C;;COM;901-09;;AUTO CLOSING 91 XV 223;No;ИСТИНА;ЛОЖЬ;;620;;;;;;;0;;;;379;ИСТИНА;31682;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;591
DO;91PALL290A_CA;;COM;901-09;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;610;;;;;;;0;;;;773;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;667
DI;17-CP2_Running;;SYS;;;CP 2 RUNNING;Yes;ЛОЖЬ;;;16;;;;;;;;;;;32;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;2470_C;;;;;Signal 2;;ЛОЖЬ;ЛОЖЬ;;2470;;;;;;;0;;;;146;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
BO;91TI972_HH;;COM;901-09;A_90109;HH TRIP SETPOINT (C);No;ЛОЖЬ;ЛОЖЬ;;242;;Float;;;;;0;;;;304;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_911_1;10123
