FLD Number;Tag Name;Title;Unit;SubUnit;Protected;Drawing Number;FLD Type;Execution Environment;Author;Revision;Design Date;Parent Asset;Item Name;Point Detail Display;Group Detail Display;Associated Display
240;ESD_911_1_FLD0240;I-226  HH T 966;901-09;;ЛОЖЬ;;Program block;ESD_911_1;;;21.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
11;ESD_911_1_FLD0011;FLD INDEX;;;ЛОЖЬ;;FLD index;;;;07.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
460;ESD_911_1_FLD0460;MOV 91XY213;901-09;;ЛОЖЬ;;Program block;ESD_911_1;;;22.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
19;ESD_911_1_FLD0019;TIME;;;ЛОЖЬ;;Program block;ESD_911_1;;;20.07.2015;;;Sysdtlsmflda;Sysdtlsmflda_fp;
670;ESD_911_1_FLD0670;MOV  91XY232;901-09;;ЛОЖЬ;;Program block;ESD_911_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
410;ESD_911_1_FLD0410;MOV 91XY235/239;901-09;;ЛОЖЬ;;Program block;ESD_911_1;;;22.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
270;ESD_911_1_FLD0270;I-285 HHH  L 215 214;901-09;;ЛОЖЬ;;Program block;ESD_911_1;;;21.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2499;ESD_911_1_FLD2499;X IN Y  VOTING;;;ЛОЖЬ;;Function block;ESD_911_1;;;30.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2;ESD_911_1_FLD0002;LEGEND 01;;;ЛОЖЬ;;Comment block;;;;30.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2440;ESD_911_1_FLD2440;2oo2;;;ЛОЖЬ;;Function block;ESD_911_1;;;30.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
590;ESD_911_1_FLD0590;MOV  91XY257;901-09;;ЛОЖЬ;;Program block;ESD_911_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
282;ESD_911_1_FLD0282;I-301  HHH  L 228 227;901-09;;ЛОЖЬ;;Program block;ESD_911_1;;;21.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
16;ESD_911_1_FLD0016;COMMON SYSTEM FAULTS - SH.1;862-34;;ЛОЖЬ;;Program block;ESD_911_1;;;30.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
490;ESD_911_1_FLD0490;TRIP PUMP J-9010901X;901-09;;ЛОЖЬ;;Program block;ESD_911_1;;;22.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
265;ESD_911_1_FLD0265;I-280 HH&LL I-282 L 213 212;;;ЛОЖЬ;;Program block;ESD_911_1;;;07.07.2016;;;Sysdtlsmflda;Sysdtlsmflda_fp;
570;ESD_911_1_FLD0570;MOV  91XY255;901-09;;ЛОЖЬ;;Program block;ESD_911_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
252;ESD_911_1_FLD0252;I-244  HH T 999;901-09;;ЛОЖЬ;;Program block;ESD_911_1;;;21.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
370;ESD_911_1_FLD0370;MOV 91XY253;901-09;;ЛОЖЬ;;Program block;ESD_911_1;;;21.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
262;ESD_911_1_FLD0262;I-277 HHH L 211 210;901-09;;ЛОЖЬ;;Program block;ESD_911_1;;;21.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
560;ESD_911_1_FLD0560;MOV  91XY244;901-09;;ЛОЖЬ;;Program block;ESD_911_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
470;ESD_911_1_FLD0470;TRIP P-9010901AX/SX;901-09;;ЛОЖЬ;;Program block;ESD_911_1;;;22.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
650;ESD_911_1_FLD0650;MOV  91XY228;901-09;;ЛОЖЬ;;Program block;ESD_911_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
400;ESD_911_1_FLD0400;TRIP P-9010902AX/SX;901-09;;ЛОЖЬ;;Program block;ESD_911_1;;;22.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1;ESD_911_1_FLD0001;COVER PAGE;;;ЛОЖЬ;;Comment block;;;;30.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2450;ESD_911_1_FLD2450;2oo3;;;ЛОЖЬ;;Function block;ESD_911_1;;;30.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
