HYDROGEN;0.0000000000000000e+000;-253
NITROGEN;0.0000000000000000e+000;-196
HYDROGEN SULFIDE;1.4789422790017458e-002;-60
METHANE;1.5777916003023573e-001;-161
ETHANE;3.2076426556103022e-001;-89
ETHYLENE;1.9375162388733144e-001;-104
PROPANE;1.1019625462052035e-001;-42
PROPYLENE;6.5137904513353176e-002;-48
ISOBUTENE;5.0396792773342865e-002;-7
1-BUTENE;3.6506510666202432e-003;-6
n-BUTANE;6.5140187724229040e-002;-1
ISOBUTANE;1.8393737033319424e-002;-12
