PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4
DI;36-ExtComFaultCC2;;SYS;;;Ext com fault Com ch 2;Yes;ЛОЖЬ;;;20;;;;;;;;;;;7;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;618
T;2475_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;2475;;;;;;;;1 s;30;;8;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C726_1_2;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;726;;;;;;;0;;;;2517;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;FGS_101_1.10XA1007_2;;FSC;;;FD act. in cold PH FDAP-C,F lamp;Yes;ЛОЖЬ;ЛОЖЬ;;164;;;;;;;0;;;;2066;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;FGS_001_1;FGS_101_1;6;;;;;;;;;;;;
BI;36-Minute;;SYS;;;Minute;No;ЛОЖЬ;;;23;;Byte;;;;;;;;;6;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;198_8;;;;;;;ЛОЖЬ;ЛОЖЬ;;198;;;;;;;0;;;;3507;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10GT533_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;374;;;;;;;0;;;;811;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;770
M;C142_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;142;;;;;;;0;;;;3390;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;382_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;382;;;;;;;0;;;;1542;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C548_1;;;;;Compiler marker (256, 61);;ЛОЖЬ;ЛОЖЬ;;548;;;;;;;0;;;;2633;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;130_196_2;;;;;1000-07 ALARM;;ЛОЖЬ;ЛОЖЬ;;196;;;;;;;0;;;;3592;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;394_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;394;;;;;;;0;;;;1721;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10XY547B;;FLD;;;Near to ЛС-3;Yes;ИСТИНА;ЛОЖЬ;;508;;;;;;;0;;;;107;ИСТИНА;52167;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;36.07;1;4;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;560
M;C414_8;;;;;Compiler marker (256, 205);;ЛОЖЬ;ЛОЖЬ;;414;;;;;;;0;;;;2717;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;2460_C;;;;;DCS Bit 0 (1=cmdOPEN);;ЛОЖЬ;ЛОЖЬ;;2460;;;;;;;0;;;;2227;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;606_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;606;;;;;;;0;;;;2138;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C610_7;;;;;Compiler marker (256, 151);;ЛОЖЬ;ЛОЖЬ;;610;;;;;;;0;;;;85;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;114_134_1;;;;;10XA1003_FL;;ЛОЖЬ;ЛОЖЬ;;134;;;;;;;0;;;;2129;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;C320_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;320;;;;;;;0;;;;3144;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C600_3;;;;;Compiler marker (256, 79);;ЛОЖЬ;ЛОЖЬ;;600;;;;;;;0;;;;2628;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;2461_K;;;;;PV Bit 1;;ЛОЖЬ;ЛОЖЬ;;2461;;;;;;;0;;;;2238;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10GT519_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;348;;;;;;;0;;;;865;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;824
M;C352_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;352;;;;;;;0;;;;2988;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10GT508_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;326;;;;;;;0;;;;825;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;784
M;C706_1_L;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;706;;;;;;;0;;;;2582;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10YT003_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;144;;;;;;;0;;;;977;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;936
M;C158_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;158;;;;;;;0;;;;3316;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10XY561B;;FLD;;;At the hot pump station door, on the south side;Yes;ИСТИНА;ЛОЖЬ;;504;;;;;;;0;;;;137;ИСТИНА;52181;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;36.07;5;2;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;574
M;C500_2;;;;;Compiler marker (256, 61);;ЛОЖЬ;ЛОЖЬ;;500;;;;;;;0;;;;2691;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C706_2_I;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;706;;;;;;;0;;;;2565;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C380_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;380;;;;;;;0;;;;2842;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;118_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;118;;;;;;;0;;;;3569;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10HS038C_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;720;;;;;;;0;;;;627;ИСТИНА;52377;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;1019
M;C410_4;;;;;Compiler marker (256, 97);;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;2739;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C380_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;380;;;;;;;0;;;;2851;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;372_602_3;;;;;10GA532_FL;;ЛОЖЬ;ЛОЖЬ;;602;;;;;;;0;;;;57;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;2462_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;2209;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C150_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;150;;;;;;;0;;;;3361;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;10GT537_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;382;;;;;;;0;;;;124;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_101_1;13
M;C394_4_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;394;;;;;;;0;;;;2777;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;366_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;366;;;;;;;;100 ms;10;;860;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;C380_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;380;;;;;;;0;;;;2849;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C156_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;156;;;;;;;0;;;;3333;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;366_472_1;;;;;10GT528_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;472;;;;;;;0;;;;1610;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;362_412_3;;;;;10GA526_FL;;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;0;;;;1621;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;520_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;520;;;;;;;0;;;;1958;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10GT522_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;354;;;;;;;0;;;;781;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;740
M;C2460_2;;;;;Compiler marker (200, 127);;ЛОЖЬ;ЛОЖЬ;;2460;;;;;;;0;;;;2417;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;194_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;194;;;;;;;;1 s;30;;128;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;726_23;;;;;;;ЛОЖЬ;ЛОЖЬ;;726;;;;;;;0;;;;2300;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;362_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;362;;;;;;;;100 ms;10;;840;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
R;2406_F;;;;;ALARM LEVEL H;;ЛОЖЬ;ЛОЖЬ;;2406;;Long;;;;;0;;;;24;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;2462_F;;;;;1=cmdCLOSE/cmdSTOP;;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;2221;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;152_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;152;;;;;;;;100 ms;10;;76;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;300_376_7;;;;;10HS242;;ЛОЖЬ;ЛОЖЬ;;376;;;;;;;0;;;;1683;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C374_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;374;;;;;;;0;;;;2875;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10XV037AL_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;716;;;;;;;0;;;;642;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;1034
M;C346_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;346;;;;;;;0;;;;3019;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;1000_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1000;;;;;;;;1 s;60;;32;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
DO;10YA006;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;154;;;;;;;1;;;;994;ИСТИНА;52346;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;953
M;C358_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;358;;;;;;;0;;;;2959;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10GT565_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;398;;;;;;;0;;;;920;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;879
M;C152_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;152;;;;;;;0;;;;3352;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C452_4_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;452;;;;;;;0;;;;2703;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;146_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;146;;;;;;;0;;;;1205;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10GT540_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;388;;;;;;;0;;;;906;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;865
M;C114_7_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;114;;;;;;;0;;;;3480;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;382_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;382;;;;;;;;100 ms;10;;920;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;110_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;110;;;;;;;0;;;;1173;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;376_424_2;;;;;10GT534_RR;;ЛОЖЬ;ЛОЖЬ;;424;;;;;;;0;;;;1599;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;2465_G;;;;;Bit 1;;ЛОЖЬ;ЛОЖЬ;;2465;;;;;;;0;;;;1062;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;538_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;538;;;;;;;;1 s;30;;108;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;300_344_4;;;;;10HS242;;ЛОЖЬ;ЛОЖЬ;;344;;;;;;;0;;;;1643;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;2337_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;2337;;;;;;;0;;;;1381;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;10HS038A_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;720;;;;;;;0;;;;191;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_101_1;80
M;C156_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;156;;;;;;;0;;;;3326;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;606_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;606;;;;;;;0;;;;2141;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;EFM 36.03/15/17;;SYS;;;;Yes;ЛОЖЬ;;;12;;;;;;;;;;;40;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;36.03;15;17;1;Undefined;;No input device;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;
M;392_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;392;;;;;;;0;;;;1714;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10GT501_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;312;;;;;;;0;;;;705;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;664
M;168_252_2;;;;;10YT011_RR;;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;1307;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;324_422_2;;;;;10GT507_RR;;ЛОЖЬ;ЛОЖЬ;;422;;;;;;;0;;;;1442;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;720_726_2;;;;;10HS038A_FL;;ЛОЖЬ;ЛОЖЬ;;726;;;;;;;0;;;;2313;ЛОЖЬ;0;;;;;;;0=cmd OPEN;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;2461_9;;;;;;;ЛОЖЬ;ЛОЖЬ;;2461;;;;;;;0;;;;2222;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;10GT524_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;358;;;;;;;0;;;;789;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;748
AI;10GT513;;FLD;;;Near P-1005A;Yes;ИСТИНА;ЛОЖЬ;;336;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;292;ЛОЖЬ;52037;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;36.04;3;6;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;11301
M;320_410_3;;;;;10GA505_FL;;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;1431;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;320_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;320;;;;;;;;100 ms;10;;668;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
T;388_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;388;;;;;;;;100 ms;10;;944;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;110_136_1;;;;;10XA1001_FL;;ЛОЖЬ;ЛОЖЬ;;136;;;;;;;0;;;;1155;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;142_250_2;;;;;10YT002_RR;;ЛОЖЬ;ЛОЖЬ;;250;;;;;;;0;;;;1187;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
AI;10HS1001;;FLD;;;Стойка эстакады 8-C22;Yes;ИСТИНА;ЛОЖЬ;;110;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;0;ЛОЖЬ;52003;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;36.03;3;1;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_101_1;11025
M;C174_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;174;;;;;;;0;;;;3250;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;152_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;152;;;;;;;0;;;;1229;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C356_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;356;;;;;;;0;;;;2966;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
