FLD Number;Tag Name;Title;Unit;SubUnit;Protected;Drawing Number;FLD Type;Execution Environment;Author;Revision;Design Date;Parent Asset;Item Name;Point Detail Display;Group Detail Display;Associated Display
382;ESD_001_7_FLD0382;P-2007S  HH VIBRATION;2000;P-2007S;ЛОЖЬ;;Program block;ESD_001_7;;;03.12.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1280;ESD_001_7_FLD1280;20-I-113: 20XZSO239;2000;;ЛОЖЬ;;Program block;ESD_001_7;;;15.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
758;ESD_001_7_FLD0758;H-2004  HS450 & XV450;2000;;ЛОЖЬ;;Program block;ESD_001_7;;;22.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
193;ESD_001_7_FLD0193;MOS LAMP CONTROL  AREA 2000-3;4100;;ЛОЖЬ;;Program block;ESD_001_7;;;05.10.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
780;ESD_001_7_FLD0780;H-2004  MOS GROUP;2100;;ЛОЖЬ;;Program block;ESD_001_7;;;12.08.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
652;ESD_001_7_FLD0652;H-2004 HH TEMP ( 241 );2000;;ЛОЖЬ;;Program block;ESD_001_7;;;24.12.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
432;ESD_001_7_FLD0432;P-2007/2053  HH TEMP;2000;P-2007/2;ЛОЖЬ;;Program block;ESD_001_7;;;04.12.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
441;ESD_001_7_FLD0441;P-2007/2053  HH TEMP;2000;P-2007/2;ЛОЖЬ;;Program block;ESD_001_7;;;03.08.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1248;ESD_001_7_FLD1248;VALVE DISCREPANCY  20XY239;;;ЛОЖЬ;;Program block;ESD_001_7;;;01.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
635;ESD_001_7_FLD0635;H-2004  FLAME ON (21BI322);;;ЛОЖЬ;;Program block;ESD_001_7;;;04.08.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
468;ESD_001_7_FLD0468;P-2007/2053  HH  VIBRATION;2000;P-2007/2;ЛОЖЬ;;Program block;ESD_001_7;;;04.12.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
932;ESD_001_7_FLD0932;20-I-027:  20HS131A/B;2000;;ЛОЖЬ;;Program block;ESD_001_7;;;19.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
631;ESD_001_7_FLD0631;H-2004  FLAME ON (21BI318);;;ЛОЖЬ;;Program block;ESD_001_7;;;04.08.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
451;ESD_001_7_FLD0451;P-2007/2053  HH TEMP;2000;P-2007/2;ЛОЖЬ;;Program block;ESD_001_7;;;04.08.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
7;ESD_001_7_FLD0007;LEGEND 06;;;ЛОЖЬ;;Comment block;;;;19.02.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1064;ESD_001_7_FLD1064;20-I-262/138: 20HS253A/B;2000;;ЛОЖЬ;;Program block;ESD_001_7;;;01.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
640;ESD_001_7_FLD0640;H-2004  FLAME ON (21BI327);4100;;ЛОЖЬ;;Program block;ESD_001_7;;;24.12.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
285;ESD_001_7_FLD0285;P-2003S  HH  TEMP;2000;P-2003S;ЛОЖЬ;;Program block;ESD_001_7;;;27.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1102;ESD_001_7_FLD1102;58-I-015/03 HH&LL  LI010;2000;;ЛОЖЬ;;Program block;ESD_001_7;;;21.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
75;ESD_001_7_FLD0075;MOS ENABLE AREA H-2004;2000;;ЛОЖЬ;;Program block;ESD_001_7;;;02.12.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
720;ESD_001_7_FLD0720;H-2004 MAIN LINE TIGHT. TEST;2000;;ЛОЖЬ;;Program block;ESD_001_7;;;09.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
255;ESD_001_7_FLD0255;P-2003  HH  TEMP;2000;P-2003;ЛОЖЬ;;Program block;ESD_001_7;;;27.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
90;ESD_001_7_FLD0090;MOS 2oo3;2000;;ЛОЖЬ;;Program block;ESD_001_7;;;17.07.2014;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1390;ESD_001_7_FLD1390;P-2007  FIRST-UP Sh1;2000;;ЛОЖЬ;;Program block;ESD_001_7;;;26.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
494;ESD_001_7_FLD0494;P-2007/2053 TRIP SEQUENCE;2000;P-2007/2;ЛОЖЬ;;Program block;ESD_001_7;;;05.12.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1180;ESD_001_7_FLD1180;20-I-161  HH   TI155B;2000;;ЛОЖЬ;;Program block;ESD_001_7;;;21.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
620;ESD_001_7_FLD0620;H-2004  FLAME ON (21BI307);4100;;ЛОЖЬ;;Program block;ESD_001_7;;;24.12.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
634;ESD_001_7_FLD0634;H-2004  FLAME ON (21BI321);4100;;ЛОЖЬ;;Program block;ESD_001_7;;;24.12.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
618;ESD_001_7_FLD0618;H-2004  FLAME ON (21BI305);4100;;ЛОЖЬ;;Program block;ESD_001_7;;;24.12.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1184;ESD_001_7_FLD1184;20-I-150  HH   TI223;2000;;ЛОЖЬ;;Program block;ESD_001_7;;;21.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
961;ESD_001_7_FLD0961;20-I-110: 20XZSO209;2000;;ЛОЖЬ;;Program block;ESD_001_7;;;15.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1250;ESD_001_7_FLD1250;VALVE DISCREPANCY  21XY305;;;ЛОЖЬ;;Program block;ESD_001_7;;;13.02.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
198;ESD_001_7_FLD0198;MOS LAMP CONTROL  AREA 2000-3;4100;;ЛОЖЬ;;Program block;ESD_001_7;;;14.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1208;ESD_001_7_FLD1208;20-I-168  HH   TI179B;2000;;ЛОЖЬ;;Program block;ESD_001_7;;;22.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
452;ESD_001_7_FLD0452;P-2007/2053  HH TEMP;2000;P-2007/2;ЛОЖЬ;;Program block;ESD_001_7;;;04.12.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1324;ESD_001_7_FLD1324;LINE MONITORING LOOP CHECK;;;ЛОЖЬ;;Program block;ESD_001_7;;;14.07.2016;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1210;ESD_001_7_FLD1210;20-I-150  HH   TI153A;2000;;ЛОЖЬ;;Program block;ESD_001_7;;;22.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1050;ESD_001_7_FLD1050;20-I-138/221: 20HS263;2000;;ЛОЖЬ;;Program block;ESD_001_7;;;21.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
952;ESD_001_7_FLD0952;P-2008S TRIP XY184;2000;;ЛОЖЬ;;Program block;ESD_001_7;;;20.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
453;ESD_001_7_FLD0453;P-2007/2053  HH TEMP;2000;P-2007/2;ЛОЖЬ;;Program block;ESD_001_7;;;04.08.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
967;ESD_001_7_FLD0967;20-I-114: 20XZSO246;2000;;ЛОЖЬ;;Program block;ESD_001_7;;;15.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
996;ESD_001_7_FLD0996;20-I-131: 20HS212A/B;2000;;ЛОЖЬ;;Program block;ESD_001_7;;;20.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
662;ESD_001_7_FLD0662;H-2004 LL TEMP. ( 303 );2100;;ЛОЖЬ;;Program block;ESD_001_7;;;07.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
434;ESD_001_7_FLD0434;P-2007/2053  HH TEMP;2000;P-2007/2;ЛОЖЬ;;Program block;ESD_001_7;;;04.12.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1216;ESD_001_7_FLD1216;20-I-173  HH   TI307B;2000;;ЛОЖЬ;;Program block;ESD_001_7;;;22.01.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
462;ESD_001_7_FLD0462;P-2007/2053  HH  VIBRATION;2000;P-2007/2;ЛОЖЬ;;Program block;ESD_001_7;;;04.12.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
144;ESD_001_7_FLD0144;MOS LAMP CONTROL  AREA 5800-1;4100;;ЛОЖЬ;;Program block;ESD_001_7;;;22.12.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2430;ESD_001_7_FLD2430;LOW/HIGH TRIP WITH MO;;;ЛОЖЬ;;Function block;ESD_001_7;;;02.12.2008;;;Sysdtlsmflda;Sysdtlsmflda_fp;
