FLD Number;Tag Name;Title;Unit;SubUnit;Protected;Drawing Number;FLD Type;Execution Environment;Author;Revision;Design Date;Parent Asset;Item Name;Point Detail Display;Group Detail Display;Associated Display
1504;ESD_912_1_FLD1504;C9011001AX FIRST-UP;;C9011001;ЛОЖЬ;;Program block;ESD_912_1;;;18.07.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
321;I-065;I-065/066: TECH (91LAHH_LL052);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;07.06.2016;;;Sysdtlsmflda;Sysdtlsmflda_fp;
350;ESD_912_1_FLD0350;C-9011001AX TRIP (91-I-550);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
446;ESD_912_1_FLD0446;MOV CONTROL (91XV082);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
522;ESD_912_1_FLD0522;C-9011001AX COMMON TRIP;9100;;ЛОЖЬ;;Program block;ESD_912_1;;;28.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
640;91HY050;VALVE LIQUID N2 FROM 430-10;901-10;;ЛОЖЬ;;Program block;ESD_912_1;;;11.09.2023;;;Sysdtlsmflda;Sysdtlsmflda_fp;
4;ESD_912_1_FLD0004;LEGEND 03;;;ЛОЖЬ;;Comment block;;;;29.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
448;ESD_912_1_FLD0448;MOV CONTROL (91XV084);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
620;ESD_912_1_FLD0620;C-9011001SX-ZSLL801;9100;;ЛОЖЬ;;Program block;ESD_912_1;;;31.08.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
500;ESD_912_1_FLD0500;I-601: C-9011001AX (91LAHH752);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;28.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
442;ESD_912_1_FLD0442;MOV CONTROL (91XV079);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
314;ESD_912_1_FLD0314;I-038/039:TECHN (91PAHH_LL076);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
332;ESD_912_1_FLD0332;TECHNOLOGY (91LI055-058-061);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
602;ESD_912_1_FLD0602;I-602:C-9011001SX (91PDAHH804);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;29.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1528;ESD_912_1_FLD1528;C9011001 FIRST-UP;;C9011001;ЛОЖЬ;;Program block;ESD_912_1;;;19.07.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
330;ESD_912_1_FLD0330;TECHNOLOGY (91LI055-058-061);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2373;ESD_912_1_FLD2373;MOS REQUEST AREA 901-05;;;ЛОЖЬ;;Function block;ESD_912_1;;;25.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
240;ESD_912_1_FLD0240;I-403 HH&H 91LI493;4300;;ЛОЖЬ;;Program block;ESD_912_1;;;25.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2432;ESD_912_1_FLD2432;LOW/HIGH TRIP WITH MO + BAD PV;;;ЛОЖЬ;;Function block;ESD_912_1;;;08.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
464;ESD_912_1_FLD0464;MOV CONTROL (91XV098);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
452;ESD_912_1_FLD0452;MOV CONTROL (91XV086);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
618;ESD_912_1_FLD0618;I-902:C-9011001SX (91TAHH811);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;29.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
444;ESD_912_1_FLD0444;MOV CONTROL (91XV081);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
520;ESD_912_1_FLD0520;C-9011001AX -ZSLL751;9100;;ЛОЖЬ;;Program block;ESD_912_1;;;31.08.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
380;ESD_912_1_FLD0380;VALVE CONTROL (91XV058);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
454;ESD_912_1_FLD0454;MOV CONTROL (91XV087);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1318;ESD_912_1_FLD1318;C-9011001SX AIs FAULT;901-10;A_90110;ЛОЖЬ;;Program block;ESD_912_1;;;15.05.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
8;ESD_912_1_FLD0008;LEGEND 07;;;ЛОЖЬ;;Comment block;;;;25.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
322;ESD_912_1_FLD0322;I-065/066: TECH (91LAHH_LL051);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
364;ESD_912_1_FLD0364;P-90110021X TRIP;9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
360;ESD_912_1_FLD0360;P-9011001AX TRIP;9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
342;ESD_912_1_FLD0342;I-091/106: EMERGENCY OFF PUMPS;9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
536;ESD_912_1_FLD0536;C-9011001AX TRIP CIRCUIT;9100;;ЛОЖЬ;;Program block;ESD_912_1;;;28.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
438;ESD_912_1_FLD0438;I-032: MOV CONTROL (91XV077);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
316;ESD_912_1_FLD0316;I-041/042:TECHN (91PAHH_LL081);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
318;ESD_912_1_FLD0318;I-044/045: TECH (91PAHH_LL084);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
424;ESD_912_1_FLD0424;MOV CONTROL (91XV048);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
624;ESD_912_1_FLD0624;C-9011001SX COMMON TRIP;9100;;ЛОЖЬ;;Program block;ESD_912_1;;;29.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
362;ESD_912_1_FLD0362;P-9011001SX TRIP;9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
167;ESD_912_1_FLD0167;MOS ENABLE AREA 901-05;;;ЛОЖЬ;;Program block;ESD_912_1;;;25.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
180;ESD_912_1_FLD0180;MOS ACTIVE AREA 901-05;;;ЛОЖЬ;;Program block;ESD_912_1;;;25.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
320;ESD_912_1_FLD0320;I-051/550/551:TECH (91PAHH099);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
440;ESD_912_1_FLD0440;MOV CONTROL (91XV078);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
610;ESD_912_1_FLD0610;I-902: C-9011001SX (91PALL824);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;29.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
496;ESD_912_1_FLD0496;C-9011001AX (91TAH761_P);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;11.08.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2;ESD_912_1_FLD0002;LEGEND 01;;;ЛОЖЬ;;Comment block;;;;29.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
5;ESD_912_1_FLD0005;LEGEND 04;;;ЛОЖЬ;;Comment block;;;;25.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2456;ESD_912_1_FLD2456;XooY-1 VOTING;;;ЛОЖЬ;;Function block;ESD_912_1;;;08.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
312;ESD_912_1_FLD0312;I-035/036:TECH (91PAHH_LL073);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
252;ESD_912_1_FLD0252;AUDIO ALARM 91XA411;9100;;ЛОЖЬ;;Program block;ESD_912_1;;;26.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2375;ESD_912_1_FLD2375;MOS REQUEST AREA 901-10;;;ЛОЖЬ;;Function block;ESD_912_1;;;25.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
390;ESD_912_1_FLD0390;VALVE CONTROL (91XV069);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
534;ESD_912_1_FLD0534;C-9011001AX TRIP CIRCUIT;9100;;ЛОЖЬ;;Program block;ESD_912_1;;;28.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
635;ESD_912_1_FLD0635;C-9011001SX TRIP CIRCUIT;;;ЛОЖЬ;;Program block;ESD_912_1;;;25.01.2016;;;Sysdtlsmflda;Sysdtlsmflda_fp;
636;ESD_912_1_FLD0636;C-9011001SX TRIP CIRCUIT;9100;;ЛОЖЬ;;Program block;ESD_912_1;;;29.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
428;ESD_912_1_FLD0428;MOV CONTROL (91XV059);9100;;ЛОЖЬ;;Program block;ESD_912_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1518;ESD_912_1_FLD1518;C9011001SX FIRST-UP;;C9011001;ЛОЖЬ;;Program block;ESD_912_1;;;19.07.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
317;ESD_912_1_FLD0317;I-041/042:TECHN (91PAHH_LL080);;;ЛОЖЬ;;Program block;ESD_912_1;;;08.06.2016;;;Sysdtlsmflda;Sysdtlsmflda_fp;
319;ESD_912_1_FLD0319;I-044/045: TECH (91PAHH_LL083);;;ЛОЖЬ;;Program block;ESD_912_1;;;08.06.2016;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1500;ESD_912_1_FLD1500;C9011001AX FIRST-UP;;C9011001;ЛОЖЬ;;Program block;ESD_912_1;;;18.07.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
11;ESD_912_1_FLD0011;FLD INDEX;;;ЛОЖЬ;;FLD index;;;;25.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
