PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7
T;322_5;;;4200;C-4202;;;ЛОЖЬ;ЛОЖЬ;;322;;;;;;;;100 ms;5;;872;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;361_9;;;4200;C-4202;;;ЛОЖЬ;ЛОЖЬ;;361;;;;;;;0;;;;2565;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C257_1_B;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;257;;;;;;;0;;;;127;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;42VAHH820C_PA;;COM;4200;A_C4202;1oo2 PRE ALARM;No;ЛОЖЬ;ЛОЖЬ;;324;;;;;;;0;;;;3623;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;679;;;;
M;C327_1_E;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;327;;;;;;;0;;;;2284;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;42TAHH808A_CA;;COM;4200;C-4201;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;239;;;;;;;0;;;;1216;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;1181;;;;
M;1036_6;;;4200;C-4201;;;ЛОЖЬ;ЛОЖЬ;;1036;;;;;;;0;;;;1062;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;141_144_1;;;;;MOS_LAMP_5800_3/4_A;;ЛОЖЬ;ЛОЖЬ;;144;;;;;;;0;;;;3952;ЛОЖЬ;0;;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;58HSO027;;COM;;;OPEN 58XV027;No;ЛОЖЬ;ИСТИНА;;396;;;;;;;0;;;;1652;ЛОЖЬ;0;None;;;;;;1=OPEN;1=OPEN;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_411_2;139;;;;
M;396_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;396;;;;;;;0;;;;2270;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;42HS113A_MOD;;COM;4200;A_4200;ESD MOS EN AREA C-4201;No;ЛОЖЬ;ЛОЖЬ;;99;;;;;;;0;;;;1142;ЛОЖЬ;0;None;;;;;;1=NOT ENABLE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;706;;;;
DI;42XS951_MOR;;COM;4200;A_C4201;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;298;;;;;;;0;;;;1631;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_411_2;74;;;;
DO;42TAHH802B_802A;;COM;4200;A_C4201;MOTOR INTERNAL AIR TEMP.;No;ЛОЖЬ;ЛОЖЬ;;240;;;;;;;0;;;;3860;ИСТИНА;23107;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;563;;;;
M;324_350_2;;;4200;;42VAHH821C_I;;ЛОЖЬ;ЛОЖЬ;;350;;;;;;;0;;;;3358;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;240_951_3;;;;;42TI802A_TF;;ЛОЖЬ;ЛОЖЬ;;951;;;;;;;0;;;;516;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;42PALL028;;COM;4200;C-4201;C-4201 SUCTION;No;ЛОЖЬ;ЛОЖЬ;;245;;;;;;;0;;;;4213;ИСТИНА;23043;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;497;;;;
M;800_1;;;5800;;;;ЛОЖЬ;ЛОЖЬ;;800;;;;;;;0;;;;4469;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;42PAHH041A_P;;COM;4200;C-4202;C-4202 DISCHARGE;No;ЛОЖЬ;ЛОЖЬ;;321;;;;;;;0;;;;812;ЛОЖЬ;0;None;;;;;;1=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;CC_CCB_2;ESD_411_2;37;;;;;;;;;;;;
DO;42VAHH803X_FU;;COM;4200;A_C4201;A_C4201;No;ЛОЖЬ;ЛОЖЬ;;1024;;;;;;;0;;;;1082;ИСТИНА;23231;None;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;1134;;;;
M;323_8;;;4200;C-4202;;;ЛОЖЬ;ЛОЖЬ;;323;;;;;;;0;;;;633;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58SD5820S_P;;COM;5800;;P-5820S EMERG. SD;No;ЛОЖЬ;ЛОЖЬ;;660;;;;;;;0;;;;53;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;CC_CCB_2;ESD_411_2;78;;;;;;;;;;;;
DI;42HS881;;FLD;4200;A_C4201;RESET AUDIBLE ALARM;Yes;ИСТИНА;ЛОЖЬ;;884;;;;;;;;;;;37;ИСТИНА;22671;None;;;;;;1=RESET;;;;;;;Undefined;491;3428;;12.03;5;14;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;1038;;;;
M;268_296_4;;;4200;C-4201;42VSHH808XY;;ЛОЖЬ;ЛОЖЬ;;296;;;;;;;0;;;;2595;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;12-Flasher-2Hz;;SYS;;;2 Hz flasher;No;ЛОЖЬ;;;0;;;;;;;;;;;29;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;264_10;;;4200;C-4201;;;ЛОЖЬ;ЛОЖЬ;;264;;;;;;;0;;;;2522;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1032_1_H;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1032;;;;;;;0;;;;1116;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C814_1_G;;;5800;5800;Function block marker;;ЛОЖЬ;ЛОЖЬ;;814;;;;;;;0;;;;1245;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2440_B;;;;;Signal 2;;ЛОЖЬ;ЛОЖЬ;;2440;;;;;;;0;;;;4098;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C97_1;;;4200;4200;Compiler marker (288, 180);;ЛОЖЬ;ЛОЖЬ;;97;;;;;;;0;;;;1559;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;887_10;;;4200;C-4201;;;ЛОЖЬ;ЛОЖЬ;;887;;;;;;;0;;;;2549;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;242_292_2;;;4200;C-4201;42TAHH801A_I;;ЛОЖЬ;ЛОЖЬ;;292;;;;;;;0;;;;4031;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;245_1;;;4200;C-4201;;;ЛОЖЬ;ЛОЖЬ;;245;;;;;;;0;;;;1246;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C242_1_F;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;242;;;;;;;0;;;;2461;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;145_8;;;4200;;;;ЛОЖЬ;ЛОЖЬ;;145;;;;;;;0;;;;195;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;270_2;;;4200;C-4201;;;ЛОЖЬ;ЛОЖЬ;;270;;;;;;;0;;;;2159;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;42FALL812B_TMR;;COM;4200;C-4202;Time delay counter;No;ЛОЖЬ;ЛОЖЬ;;305;;Float;;;;s;0;;;;50;;0;;None;None;None;None;;;;;;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;10114;;;;
M;C244_1_E;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;244;;;;;;;0;;;;4857;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;309_1002_1;;;4200;C-4202;42TAHH841F_I;;ЛОЖЬ;ЛОЖЬ;;1002;;;;;;;0;;;;1491;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2335_A;;;;;;;ЛОЖЬ;ЛОЖЬ;;2335;;;;;;;0;;;;150;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C278_2_D;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;278;;;;;;;0;;;;4770;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;600_552_3;;;5800;;58TI753;;ЛОЖЬ;ЛОЖЬ;;552;;Float;;;;;0;;;;28;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58TI722_TF;;COM;5800;A_5800;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;750;;;;;;;0;;;;3696;ИСТИНА;23390;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;846;;;;
M;282_300_2;;;4200;C-4201;42HS504;;ЛОЖЬ;ЛОЖЬ;;300;;;;;;;0;;;;3577;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;41HS265F_EN;;FSC;4100;A_4100;ESD MOS EN AREA 4200;No;ЛОЖЬ;ЛОЖЬ;;97;;;;;;;0;;;;1253;ЛОЖЬ;0;None;;;;;;1=ENABLED;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;Input;ESD_001_1;ESD_411_2;5;;;;;;;;;;;;;;;;;;;;;;;;
M;91_2330_1;;;;;MOS_EN AREA 4100;;ЛОЖЬ;ЛОЖЬ;;2330;;;;;;;0;;;;4247;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;2496_B;;;;;EXCEPTION;;ЛОЖЬ;ЛОЖЬ;;2496;;Float;;;;;0;;;;304;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2470_E;;;;;Signal 4;;ЛОЖЬ;ЛОЖЬ;;2470;;;;;;;0;;;;3371;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;42ZSLL821;;FLD;4200;A_C4202;C-4202 LIMIT SW LOCK DEV;Yes;ИСТИНА;ЛОЖЬ;;323;;;;;;;;;;;83;ИСТИНА;22673;None;;;;;;1=CLOSE;;;;;;;Undefined;491;3428;;12.03;11;12;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;1050;;;;
M;554_10;;;4200;;;;ЛОЖЬ;ЛОЖЬ;;554;;;;;;;0;;;;2505;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;58LI005_1;;COM;5800;P-5803A;V-5803 REVERSED;No;ЛОЖЬ;ЛОЖЬ;;398;;Float;;;;;0;;;;588;;0;;;;;;;;;0;0;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;10186;;;;
DO;42TI801C_MOC;;COM;4200;A_C4201;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;244;;;;;;;0;;;;3574;ИСТИНА;23157;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;613;;;;
M;C1016_1_L;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1016;;;;;;;0;;;;1200;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;58HS201D_REL;;FSC;5800;A_5800;ESD MOS REL AREA 5800-3/4;No;ЛОЖЬ;ЛОЖЬ;;85;;;;;;;0;;;;1250;ЛОЖЬ;0;None;;;;;;1=RELEASED;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;Input;ESD_001_1;ESD_411_2;2;;;;;;;;;;;;;;;;;;;;;;;;
DO;42LI012_TF;;COM;4200;A_4200;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;384;;;;;;;0;;;;3641;ИСТИНА;23024;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;CC_CCB_2;ESD_411_2;104;;;;;Output;EPKS_CCB;ESD_411_2;478;;;;
M;278_1034_1;;;4200;C-4201;42HA015F_I;;ЛОЖЬ;ЛОЖЬ;;1034;;;;;;;0;;;;1040;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;362_366_5;;;4200;;CYCLE 3;;ЛОЖЬ;ЛОЖЬ;;366;;;;;;;0;;;;331;ЛОЖЬ;0;;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;258_1;;;4200;;;;ЛОЖЬ;ЛОЖЬ;;258;;;;;;;;100 ms;5;;424;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;361_360_1;;;4200;C-4202;42HS006A_MO;;ЛОЖЬ;ЛОЖЬ;;360;;;;;;;0;;;;2503;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;42TAHH803B_803A;;COM;4200;A_C4201;MOTOR D.E. BEAR TEMP;No;ЛОЖЬ;ЛОЖЬ;;247;;;;;;;0;;;;4170;ИСТИНА;23109;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;565;;;;
R;C308_4_C;;;4200;4200;Compiler register;;ЛОЖЬ;ЛОЖЬ;;308;;Float;;;;;0;;;;160;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C660_4_B;;;5800;5800;Compiler register;;ЛОЖЬ;ЛОЖЬ;;660;;Float;;;;;0;;;;120;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;42TI841E;;FLD;4200;A_C4202;C-4202 PROC GAS OUT CYL1;Yes;ИСТИНА;ЛОЖЬ;;308;ИСТИНА;Float;4-20mA;-50;200;°C;;;;;160;ЛОЖЬ;22822;;None;None;None;None;;;;-112.5;-112.5;;;;-XXXXX.X;3.76;21;;12.04;5;7;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;10099;;;;
AI;58TI741;;FLD;5800;A_P58_1;P-5802S PUMP T.BEAR TEMP;Yes;ИСТИНА;ЛОЖЬ;;552;ИСТИНА;Float;4-20mA;0;160;°C;;;;;356;ЛОЖЬ;22828;;None;None;None;None;;;;-40;-40;;;;-XXXXX.X;3.76;21;;12.04;11;5;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;10125;;;;
M;C332_1_A;;;4200;4200;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;332;;;;;;;0;;;;451;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;364_370_4;;;4200;;CAPACITY 100%;;ЛОЖЬ;ЛОЖЬ;;370;;;;;;;0;;;;346;ЛОЖЬ;0;;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;303_1000_1;;;4200;C-4202;42PALL813B_I;;ЛОЖЬ;ЛОЖЬ;;1000;;;;;;;0;;;;1485;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;872_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;872;;;;;;;;1 s;0;;48;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with variable timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;814_5;;;5800;;;;ЛОЖЬ;ЛОЖЬ;;814;;;;;;;;100 ms;5;;144;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;324_5;;;4200;C-4202;;;ЛОЖЬ;ЛОЖЬ;;324;;;;;;;0;;;;961;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;42PI028A;;FLD;4200;C-4201;C-4201 SUCTION;Yes;ИСТИНА;ЛОЖЬ;;245;ИСТИНА;Float;4-20mA;0;0.062;MPa;;;;;308;ЛОЖЬ;22703;;None;None;None;None;;;;;;;;;-XXXXX.X;3.64;22;;12.04;9;10;1;Bottom scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;10209;;;;
M;C310_2_D;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;310;;;;;;;0;;;;508;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;42SIS020_RR;;COM;4200;;42-I-020 READY TO RESET;No;ЛОЖЬ;ЛОЖЬ;;380;;;;;;;0;;;;768;ЛОЖЬ;0;None;;;;;;1=READY;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;809;;;;
M;2462_I;;;;;UNCMD CHANGE (0=Alarm);;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;245;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2432_B;;;;;LOOP AND;;ЛОЖЬ;ЛОЖЬ;;2432;;;;;;;0;;;;118;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;268_3;;;4200;C-4201;;;ЛОЖЬ;ЛОЖЬ;;268;;;;;;;0;;;;2217;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;394_3;;;5800;;;;ЛОЖЬ;ЛОЖЬ;;394;;;;;;;;100 ms;10;;72;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C319_2_G;;;4200;4200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;319;;;;;;;0;;;;2290;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;42LI003_TF;;COM;4200;C-4202;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;313;;;;;;;0;;;;504;ИСТИНА;23204;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;847;;;;
DO;41HS265B1;;COM;4100;A_4100;ESD MOS EN AREA 4100;No;ЛОЖЬ;ЛОЖЬ;;91;;;;;;;0;;;;1121;ИСТИНА;22963;None;;;;;;1=ENABLED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_2;417;;;;
