FLD Number;Tag Name;Title;Unit;SubUnit;Protected;Drawing Number;FLD Type;Execution Environment;Author;Revision;Design Date;Parent Asset;Item Name;Point Detail Display;Group Detail Display;Associated Display
210;FGS_911_1_FLD0210;Tank Area T.Gas detector 91GT201;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
200;FGS_911_1_FLD0200;901-09 GAS ACK and RESET;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
274;FGS_911_1_FLD0274;PH Common Alarm T.GD;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
10;FGS_911_1_FLD0010;Legend of Symbols (9);;;ЛОЖЬ;;Comment block;;;;02.06.2010;;;Sysdtlsmflda;Sysdtlsmflda_fp;
130;FGS_911_1_FLD0130;901-09 MCP 91HS396;;;ЛОЖЬ;;Program block;FGS_911_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
502;FGS_911_1_FLD0502;IB-91-1 Common T.GAS Alarm;;;ЛОЖЬ;;Program block;FGS_911_1;;;17.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
222;FGS_911_1_FLD0222;OU-01 T.Gas detector 91GT203;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2308;FGS_911_1_FLD2308;FIRE MOS AREA 901-09;;;ЛОЖЬ;;Function block;FGS_911_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
272;FGS_911_1_FLD0272;PH T.Gas detector 91GT213;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2407;FGS_911_1_FLD2407;TG Detector - Polytron 7000;;;ЛОЖЬ;;Function block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
161;FGS_911_1_FLD0161;901-09 Ready to Reset-Sh2;;;ЛОЖЬ;;Program block;FGS_911_1;;;27.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2462;FGS_911_1_FLD2462;MOV/FGS Fan Alarms;;;ЛОЖЬ;;Function block;FGS_911_1;;;17.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
160;FGS_911_1_FLD0160;901-09 Ready to Reset-Sh1;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
20;FGS_911_1_FLD0020;Common System Faults-Sh1;;;ЛОЖЬ;;Program block;FGS_911_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
224;FGS_911_1_FLD0224;OU-01 T.Gas detector 91GT204;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
226;FGS_911_1_FLD0226;OU-01 T.Gas detector 91GT205;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
156;FGS_911_1_FLD0156;901-09 PH FDs voting 202/205;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
6;FGS_911_1_FLD0006;Legend of Symbols (5);;;ЛОЖЬ;;Comment block;;;;17.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
312;FGS_911_1_FLD0312;901-09 PH Fan Buttons-Sh2;;;ЛОЖЬ;;Program block;FGS_911_1;;;17.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
116;FGS_911_1_FLD0116;901-09 MCP 91HS389;;;ЛОЖЬ;;Program block;FGS_911_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
22;FGS_911_1_FLD0022;Common Utility Faults-Sh1;;;ЛОЖЬ;;Program block;FGS_911_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
330;FGS_911_1_FLD0330;901-09 PH Fan B2;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
288;FGS_911_1_FLD0288;901-09 MOS Lamp Control;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2490;FGS_911_1_FLD2490;I-Block;;;ЛОЖЬ;;Function block;FGS_911_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
100;FGS_911_1_FLD0100;901-09 FIRE ACK and RESET;;;ЛОЖЬ;;Program block;FGS_911_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2;FGS_911_1_FLD0002;Legend of Symbols (1);;;ЛОЖЬ;;Comment block;;;;07.04.2010;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2475;FGS_911_1_FLD2475;HORN and BEACON - FIELD;;;ЛОЖЬ;;Function block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
126;FGS_911_1_FLD0126;901-09 MCP 91HS394;;;ЛОЖЬ;;Program block;FGS_911_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
228;FGS_911_1_FLD0228;OU-01 Common Alarm T.GD;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
120;FGS_911_1_FLD0120;901-09 MCP 91HS391;;;ЛОЖЬ;;Program block;FGS_911_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
148;FGS_911_1_FLD0148;901-09 PH Fire det. 91YT204;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
212;FGS_911_1_FLD0212;Tank Area Common Alarm T.GD;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
5;FGS_911_1_FLD0005;Legend of Symbols (4);;;ЛОЖЬ;;Comment block;;;;17.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
114;FGS_911_1_FLD0114;901-09 MCP 91HS388;;;ЛОЖЬ;;Program block;FGS_911_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
24;FGS_911_1_FLD0024;Common Utility Faults-Sh3;;;ЛОЖЬ;;Program block;FGS_911_1;;;21.07.2015;;;Sysdtlsmflda;Sysdtlsmflda_fp;
112;FGS_911_1_FLD0112;901-09 MCP 91HS387;;;ЛОЖЬ;;Program block;FGS_911_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
264;FGS_911_1_FLD0264;OU-03 Common Alarm T.GD;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2465;FGS_911_1_FLD2465;BINARY CODING FUNCTION;;;ЛОЖЬ;;Function block;FGS_911_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
250;FGS_911_1_FLD0250;OU-02 Howlers & Beacons;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
132;FGS_911_1_FLD0132;901-09 MCP 91HS397;;;ЛОЖЬ;;Program block;FGS_911_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
266;FGS_911_1_FLD0266;OU-03 Howlers & Beacons;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
276;FGS_911_1_FLD0276;PH Howlers & Beacons-Sh1;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
105;FGS_911_1_FLD0105;901-09 FIRE MOS ENABLE;;;ЛОЖЬ;;Program block;FGS_911_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
242;FGS_911_1_FLD0242;OU-02 T.Gas detector 91GT207;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1;FGS_911_1_FLD0001;Cover Page;;;ЛОЖЬ;;Comment block;;;;17.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
214;FGS_911_1_FLD0214;Tank Area Howlers & Beacons;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
21;FGS_911_1_FLD0021;Common System Faults-Sh2;;;ЛОЖЬ;;Program block;FGS_911_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2404;FGS_911_1_FLD2404;Fire-Manual Call Point;;;ЛОЖЬ;;Function block;FGS_911_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2410;FGS_911_1_FLD2410;Field & Panel Switch/Button;;;ЛОЖЬ;;Function block;FGS_911_1;;;17.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
300;FGS_911_1_FLD0300;901-09 FACP Alarm;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
136;FGS_911_1_FLD0136;901-09 Common Alarm MCP-Sh1;;;ЛОЖЬ;;Program block;FGS_911_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
230;FGS_911_1_FLD0230;OU-01 Howlers & Beacons;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
278;FGS_911_1_FLD0278;PH Howlers & Beacons-Sh2;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
310;FGS_911_1_FLD0310;901-09 PH Fan Buttons-Sh1;;;ЛОЖЬ;;Program block;FGS_911_1;;;17.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
284;FGS_911_1_FLD0284;901-09 Ready to Reset;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2440;FGS_911_1_FLD2440;XooY voting;;;ЛОЖЬ;;Function block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
328;FGS_911_1_FLD0328;901-09 PH Fan B1;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
110;FGS_911_1_FLD0110;901-09 MCP 91HS386;;;ЛОЖЬ;;Program block;FGS_911_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
511;FGS_911_1_FLD0511;SDOL DIAG Sh1;;;ЛОЖЬ;;Program block;FGS_911_1;;;28.02.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
262;FGS_911_1_FLD0262;OU-03 T.Gas detector 91GT211;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
270;FGS_911_1_FLD0270;PH T.Gas detector 91GT212;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
248;FGS_911_1_FLD0248;OU-02 Common Alarm T.GD;;;ЛОЖЬ;;Program block;FGS_911_1;;;23.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
134;FGS_911_1_FLD0134;901-09 MCP 91HS398;;;ЛОЖЬ;;Program block;FGS_911_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
