FLD Number;Tag Name;Title;Unit;SubUnit;Protected;Drawing Number;FLD Type;Execution Environment;Author;Revision;Design Date;Parent Asset;Item Name;Point Detail Display;Group Detail Display;Associated Display
1246;ESD_301_1_FLD1246;C-3001A  CAPACITY CONTROL;3000;C-3001A;ЛОЖЬ;;Program block;ESD_301_1;;;29.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
500;ESD_301_1_FLD0500;H3001-I 036 (PT-911);3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;11.10.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1510;ESD_301_1_FLD1510;LINE MONITORING LOOP CHECK;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;30.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1323;ESD_301_1_FLD1323;P-3001S HH TI813/A;3000;P-3001S;ЛОЖЬ;;Program block;ESD_301_1;;;09.07.2014;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1169;ESD_301_1_FLD1169;H3001-LCP-lamp cmd-p1/2;3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;05.02.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
359;ESD_301_1_FLD0359;I 015-P-3013A/S-XY056/57;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;04.09.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
162;ESD_301_1_FLD0162;MOS ACTIVE AREA H3001;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;05.09.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
14;ESD_301_1_FLD0014;Voltage_Monitor_2;;;ЛОЖЬ;;Program block;ESD_301_1;;;27.09.2023;;;Sysdtlsmflda;Sysdtlsmflda_fp;
763;ESD_301_1_FLD0763;SEQUENCE H-3001-Step 5.3;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;05.02.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
353;ESD_301_1_FLD0353;I 015-LI031;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;04.09.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
665;ESD_301_1_FLD0665;SEQUENCE H-3001-Step 2.4.1;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;31.01.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
719;ESD_301_1_FLD0719;SEQUENCE H-3001-Step 3.3;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;04.02.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
291;ESD_301_1_FLD0291;I 009-PI056;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;03.07.2015;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2410;ESD_301_1_FLD2410;OOS TYPE 2 - WITH TIMERS;;;ЛОЖЬ;;Function block;ESD_301_1;;;23.08.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
751;ESD_301_1_FLD0751;SEQUENCE H-3001-Step 4.6.1;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;04.02.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
576;ESD_301_1_FLD0576;H3001-I 043-XZSC909, 911;3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;17.10.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
775;ESD_301_1_FLD0775;SEQUENCE H-3001-Step 5.5.2;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;05.02.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
743;ESD_301_1_FLD0743;SEQUENCE H-3001-Step 4.5;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;04.02.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
569;ESD_301_1_FLD0569;H3001-I 030-PI-MOS;3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;16.07.2014;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1174;ESD_301_1_FLD1174;H3001-LCP-MAIN BURNER;3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;08.11.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
324;ESD_301_1_FLD0324;I 012-TI853A;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;04.09.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
7;ESD_301_1_FLD0007;LEGEND 06;;;ЛОЖЬ;;Comment block;;;;22.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1402;ESD_301_1_FLD1402;I 511 30FI877B;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;03.07.2015;;;Sysdtlsmflda;Sysdtlsmflda_fp;
39;ESD_301_1_FLD0039;MOS ENABLE AREA C-3001A;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;03.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1424;ESD_301_1_FLD1424;I 511   C-3001S;3000;C-3001S;ЛОЖЬ;;Program block;ESD_301_1;;;06.11.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
685;ESD_301_1_FLD0685;SEQUENCE H-3001-Step 2.4.11;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;31.01.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
801;ESD_301_1_FLD0801;SEQUENCE H-3001-Step 6.3;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;05.02.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1128;ESD_301_1_FLD1128;H3001-VALVE--30XY908;3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;30.01.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
637;ESD_301_1_FLD0637;SEQUENCE H-3001-Step 2.3.12;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;31.01.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
579;ESD_301_1_FLD0579;H3001-I 043-outputs;3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;19.10.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1118;ESD_301_1_FLD1118;H3001-VALVES;3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;03.05.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
273;ESD_301_1_FLD0273;I 007-LI018;;;ЛОЖЬ;;Program block;ESD_301_1;;;31.08.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
352;ESD_301_1_FLD0352;I 015-TI855B;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;04.09.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
811;ESD_301_1_FLD0811;SEQUENCE H-3001-Step 6.6;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;05.02.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1361;ESD_301_1_FLD1361;P-3003S  HH TI832;3000;P-3003S;ЛОЖЬ;;Program block;ESD_301_1;;;09.07.2014;;;Sysdtlsmflda;Sysdtlsmflda_fp;
516;ESD_301_1_FLD0516;H3001-I 031-FI-906-trips;3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;15.10.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1425;ESD_301_1_FLD1425;I 511   C-3001S;3000;C-3001S;ЛОЖЬ;;Program block;ESD_301_1;;;19.09.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2456;ESD_301_1_FLD2456;X OUT OF Y VOTING- SHEET1;;;ЛОЖЬ;;Function block;ESD_301_1;;;07.11.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
267;ESD_301_1_FLD0267;I-005-TI841B;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;31.08.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
202;ESD_301_1_FLD0202;MOS ACTIVE AREA  C-3001S;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;16.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1240;ESD_301_1_FLD1240;C-3001A  CAPACITY CONTROL;3000;C-3001A;ЛОЖЬ;;Program block;ESD_301_1;;;29.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1122;ESD_301_1_FLD1122;H3001-VALVE--30XY905;3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;30.01.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
657;ESD_301_1_FLD0657;SEQUENCE H-3001-Step 2.3.22;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;31.01.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
791;ESD_301_1_FLD0791;SEQUENCE H-3001-Step 5.9;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;05.02.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
283;ESD_301_1_FLD0283;I 008-TI890;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;04.09.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
809;ESD_301_1_FLD0809;SEQUENCE H-3001-Step 6.5;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;05.02.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
635;ESD_301_1_FLD0635;SEQUENCE H-3001-Step 2.3.11;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;31.01.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
351;ESD_301_1_FLD0351;I 015-TI855A;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;04.09.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
234;ESD_301_1_FLD0234;GROUP-TRIP-HS121 (DCS);3000;;ЛОЖЬ;;Program block;ESD_301_1;;;30.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1160;ESD_301_1_FLD1160;H3001-LCP-TRIP LAMPS 1/3;3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;19.10.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1200;ESD_301_1_FLD1200;OOS  C-3001A;3000;C-3001A;ЛОЖЬ;;Program block;ESD_301_1;;;14.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
436;ESD_301_1_FLD0436;"I 028-HS017; XV07-10; XV15/16";3000;;ЛОЖЬ;;Program block;ESD_301_1;;;07.09.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
534;ESD_301_1_FLD0534;H3001-I 035 - outputs;3000;H-3001;ЛОЖЬ;;Program block;ESD_301_1;;;14.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1429;ESD_301_1_FLD1429;I 211   C-3001S;3000;C-3001A;ЛОЖЬ;;Program block;ESD_301_1;;;19.09.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
530;ESD_301_1_FLD0530;H3001-I 035 (PI-919A);3000;H-3001;ЛОЖЬ;;Program block;ESD_301_1;;;16.10.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1184;ESD_301_1_FLD1184;H3001-LCP-LAMP TEST/ ACK;3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;25.10.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
577;ESD_301_1_FLD0577;H3001-I 043-XZSC906, 908;3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;19.10.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
281;ESD_301_1_FLD0281;I 008-TI860;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;04.09.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1138;ESD_301_1_FLD1138;C-3002A/B,03A -30XY916/917/918;3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;19.10.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1203;ESD_301_1_FLD1203;I 510  C-3001A;3000;C-3001A;ЛОЖЬ;;Program block;ESD_301_1;;;19.09.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1213;ESD_301_1_FLD1213;I 510  C-3001A;3000;C-3001A;ЛОЖЬ;;Program block;ESD_301_1;;;28.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
412;ESD_301_1_FLD0412;I 021-TI896;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;05.09.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1464;ESD_301_1_FLD1464;C-3001S  CAPACITY CONTROL;3000;C-3001S;ЛОЖЬ;;Program block;ESD_301_1;;;29.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1324;ESD_301_1_FLD1324;P-3001S TRIP;3000;P-3001S;ЛОЖЬ;;Program block;ESD_301_1;;;14.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1176;ESD_301_1_FLD1176;H3001-LCP-MAIN VALVES;3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;23.10.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
803;ESD_301_1_FLD0803;SEQUENCE H-3001-Step 6.4.1;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;05.02.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1182;ESD_301_1_FLD1182;H3001-LCP-OPEN VALVES;3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;08.11.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
271;ESD_301_1_FLD0271;I 007-TI847A;;;ЛОЖЬ;;Program block;ESD_301_1;;;31.08.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1198;ESD_301_1_FLD1198;FIRSTUP ALARM   H-3001;3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;09.11.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1119;ESD_301_1_FLD1119;H3001-VALVES;3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;23.05.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
795;ESD_301_1_FLD0795;SEQUENCE H-3001-Step 5.11;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;05.02.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
619;ESD_301_1_FLD0619;SEQUENCE H-3001-Step 2.3.3;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;31.01.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
559;ESD_301_1_FLD0559;H3001-I 030-AT-TI-MOS;3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;16.07.2014;;;Sysdtlsmflda;Sysdtlsmflda_fp;
255;ESD_301_1_FLD0255;"I 002-HS023B; XZSG023";;;ЛОЖЬ;;Program block;ESD_301_1;;;30.08.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
182;ESD_301_1_FLD0182;MOS ACTIVE AREA  C-3001A;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;15.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
755;ESD_301_1_FLD0755;SEQUENCE H-3001-Step 4.6.3;3000;;ЛОЖЬ;;Program block;ESD_301_1;;;04.02.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
554;ESD_301_1_FLD0554;H3001-I 029-LI-064;3000;H3001;ЛОЖЬ;;Program block;ESD_301_1;;;18.10.2007;;;Sysdtlsmflda;Sysdtlsmflda_fp;
