PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6
M;C1134_1_B;;;3000;3000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;1134;;;;;;;0;;;;4423;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C458_1_A;;;3000;3000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;458;;;;;;;0;;;;4033;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1213_2_G;;;3000;3000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1213;;;;;;;0;;;;1427;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1198_3;;;3000;;;;ЛОЖЬ;ЛОЖЬ;;1198;;;;;;;0;;;;2703;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C693_2_D;;;3000;3000;Function block register;;ЛОЖЬ;ЛОЖЬ;;693;;Float;;;;;0;;;;3136;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C520_7_F;;;3000;3000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;520;;;;;;;0;;;;2612;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1212_4_F;;;3000;3000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1212;;;;;;;0;;;;6114;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2432_A;;;;;1=MOS/OOS;;ЛОЖЬ;ЛОЖЬ;;2432;;;;;;;0;;;;5350;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;00XS301D01_G1;;CAB;3000;S_B301;IB301 DCS01 ALARM PS G1;Yes;ИСТИНА;ЛОЖЬ;;18;;;;;;;;;;;33;ЛОЖЬ;19222;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;10.03;5;10;1;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;Output;EPKS_CCB;ESD_301_1;425;;;;;;;;;;;;
DO;30TI754_TF;;COM;3000;A_3000;TRANSM FAIL;No;ЛОЖЬ;ЛОЖЬ;;370;;;;;;;0;;;;683;ИСТИНА;19078;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_301_1;1030;;;;;;;;;;;;
DI;30PI879B_MOR;;COM;3000;A_C3001;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;1215;;;;;;;0;;;;3494;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Input;EPKS_CCB;ESD_301_1;103;;;;;;;;;;;;
T;543_6;;;3000;H-3001;;;ЛОЖЬ;ЛОЖЬ;;543;;;;;;;;100 ms;20;;580;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;30TI813A_TF;;COM;3000;A_3000;TRANSM FAIL;No;ЛОЖЬ;ЛОЖЬ;;1323;;;;;;;0;;;;5836;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_301_1;1652;;;;;;;;;;;;
M;2495_D;;;;;0=CMD DIS;;ЛОЖЬ;ЛОЖЬ;;2495;;;;;;;0;;;;1631;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1206_1218_2;;;3000;;30PALL783B_I;;ЛОЖЬ;ЛОЖЬ;;1218;;;;;;;0;;;;2284;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;30TI855B_MOC;;COM;3000;A_3000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;352;;;;;;;0;;;;471;ИСТИНА;19347;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_301_1;1107;;;;;;;;;;;;
M;323_2;;;3000;;;;ЛОЖЬ;ЛОЖЬ;;323;;;;;;;0;;;;409;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C605_1_N;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;605;;;;;;;0;;;;1982;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;30TAHH853A2_CA;;COM;3000;A_3000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;324;;;;;;;0;;;;5900;ЛОЖЬ;0;None;;;;;;1=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_301_1;1716;;;;;;;;;;;;
T;564_6;;;3000;;;;ЛОЖЬ;ИСТИНА;;564;;;;;;;;100 ms;10;;1064;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;30TAHH059_CA;;COM;3000;A_3000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;310;;;;;;;0;;;;2561;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_301_1;850;;;;;;;;;;;;
T;705_1;;;3000;;;;ЛОЖЬ;ИСТИНА;;705;;;;;;;;1 s;0;;444;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;30PI164ABC_MOC;;COM;3000;H3001;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;569;;;;;;;0;;;;412;ИСТИНА;19087;None;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_301_1;1734;;;;;;;;;;;;
DO;30PIC916_SP_MIN_P;;COM;3000;;RUN PIC AT MIN SP in AUTO;No;ЛОЖЬ;ЛОЖЬ;;779;;;;;;;0;;;;1019;ЛОЖЬ;0;None;;;;;;1=ACTIVE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;CC_CCB_2;ESD_301_1;86;;;;
M;1430_6;;;3000;C-3001A;;;ЛОЖЬ;ЛОЖЬ;;1430;;;;;;;0;;;;5542;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1124_2_2;;;3000;3000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1124;;;;;;;0;;;;5672;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;30TAHH107_CA;;COM;3000;A_3000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;434;;;;;;;0;;;;587;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_301_1;853;;;;;;;;;;;;
T;340_2;;;3000;;;;ЛОЖЬ;ЛОЖЬ;;340;;;;;;;;100 ms;5;;520;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;30XV907_ESD;;COM;3000;A_3000;ESD TRIP TO INPUT;No;ЛОЖЬ;ЛОЖЬ;;1126;;;;;;;1;;;;5815;ЛОЖЬ;0;None;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_301_1;1631;;;;;;;;;;;;
DO;30PI917A_B_MOC;;COM;3000;A_3000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;508;;;;;;;0;;;;1319;ИСТИНА;19492;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_301_1;826;;;;;;;;;;;;
M;C370_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;370;;;;;;;0;;;;4508;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;30PI164C_TF;;COM;3000;A_3000;TRANSM FAIL;No;ЛОЖЬ;ЛОЖЬ;;565;;;;;;;0;;;;1228;ИСТИНА;19493;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_301_1;807;;;;;;;;;;;;
M;430_6;;;3000;;;;ЛОЖЬ;ЛОЖЬ;;430;;;;;;;0;;;;3335;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;30PAHH907_TMR_START;;COM;3000;H-3001;START_TMR_30_SEC;No;ЛОЖЬ;ЛОЖЬ;;540;;;;;;;0;;;;1167;ИСТИНА;19213;None;;;;;;0=START;0=START;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_301_1;420;;;;;;;;;;;;
M;1132_11;;;3000;H3001;;;ЛОЖЬ;ЛОЖЬ;;1132;;;;;;;0;;;;4943;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;741_1;;;3000;;;;ЛОЖЬ;ИСТИНА;;741;;;;;;;;1 s;0;;516;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C2456_10;;;;;Compiler register (256, 276);;ЛОЖЬ;ЛОЖЬ;;2456;;Float;;;;;0;;;;696;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;268_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;268;;;;;;;0;;;;284;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C451_4_C;;;3000;3000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;451;;;;;;;0;;;;6136;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;609_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;609;;;;;;;0;;;;2840;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;769_1;;;3000;;;;ЛОЖЬ;ИСТИНА;;769;;;;;;;;1 s;0;;588;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;360_9;;;;;;;ЛОЖЬ;ЛОЖЬ;;360;;;;;;;0;;;;6012;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;30TI893_MOR;;COM;3000;A_3000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;362;;;;;;;0;;;;3566;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Input;EPKS_CCB;ESD_301_1;175;;;;;;;;;;;;
M;1164_3;;;3000;H3001;;;ЛОЖЬ;ЛОЖЬ;;1164;;;;;;;0;;;;1774;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;30HA030A;;COM;3000;A_P30_1;CLS XV030-096/ P-3005A/S;No;ЛОЖЬ;ЛОЖЬ;;440;;;;;;;0;;;;725;ИСТИНА;19494;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_301_1;542;;;;;;;;;;;;
DO;30XY063;;MCC;3000;A_P30_1;P-3017A-STOP TECH FAIL;Yes;ИСТИНА;ЛОЖЬ;;415;;;;;;;0;;;;137;ИСТИНА;19495;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;10.05;5;2;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_301_1;1548;;;;;;;;;;;;
M;798_4;;;3000;;;;ЛОЖЬ;ЛОЖЬ;;798;;;;;;;0;;;;4094;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1206_1203_4;;;3000;C-3001A;;;ЛОЖЬ;ЛОЖЬ;;1203;;;;;;;0;;;;5480;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C390_3_F;;;3000;3000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;390;;;;;;;0;;;;6161;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1240_1246_5;;;3000;;CYCLE 3;;ЛОЖЬ;ЛОЖЬ;;1246;;;;;;;0;;;;3176;ЛОЖЬ;0;;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;500_4;;;3000;H3001;;;ЛОЖЬ;ЛОЖЬ;;500;;;;;;;;100 ms;10;;1328;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;30HS0103B2;;PNL;3000;A_3000;30XV103 OPEN;Yes;ИСТИНА;ЛОЖЬ;;458;;;;;;;;;;;134;ИСТИНА;19006;None;;;;;;1=OPEN;;;;;;;Undefined;491;3428;;10.03;17;15;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;ESD_301_1;1320;;;;;;;;;;;;
M;761_1;;;3000;;;;ЛОЖЬ;ЛОЖЬ;;761;;;;;;;0;;;;4876;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C513_1_B;;;3000;3000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;513;;;;;;;0;;;;2749;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1208_4;;;3000;C-3001A;;;ЛОЖЬ;ЛОЖЬ;;1208;;;;;;;;100 ms;5;;1452;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;30TI158C_TF;;COM;3000;A_3000;TRANSM FAIL;No;ЛОЖЬ;ЛОЖЬ;;526;;;;;;;0;;;;1076;ИСТИНА;19496;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_301_1;1024;;;;;;;;;;;;
M;400_7;;;3000;;;;ЛОЖЬ;ЛОЖЬ;;400;;;;;;;0;;;;5908;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;779_2;;;3000;;;;ЛОЖЬ;ИСТИНА;;779;;;;;;;;1 s;10;;180;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Pulse with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C300_4_C;;;3000;3000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;300;;;;;;;0;;;;6454;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;753_755_4;;;3000;;Step 4.6.2.;;ЛОЖЬ;ЛОЖЬ;;755;;;;;;;0;;;;4784;ЛОЖЬ;0;;;;;;;1=Completed;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1323_3;;;3000;P-3001S;;;ЛОЖЬ;ЛОЖЬ;;1323;;;;;;;0;;;;5939;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;635_637_2;;;3000;;;;ЛОЖЬ;ЛОЖЬ;;637;;Float;;;;;0;;;;1376;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;530_2;;;3000;H-3001;;;ЛОЖЬ;ИСТИНА;;530;;;;;;;;1 s;10;;36;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1201_2;;;3000;C-3001A;;;ЛОЖЬ;ЛОЖЬ;;1201;;;;;;;0;;;;5532;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;30VAHH875_FU;;COM;3000;A_C3001;C-3001A VIBR CRANK VERT;No;ЛОЖЬ;ЛОЖЬ;;1254;;;;;;;0;;;;2865;ИСТИНА;19742;None;;;;;;1=FIRST;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_301_1;1146;;;;;;;;;;;;
DI;30TI812_MOR;;COM;3000;A_3000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;1321;;;;;;;0;;;;3526;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Input;EPKS_CCB;ESD_301_1;135;;;;;;;;;;;;
M;552_553_1;;;3000;;30BALL900B_I;;ЛОЖЬ;ЛОЖЬ;;553;;;;;;;0;;;;175;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C575_2_C;;;3000;3000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;575;;;;;;;0;;;;4908;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;30HA126B;;COM;3000;A_P30_1;SD AT FIRE P-3026 - T.06;No;ЛОЖЬ;ЛОЖЬ;;237;;;;;;;0;;;;3846;ИСТИНА;19500;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_301_1;594;;;;;;;;;;;;
DO;30TAHH801A_CA;;COM;3000;A_3000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;1300;;;;;;;0;;;;5870;ЛОЖЬ;0;None;;;;;;1=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;ESD_301_1;1686;;;;;;;;;;;;
