FLD Number;Tag Name;Title;Unit;SubUnit;Protected;Drawing Number;FLD Type;Execution Environment;Author;Revision;Design Date;Parent Asset;Item Name;Point Detail Display;Group Detail Display;Associated Display
370;ESD_002_1_FLD0370;TRIP   P-7402005BX;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;05.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
307;ESD_002_1_FLD0307;74-I-033 GR SD 74HS018_22;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;05.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1516;ESD_002_1_FLD1516;TF FOR C-7402002CX;;;ЛОЖЬ;;Program block;ESD_002_1;;;19.09.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
471;ESD_002_1_FLD0471;AS-7303001-TI024B (B);730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;09.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
303;ESD_002_1_FLD0303;74-I-034 GR SD 74HS013_017;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;05.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
951;ESD_002_1_FLD0951;C-7303001B-73PI182B;C7303001;;ЛОЖЬ;;Program block;ESD_002_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
657;ESD_002_1_FLD0657;C-7402001SX-74-I-702 -502;C742001;;ЛОЖЬ;;Program block;ESD_002_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
693;ESD_002_1_FLD0693;C-7402002AX-74TI819;C742002;;ЛОЖЬ;;Program block;ESD_002_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
320;ESD_002_1_FLD0320;74-I-020  LL 74PI053;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;04.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
775;ESD_002_1_FLD0775;C-7402002CX-74PDT958;C742002;;ЛОЖЬ;;Program block;ESD_002_1;;;18.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
633;ESD_002_1_FLD0633;C-7402001SX-74TI936A;C742001;;ЛОЖЬ;;Program block;ESD_002_1;;;16.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
969;ESD_002_1_FLD0969;C-7303001B-73TI066B;C7303001;;ЛОЖЬ;;Program block;ESD_002_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
350;ESD_002_1_FLD0350;TRIP   P-7402002AX;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;05.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
340;ESD_002_1_FLD0340;TRIP VALVE 74HY003;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;05.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
593;ESD_002_1_FLD0593;C-7402001AX-X/Y VIBR 833A/B;C742001;;ЛОЖЬ;;Program block;ESD_002_1;;;16.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
691;ESD_002_1_FLD0691;C-7402002AX-74PI814;C742002;;ЛОЖЬ;;Program block;ESD_002_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
755;ESD_002_1_FLD0755;C-7402002BX-X/Y VIBR 879A/B;C742002;;ЛОЖЬ;;Program block;ESD_002_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1552;ESD_002_1_FLD1552;DO LINE MONITORING;;;ЛОЖЬ;;Program block;ESD_002_1;;;15.05.2021;;;Sysdtlsmflda;Sysdtlsmflda_fp;
461;ESD_002_1_FLD0461;AS-7303001-TI104B (B);730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;09.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
965;ESD_002_1_FLD0965;C-7303001B-73TI068B2;C7303001;;ЛОЖЬ;;Program block;ESD_002_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
453;ESD_002_1_FLD0453;AS-7303001-PI125B (B);730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;09.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1530;ESD_002_1_FLD1530;C-7402001AX PREALARM;;;ЛОЖЬ;;Program block;ESD_002_1;;;26.10.2020;;;Sysdtlsmflda;Sysdtlsmflda_fp;
723;ESD_002_1_FLD0723;C-7402002AX-74-I-503-Temper;C742002;;ЛОЖЬ;;Program block;ESD_002_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
623;ESD_002_1_FLD0623;C-7402001SX-74TI924;730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;16.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
116;ESD_002_1_FLD0116;MOS ACTIVE LAMP C-7402001;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;23.09.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
429;ESD_002_1_FLD0429;AS-7303001--LI001A  (A);740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;05.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2490;ESD_002_1_FLD2490;I-Block with RESET;;;ЛОЖЬ;;Function block;ESD_002_1;;;29.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
963;ESD_002_1_FLD0963;C-7303001B-73TI068B1;C7303001;;ЛОЖЬ;;Program block;ESD_002_1;;;04.03.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1560;ESD_002_1_FLD1560;DO LINE MONITORING;;;ЛОЖЬ;;Program block;ESD_002_1;;;15.05.2021;;;Sysdtlsmflda;Sysdtlsmflda_fp;
581;ESD_002_1_FLD0581;C-7402001AX-74TI846;730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;12.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1023;ESD_002_1_FLD1023;C-7402002BX First-Up;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;06.06.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
991;ESD_002_1_FLD0991;C-7402001AX First-Up;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;04.06.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
805;ESD_002_1_FLD0805;C-7402002CX-74-I-505-Vibr;C742002;;ЛОЖЬ;;Program block;ESD_002_1;;;18.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
713;ESD_002_1_FLD0713;C-7402002AX-X/Y VIBR  803A/B;C742002;;ЛОЖЬ;;Program block;ESD_002_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
18;ESD_002_1_FLD0018;SYSTEM CABINET ALARMS;;;ЛОЖЬ;;Program block;ESD_002_1;;;29.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
401;ESD_002_1_FLD0401;AS-7303001-73AT007A1;730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;10.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
597;ESD_002_1_FLD0597;C-7402001AX-X/Y VIBR 831A/B;C742001;;ЛОЖЬ;;Program block;ESD_002_1;;;16.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
338;ESD_002_1_FLD0338;TRIP VALVE 74HY002;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;05.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
22;ESD_002_1_FLD0022;TEMP ALARM;;;ЛОЖЬ;;Program block;ESD_002_1;;;21.10.2020;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1500;ESD_002_1_FLD1500;SIGNAL FOR INDICATION ONLY;;;ЛОЖЬ;;Program block;ESD_002_1;;;09.07.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
159;ESD_002_1_FLD0159;MOS ENABLE AREA C-7402001;;;ЛОЖЬ;;Program block;ESD_002_1;;;29.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
579;ESD_002_1_FLD0579;C-7402001AX-74PI833;730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;12.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
985;ESD_002_1_FLD0985;C-7303001B-VAHH-TAHH;C7303001;;ЛОЖЬ;;Program block;ESD_002_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
571;ESD_002_1_FLD0571;C-7402001AX-74PI844;730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;12.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
443;ESD_002_1_FLD0443;AS-7303001-73XY065A  (A);730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;09.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
935;ESD_002_1_FLD0935;C-7303001A-VAHH-TAHH;C7303001;;ЛОЖЬ;;Program block;ESD_002_1;;;19.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2410;ESD_002_1_FLD2410;OOS Type 2 - WITH TIMERS;;;ЛОЖЬ;;Function block;ESD_002_1;;;29.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
651;ESD_002_1_FLD0651;C-7402001SX-AXIAL POS 906/907;C742001;;ЛОЖЬ;;Program block;ESD_002_1;;;16.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
901;ESD_002_1_FLD0901;C-7303001A-73PI182A;C7303001;;ЛОЖЬ;;Program block;ESD_002_1;;;18.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
627;ESD_002_1_FLD0627;C-7402001SX-74TI915;730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;28.02.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2434;ESD_002_1_FLD2434;LOW/HIGH TRIP WITH MO AND FT;;;ЛОЖЬ;;Function block;ESD_002_1;;;28.05.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
423;ESD_002_1_FLD0423;AS-7303001-TI104A  (A);730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;05.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
808;ESD_002_1_FLD0808;C-7402002CX-74-I-705-505;;;ЛОЖЬ;;Program block;ESD_002_1;;;14.04.2021;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2495;ESD_002_1_FLD2495;Div;;;ЛОЖЬ;;Function block;ESD_002_1;;;29.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
545;ESD_002_1_FLD0545;C-7303001-73-I-703 HH 73PI149;730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;11.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
587;ESD_002_1_FLD0587;C-7402001AX-74TI861C;730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;12.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
4;ESD_002_1_FLD0004;LEGEND 03;;;ЛОЖЬ;;Comment block;;;;29.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
306;ESD_002_1_FLD0306;74-I-033 GR SD 74HS020/21/22;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;04.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
110;ESD_002_1_FLD0110;MOS ACTIVE LAMP C-7402001;;;ЛОЖЬ;;Program block;ESD_002_1;;;12.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1025;ESD_002_1_FLD1025;C-7402002BX First-Up;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;06.06.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
656;ESD_002_1_FLD0656;C-7402001SX-74-I-702 -502;C742001;;ЛОЖЬ;;Program block;ESD_002_1;;;05.06.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
957;ESD_002_1_FLD0957;C-7303001B-73TI078B;C7303001;;ЛОЖЬ;;Program block;ESD_002_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
903;ESD_002_1_FLD0903;C-7303001A-73TI096A;C7303001;;ЛОЖЬ;;Program block;ESD_002_1;;;19.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
17;ESD_002_1_FLD0017;COMMON SYSTEM FAULTS - SH.2;;;ЛОЖЬ;;Program block;ESD_002_1;;;29.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
543;ESD_002_1_FLD0543;C-7303001-73-I-703 HH 73TI142;730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;11.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
967;ESD_002_1_FLD0967;C-7303001B-73TI068B3;C7303001;;ЛОЖЬ;;Program block;ESD_002_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
971;ESD_002_1_FLD0971;C-7303001B-73TI067B;C7303001;;ЛОЖЬ;;Program block;ESD_002_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
100;ESD_002_1_FLD0100;MOS ACTIVE LAMP 730-30;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;22.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
489;ESD_002_1_FLD0489;73LI018B1_017B1;730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;15.10.2020;;;Sysdtlsmflda;Sysdtlsmflda_fp;
435;ESD_002_1_FLD0435;AS-730300-73HS017_019  (A);730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;08.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2430;ESD_002_1_FLD2430;LOW/HIGH TRIP WITH MO;;;ЛОЖЬ;;Function block;ESD_002_1;;;29.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2480;ESD_002_1_FLD2480;ALARM LAMP CONTROL;;;ЛОЖЬ;;Function block;ESD_002_1;;;29.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
330;ESD_002_1_FLD0330;74-I-014  LL 74TI079;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;24.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
599;ESD_002_1_FLD0599;C-7402001AX- X/Y VIBR 832A/B;C742001;;ЛОЖЬ;;Program block;ESD_002_1;;;16.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
366;ESD_002_1_FLD0366;TRIP   P-7402005AX;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;05.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
96;ESD_002_1_FLD0096;MOS ACTIVE LAMP 730-30;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;11.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2372;ESD_002_1_FLD2372;MOS REQUEST AREA  880-14;;;ЛОЖЬ;;Function block;ESD_002_1;;;29.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
745;ESD_002_1_FLD0745;C-7402002BX-74TI906B;C742002;;ЛОЖЬ;;Program block;ESD_002_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1035;ESD_002_1_FLD1035;C-7402002CX First-Up;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;06.06.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
104;ESD_002_1_FLD0104;MOS ACTIVE LAMP 730-30;730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;23.09.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
481;ESD_002_1_FLD0481;AS-7303001-73XY065B (B);730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;09.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1039;ESD_002_1_FLD1039;C-7402002CX First-Up;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;06.06.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1053;ESD_002_1_FLD1053;C-7303001A First-Up;730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;25.06.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2369;ESD_002_1_FLD2369;MOS REQUEST AREA C-7402001;;;ЛОЖЬ;;Function block;ESD_002_1;;;29.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1009;ESD_002_1_FLD1009;C-7402001SX First-Up;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;05.06.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
717;ESD_002_1_FLD0717;C-7402002AX- X/Y VIBR  801A/B;C742002;;ЛОЖЬ;;Program block;ESD_002_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
735;ESD_002_1_FLD0735;C-7402002BX-74PDT883;C742002;;ЛОЖЬ;;Program block;ESD_002_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1031;ESD_002_1_FLD1031;C-7402002BX First-Up;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;06.06.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
806;ESD_002_1_FLD0806;C-7402002CX-74-I-705-505;C742002;;ЛОЖЬ;;Program block;ESD_002_1;;;06.06.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
270;ESD_002_1_FLD0270;TRIP P-8801402A,B,S;880-14;;ЛОЖЬ;;Program block;ESD_002_1;;;04.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
455;ESD_002_1_FLD0455;AS-7303001-PI171B (B);730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;09.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
473;ESD_002_1_FLD0473;AS-7303001-HS018_020 (B);730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;08.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
561;ESD_002_1_FLD0561;C-7303001-TRIP COMR&AUX;730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;11.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
995;ESD_002_1_FLD0995;C-7402001AX First-Up;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;04.06.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1502;ESD_002_1_FLD1502;TF FOR C-7303001;;;ЛОЖЬ;;Program block;ESD_002_1;;;20.04.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
777;ESD_002_1_FLD0777;C-7402002CX-74TI953;C742002;;ЛОЖЬ;;Program block;ESD_002_1;;;18.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
535;ESD_002_1_FLD0535;C-7303001-73-I-503 LL 73FI034B;730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;11.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
765;ESD_002_1_FLD0765;C-7402002BX--74-I-504-Vibr;C742002;;ЛОЖЬ;;Program block;ESD_002_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
409;ESD_002_1_FLD0409;AS-7303001-HY018/019;730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;10.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
607;ESD_002_1_FLD0607;C-7402001AX-74-I-501/701;C742001;;ЛОЖЬ;;Program block;ESD_002_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
419;ESD_002_1_FLD0419;AS-7303001-TI029A  (A);730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;05.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
356;ESD_002_1_FLD0356;TRIP   P-7402004AX;740-20;;ЛОЖЬ;;Program block;ESD_002_1;;;05.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1562;ESD_002_1_FLD1562;DO LINE MONITORING;;;ЛОЖЬ;;Program block;ESD_002_1;;;15.05.2021;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1508;ESD_002_1_FLD1508;TF FOR C-7402001AX;;;ЛОЖЬ;;Program block;ESD_002_1;;;18.09.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1047;ESD_002_1_FLD1047;C-7303001 First-Up;730-30;;ЛОЖЬ;;Program block;ESD_002_1;;;25.06.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
