FLD Number;Tag Name;Title;Unit;SubUnit;Protected;Drawing Number;FLD Type;Execution Environment;Author;Revision;Design Date;Parent Asset;Item Name;Point Detail Display;Group Detail Display;Associated Display
314;FGS_931_1_FLD0314;OU-01 Fl.Gas detector 93GT204;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
262;FGS_931_1_FLD0262;930-09 Ready to Reset-Sh2;;;ЛОЖЬ;;Program block;FGS_931_1;;;16.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
356;FGS_931_1_FLD0356;OU-05 Howlers & Beacons;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
542;FGS_931_1_FLD0542;OU-08 T.Gas detector 93GT221;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
412;FGS_931_1_FLD0412;PH Common Alarm Fl.GD;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
950;FGS_931_1_FLD0950;IB-93-1 Common FIRE Alarm;;;ЛОЖЬ;;Program block;FGS_931_1;;;02.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
134;FGS_931_1_FLD0134;930-09 MCP 93HS683;;;ЛОЖЬ;;Program block;FGS_931_1;;;12.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
316;FGS_931_1_FLD0316;OU-01 Common Alarm Fl.GD;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
810;FGS_931_1_FLD0810;930-09 PH Fan AB1;;;ЛОЖЬ;;Program block;FGS_931_1;;;25.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
806;FGS_931_1_FLD0806;930-09 PH HVAC;;;ЛОЖЬ;;Program block;FGS_931_1;;;25.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
318;FGS_931_1_FLD0318;OU-01 Howlers & Beacons;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
982;FGS_931_1_FLD0982;SDOL DIAG Sh2;;;ЛОЖЬ;;Program block;FGS_931_1;;;01.03.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
344;FGS_931_1_FLD0344;OU-04 Common Alarm Fl.GD;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
970;FGS_931_1_FLD0970;IB-93-1 Common T.GAS Alarm;;;ЛОЖЬ;;Program block;FGS_931_1;;;02.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
981;FGS_931_1_FLD0981;SDOL DIAG Sh1;;;ЛОЖЬ;;Program block;FGS_931_1;;;01.03.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
9;FGS_931_1_FLD0009;Legend of Symbols (8);;;ЛОЖЬ;;Comment block;;;;17.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
10;FGS_931_1_FLD0010;Legend of Symbols (9);;;ЛОЖЬ;;Comment block;;;;02.06.2010;;;Sysdtlsmflda;Sysdtlsmflda_fp;
21;FGS_931_1_FLD0021;Common System Faults-Sh2;;;ЛОЖЬ;;Program block;FGS_931_1;;;10.03.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2463;FGS_931_1_FLD2463;FGS Fan Commands and Control;;;ЛОЖЬ;;Function block;FGS_931_1;;;25.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
374;FGS_931_1_FLD0374;OU-07 Common Alarm Fl.GD;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
500;FGS_931_1_FLD0500;930-09 GAS RESET;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
165;FGS_931_1_FLD0165;DS-01 PT292;;;ЛОЖЬ;;Program block;FGS_931_1;;;12.03.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
190;FGS_931_1_FLD0190;DS-03 PT296/7 Horns & Beacons;;;ЛОЖЬ;;Program block;FGS_931_1;;;12.03.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
176;FGS_931_1_FLD0176;DS-03 PT294 voting;;;ЛОЖЬ;;Program block;FGS_931_1;;;25.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
364;FGS_931_1_FLD0364;OU-06 Common Alarm Fl.GD;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
250;FGS_931_1_FLD0250;903-09 PH FDs voting 202/204;;;ЛОЖЬ;;Program block;FGS_931_1;;;16.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
187;FGS_931_1_FLD0187;DS-03 PT297;;;ЛОЖЬ;;Program block;FGS_931_1;;;12.03.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
520;FGS_931_1_FLD0520;OU-03 T.Gas detector 93GT208;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
346;FGS_931_1_FLD0346;OU-04 Howlers & Beacons;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
112;FGS_931_1_FLD0112;930-09 MCP 93HS672;;;ЛОЖЬ;;Program block;FGS_931_1;;;12.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
12;FGS_931_1_FLD0012;VM AI;;;ЛОЖЬ;;Program block;FGS_931_1;;;07.02.2013;;;Sysdtlsmflda;Sysdtlsmflda_fp;
540;FGS_931_1_FLD0540;OU-08 T.Gas detector 93GT219;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
386;FGS_931_1_FLD0386;OU-08 Howlers & Beacons;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
424;FGS_931_1_FLD0424;930-09 Ready to Reset-Sh2;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
185;FGS_931_1_FLD0185;DS-03 PT296;;;ЛОЖЬ;;Program block;FGS_931_1;;;12.03.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
366;FGS_931_1_FLD0366;OU-06 Howlers & Beacons;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
252;FGS_931_1_FLD0252;930-09 PH Common Alarm FD;;;ЛОЖЬ;;Program block;FGS_931_1;;;16.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
124;FGS_931_1_FLD0124;930-09 MCP 93HS678;;;ЛОЖЬ;;Program block;FGS_931_1;;;12.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2440;FGS_931_1_FLD2440;XooY voting;;;ЛОЖЬ;;Function block;FGS_931_1;;;16.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
4;FGS_931_1_FLD0004;Legend of Symbols (3);;;ЛОЖЬ;;Comment block;;;;17.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
20;FGS_931_1_FLD0020;Common System Faults-Sh1;;;ЛОЖЬ;;Program block;FGS_931_1;;;10.03.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
198;FGS_931_1_FLD0198;DS-04 PT316 voting;;;ЛОЖЬ;;Program block;FGS_931_1;;;25.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
11;FGS_931_1_FLD0011;Index List;;;ЛОЖЬ;;FLD index;;;;05.10.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
534;FGS_931_1_FLD0534;OU-07 Howlers & Beacons;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
572;FGS_931_1_FLD0572;PH Common Alarm T.GD;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
332;FGS_931_1_FLD0332;OU-03 Common Alarm Fl.GD;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2402;FGS_931_1_FLD2402;Fire-Press. Transm. Rosemount;;;ЛОЖЬ;;Function block;FGS_931_1;;;12.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2465;FGS_931_1_FLD2465;BINARY CODING FUNCTION;;;ЛОЖЬ;;Function block;FGS_931_1;;;12.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
390;FGS_931_1_FLD0390;OU-09 Fl.Gas detector 93GT222;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
116;FGS_931_1_FLD0116;930-09 MCP 93HS674;;;ЛОЖЬ;;Program block;FGS_931_1;;;12.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2470;FGS_931_1_FLD2470;HORN and BEACON - BUILDINGS;;;ЛОЖЬ;;Function block;FGS_931_1;;;14.07.2014;;;Sysdtlsmflda;Sysdtlsmflda_fp;
167;FGS_931_1_FLD0167;DS-01 PT292 Horns & Beacons;;;ЛОЖЬ;;Program block;FGS_931_1;;;12.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
122;FGS_931_1_FLD0122;930-09 MCP 93HS677;;;ЛОЖЬ;;Program block;FGS_931_1;;;12.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
179;FGS_931_1_FLD0179;DS-03 Common Alarm PT-Sh1;;;ЛОЖЬ;;Program block;FGS_931_1;;;12.03.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
360;FGS_931_1_FLD0360;OU-06 Fl.Gas detector 93GT213;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2475;FGS_931_1_FLD2475;HORN and BEACON - FIELD;;;ЛОЖЬ;;Function block;FGS_931_1;;;25.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
342;FGS_931_1_FLD0342;OU-04 Fl.Gas detector 93GT210;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
177;FGS_931_1_FLD0177;DS-03 PT295;;;ЛОЖЬ;;Program block;FGS_931_1;;;12.03.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
560;FGS_931_1_FLD0560;930-09 OUs Common Alarm T.GD;;;ЛОЖЬ;;Program block;FGS_931_1;;;17.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
242;FGS_931_1_FLD0242;930-09 PH Fire detector 93YT203;;;ЛОЖЬ;;Program block;FGS_931_1;;;16.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
