FLD Number;Tag Name;Title;Unit;SubUnit;Protected;Drawing Number;FLD Type;Execution Environment;Author;Revision;Design Date;Parent Asset;Item Name;Point Detail Display;Group Detail Display;Associated Display
299;ESD_932_1_FLD0299;I-484 (ZLL853);;;ЛОЖЬ;;Program block;ESD_932_1;;;04.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
270;ESD_932_1_FLD0270;I-467 INPUT SIG. (93LT425);;;ЛОЖЬ;;Program block;ESD_932_1;;;15.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1029;ESD_932_1_FLD1029;C-9302001BX First-Up;;;ЛОЖЬ;;Program block;ESD_932_1;;;09.07.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
558;ESD_932_1_FLD0558;I-902 INPUT SIGNAL (93TT834);;;ЛОЖЬ;;Program block;ESD_932_1;;;04.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
358;ESD_932_1_FLD0358;I-601 INPUT SIGNAL (93PDT780);;;ЛОЖЬ;;Program block;ESD_932_1;;;03.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2430;ESD_932_1_FLD2430;LOW/HIGH TRIP WITH MO;;;ЛОЖЬ;;Function block;ESD_932_1;;;29.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1031;ESD_932_1_FLD1031;C-9302001BX First-Up;;;ЛОЖЬ;;Program block;ESD_932_1;;;09.07.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1049;ESD_932_1_FLD1049;C-9302001CX First-Up;;;ЛОЖЬ;;Program block;ESD_932_1;;;10.07.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
300;ESD_932_1_FLD0300;I-553 INPUT SIG. (93HS551A/B);;;ЛОЖЬ;;Program block;ESD_932_1;;;27.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2499;ESD_932_1_FLD2499;X IN Y  VOTING;;;ЛОЖЬ;;Function block;ESD_932_1;;;29.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
256;ESD_932_1_FLD0256;I-452 INPUT SIGNAL (93LT411);;;ЛОЖЬ;;Program block;ESD_932_1;;;15.05.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
261;ESD_932_1_FLD0261;I-456 T.FAIL (93LT415,93LT414);;;ЛОЖЬ;;Program block;ESD_932_1;;;09.07.2016;;;Sysdtlsmflda;Sysdtlsmflda_fp;
540;ESD_932_1_FLD0540;I-902 INPUT SIGNAL (93PT834);;;ЛОЖЬ;;Program block;ESD_932_1;;;04.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
528;ESD_932_1_FLD0528;I-602 INPUT SIGNAL (93PDT830);;;ЛОЖЬ;;Program block;ESD_932_1;;;04.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
125;ESD_932_1_FLD0125;MOS ENABLE AREA C-9302001CX;;;ЛОЖЬ;;Program block;ESD_932_1;;;05.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
404;ESD_932_1_FLD0404;I-901 INPUT SIGNAL (93TT929);;;ЛОЖЬ;;Program block;ESD_932_1;;;03.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
810;ESD_932_1_FLD0810;C-9302001AX COM. ALARM to DCS;;;ЛОЖЬ;;Program block;ESD_932_1;;;04.05.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
158;ESD_932_1_FLD0158;MOS AREA C-9302001AX;;;ЛОЖЬ;;Program block;ESD_932_1;;;08.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
350;ESD_932_1_FLD0350;I-901 INOUT SIGNAL (93FI754);;;ЛОЖЬ;;Program block;ESD_932_1;;;24.09.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1307;ESD_932_1_FLD1307;C-9302001AX AIs FAULT;930-20;A_93020;ЛОЖЬ;;Program block;ESD_932_1;;;15.05.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
718;ESD_932_1_FLD0718;I-603 INPUT SIGNAL (93TT867);;;ЛОЖЬ;;Program block;ESD_932_1;;;05.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
376;ESD_932_1_FLD0376;I-601 INPUT SIGNAL (93TT757);;;ЛОЖЬ;;Program block;ESD_932_1;;;03.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
702;ESD_932_1_FLD0702;I-903 INPUT SIGNAL (93PT876);;;ЛОЖЬ;;Program block;ESD_932_1;;;05.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
2490;ESD_932_1_FLD2490;I-Block with RESET;;;ЛОЖЬ;;Function block;ESD_932_1;;;29.04.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
1047;ESD_932_1_FLD1047;C-9302001CX First-Up;;;ЛОЖЬ;;Program block;ESD_932_1;;;10.07.2012;;;Sysdtlsmflda;Sysdtlsmflda_fp;
716;ESD_932_1_FLD0716;I-903 INPUT SIGNAL (93TT862);;;ЛОЖЬ;;Program block;ESD_932_1;;;05.06.2009;;;Sysdtlsmflda;Sysdtlsmflda_fp;
