PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7
DO;91HS628_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;488;;;;;;;0;;;;726;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;898;;;;;;;;
T;906_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;906;;;;;;;;1 s;30;;88;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C825_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;825;;;;;;;0;;;;6840;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C254_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;254;;;;;;;0;;;;7363;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;823_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;823;;;;;;;0;;;;6213;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1210_532_3;;;;;91HS111A1_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;532;;;;;;;0;;;;2811;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C276_2_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;276;;;;;;;0;;;;4182;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91YT490_MOC;;COM;;;MO_CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;304;;;;;;;0;;;;7146;ИСТИНА;61950;None;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;1845;;;;;;;;
M;472_490_1;;;;;91HS620_FL;;ЛОЖЬ;ЛОЖЬ;;490;;;;;;;0;;;;1928;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;91GT009A_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;835;;;;;;;0;;;;6427;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_UCB;FGS_912_1;28;;;;;;;;
M;906_13;;;;;;;ЛОЖЬ;ЛОЖЬ;;906;;;;;;;0;;;;2216;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C346_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;346;;;;;;;0;;;;3995;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;374_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;374;;;;;;;0;;;;1683;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1656_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1656;;;;;;;0;;;;6019;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1215_3_Q;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1215;;;;;;;0;;;;454;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;91XSC501A;;MCC;;;Shutter 93XV501-closed;Yes;ИСТИНА;ЛОЖЬ;;1005;;;;;;;;;;;437;ЛОЖЬ;61034;None;;;;;;1=CLOSE;;;;;;;Undefined;491;3428;;45.06;17;14;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;638;;;;;;;;
DO;91XA434;;FLD;;;sound alarm (room ЛВЖ 106);Yes;ИСТИНА;ЛОЖЬ;;626;;;;;;;0;;;;10;ИСТИНА;61035;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;45.03;13;3;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;675;;;;;;;;
M;C408_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;408;;;;;;;0;;;;6912;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1432_2_J;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1432;;;;;;;0;;;;199;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C206_6_I;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;206;;;;;;;0;;;;5412;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;45-ForceEnable;;SYS;;;Force Enable;Yes;ЛОЖЬ;;;21;;;;;;;;;;;1;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;824;;;;;;;;
M;476_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;476;;;;;;;0;;;;5576;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1532_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;1532;;;;;;;;10 ms;1;;20;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C234_1_I;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;234;;;;;;;0;;;;4300;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91YT426_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;280;;;;;;;0;;;;780;ИСТИНА;61800;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;988;;;;;;;;
DO;FGS_912_1.91XZLC105A;;FSC;;;Задвижка 91 HV 105-закрыта;Yes;ЛОЖЬ;ЛОЖЬ;;1155;;;;;;;0;;;;1248;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;FGS_002_1;FGS_912_1;41;;;;;;;;;;;;;;;;
DI;91YT440;;FLD;;;fire in building of storehouse. room 112;Yes;ИСТИНА;ЛОЖЬ;;230;;;;;;;;;;;249;ЛОЖЬ;61036;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;45.06;5;2;1;Low;;Digital switch with Loop monitoring;ИСТИНА;ЛОЖЬ;;;1;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;530;;;;;;;;
M;480_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;480;;;;;;;0;;;;1939;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C462_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;462;;;;;;;0;;;;3862;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;850_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;850;;;;;;;0;;;;6288;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C372_1;;;;;Compiler marker (256, 43);;ЛОЖЬ;ЛОЖЬ;;372;;;;;;;0;;;;3914;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1180_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1180;;;;;;;0;;;;2687;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1165_1_T;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1165;;;;;;;0;;;;3181;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2309_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;2309;;;;;;;0;;;;1066;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XY114B_TF;;COM;;;CHANELL OR LINE FAULT;No;ЛОЖЬ;ЛОЖЬ;;1565;;;;;;;0;;;;1301;ЛОЖЬ;0;None;;;;;;0=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;528;;;;;;;;
M;C1165_2_E;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;1165;;;;;;;0;;;;3182;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1708_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1708;;;;;;;0;;;;5887;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91YT469_MOC;;COM;;;MO_CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;158;;;;;;;0;;;;3691;ИСТИНА;61735;None;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;796;;;;;;;;
M;C1215_3_R;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1215;;;;;;;0;;;;455;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1722_1_A;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;1722;;;;;;;0;;;;2048;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;240_380_4;;;;;91YA448/456_FL;;ЛОЖЬ;ЛОЖЬ;;380;;;;;;;0;;;;1748;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C186_3_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;186;;;;;;;0;;;;4434;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1434_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1434;;;;;;;0;;;;2785;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;91YT472_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;242;;;;;;;0;;;;6601;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_UCB;FGS_912_1;202;;;;;;;;
M;C2463_4;;;;;Compiler marker (232, 163);;ЛОЖЬ;ЛОЖЬ;;2463;;;;;;;0;;;;116;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;474_530_3;;;;;91HS621_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;530;;;;;;;0;;;;1872;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1155_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;1155;;;;;;;0;;;;618;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C224_2_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;224;;;;;;;0;;;;4327;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C464_7_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;464;;;;;;;0;;;;3859;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C834_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;834;;;;;;;0;;;;3549;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;640_1604_1;;;;;901-05-StH T.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;1604;;;;;;;0;;;;5632;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;376_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;376;;;;;;;0;;;;1709;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1125_1_R;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1125;;;;;;;0;;;;3281;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1430_1_P;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1430;;;;;;;0;;;;227;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;100_392_11;;;;;FGS_912_1.91HS426;;ЛОЖЬ;ЛОЖЬ;;392;;;;;;;0;;;;1816;ЛОЖЬ;0;;;;;;;1=ACK;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1175_1_Q;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1175;;;;;;;0;;;;3150;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;130_14;;;;;;;ЛОЖЬ;ЛОЖЬ;;130;;;;;;;0;;;;1102;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C286_3_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;286;;;;;;;0;;;;4160;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C835_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;835;;;;;;;0;;;;6200;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1165_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;1165;;;;;;;0;;;;622;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;817_818_3;;;;;91GA004A_FL;;ЛОЖЬ;ЛОЖЬ;;818;;;;;;;0;;;;5286;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;836_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;836;;;;;;;;100 ms;10;;636;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;91YT439;;FLD;;;fire in building of storehouse. room 112;Yes;ИСТИНА;ЛОЖЬ;;202;;;;;;;;;;;178;ЛОЖЬ;61037;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;45.06;1;11;1;Low;;Digital switch with Loop monitoring;ИСТИНА;ЛОЖЬ;;;1;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;507;;;;;;;;
M;C810_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;810;;;;;;;0;;;;3648;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C352_2_B;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;352;;;;;;;0;;;;5330;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;174_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;174;;;;;;;0;;;;5236;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1115_1_T;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1115;;;;;;;0;;;;3304;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1710_1724_3;;;;;91YT006/009;;ЛОЖЬ;ЛОЖЬ;;1724;;;;;;;0;;;;5031;ЛОЖЬ;0;;;;;;;0=TRIP no S/R;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;508_510_1;;;;;91YT004_FL;;ЛОЖЬ;ЛОЖЬ;;510;;;;;;;0;;;;2009;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91HS114A1_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;1240;;;;;;;0;;;;2417;ИСТИНА;61619;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;1542;;;;;;;;
DI;91YT472;;FLD;;;fire in building of storehouse. room 112;Yes;ИСТИНА;ЛОЖЬ;;242;;;;;;;;;;;251;ЛОЖЬ;61038;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;45.06;5;4;1;Low;;Digital switch with Loop monitoring;ИСТИНА;ЛОЖЬ;;;1;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;532;;;;;;;;
M;240_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;240;;;;;;;0;;;;5671;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;272_278_1;;;;;91YT481_FL;;ЛОЖЬ;ЛОЖЬ;;278;;;;;;;0;;;;1617;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;410_412_1;;;;;91HS555I_FL;;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;0;;;;5026;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;290_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;5511;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;100_162_1;;;;;91HS427;;ЛОЖЬ;ЛОЖЬ;;162;;;;;;;0;;;;1347;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91YT453_MOC;;COM;;;MO_CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;152;;;;;;;0;;;;2684;ИСТИНА;61733;None;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;792;;;;;;;;
M;1434_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;1434;;;;;;;0;;;;2831;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1125_8;;;;;;;ЛОЖЬ;ЛОЖЬ;;1125;;;;;;;0;;;;2577;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;814_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;814;;;;;;;0;;;;2052;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;800_832_6;;;;;FGS_912_1.91HS629;;ЛОЖЬ;ЛОЖЬ;;832;;;;;;;0;;;;2064;ЛОЖЬ;0;;;;;;;1=ACK;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;820_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;820;;;;;;;0;;;;2029;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;846_850_3;;;;;91GA013_FL;;ЛОЖЬ;ЛОЖЬ;;850;;;;;;;0;;;;2147;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C156_24_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;156;;;;;;;0;;;;5441;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91HV103_MD;;COM;;;VALVE MODE;No;ЛОЖЬ;ЛОЖЬ;;1284;;;;;;;0;;;;2274;ЛОЖЬ;0;None;;;;;;1=AUTO;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_912_1;1447;;;;;;;;
M;C1255_1_T;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1255;;;;;;;0;;;;381;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
